|dates|Yauco_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Yauco_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Yauco_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Yauco_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Yauco_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Yauco_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Yauco_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Yauco_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-14|8092.0|0|1681.0|0|17.20045021999386|0|9773.0|0
0|2020-03-15|8092.0|0|1681.0|0|17.20045021999386|0|9773.0|0
0|2020-03-16|8092.0|0|1681.0|0|17.20045021999386|0|9773.0|0
0|2020-03-17|8092.0|0|1681.0|0|17.20045021999386|0|9773.0|0
0|2020-03-18|8092.0|0|1681.0|0|17.20045021999386|0|9773.0|0
0|2020-03-19|8092.0|0|1681.0|0|17.20045021999386|0|9773.0|0
0|2020-03-20|8092.0|0|1681.0|0|17.20045021999386|0|9773.0|0
0|2020-03-21|8092.0|0|1681.0|0|17.20045021999386|0|9773.0|0
0|2020-03-22|8092.0|0|1681.0|0|17.20045021999386|0|9773.0|0
0|2020-03-23|8092.0|0|1681.0|0|17.20045021999386|0|9773.0|0
0|2020-03-24|8092.0|0|1681.0|0|17.20045021999386|0|9773.0|0
0|2020-03-25|8092.0|0|1681.0|0|17.20045021999386|0|9773.0|0
0|2020-03-26|8092.0|0|1681.0|0|17.20045021999386|0|9773.0|0
0|2020-03-27|8092.0|0|1681.0|0|17.20045021999386|0|9773.0|0
0|2020-03-28|8092.0|0|1681.0|0|17.20045021999386|0|9773.0|0
0|2020-03-29|8092.0|0|1681.0|0|17.20045021999386|0|9773.0|0
0|2020-03-30|8092.0|0|1681.0|0|17.20045021999386|0|9773.0|0
0|2020-03-31|8092.0|0|1681.0|0|17.20045021999386|0|9773.0|0
0|2020-04-01|8092.0|0|1681.0|0|17.20045021999386|0|9773.0|0
0|2020-04-02|8092.0|0|1681.0|0|17.20045021999386|0|9773.0|0
0|2020-04-03|8092.0|0|1681.0|0|17.20045021999386|0|9773.0|0
0|2020-04-04|8092.0|0|1681.0|0|17.20045021999386|0|9773.0|0
0|2020-04-05|8092.0|0|1681.0|0|17.20045021999386|0|9773.0|0
0|2020-04-06|8092.0|0|1681.0|0|17.20045021999386|0|9773.0|0
0|2020-04-07|8092.0|0|1681.0|0|17.20045021999386|0|9773.0|0
0|2020-04-08|8092.0|0|1681.0|0|17.20045021999386|0|9773.0|0
0|2020-04-09|8092.0|0|1681.0|0|17.20045021999386|0|9773.0|0
0|2020-04-10|8092.0|0|1681.0|0|17.20045021999386|0|9773.0|0
0|2020-04-11|8092.0|0|1681.0|0|17.20045021999386|0|9773.0|0
0|2020-04-12|8092.0|0|1681.0|0|17.20045021999386|0|9773.0|0
0|2020-04-13|8092.0|0|1681.0|0|17.20045021999386|0|9773.0|0
0|2020-04-14|8092.0|0|1681.0|0|17.20045021999386|0|9773.0|0
0|2020-04-15|8092.0|0|1681.0|0|17.20045021999386|0|9773.0|0
0|2020-04-16|8092.0|0|1681.0|0|17.20045021999386|0|9773.0|0
0|2020-04-17|8092.0|0|1681.0|0|17.20045021999386|0|9773.0|0
0|2020-04-18|8092.0|0|1681.0|0|17.20045021999386|0|9773.0|0
0|2020-04-19|8092.0|0|1681.0|0|17.20045021999386|0|9773.0|0
0|2020-04-20|8092.0|0|1681.0|0|17.20045021999386|0|9773.0|0
0|2020-04-21|8092.0|0|1681.0|0|17.20045021999386|0|9773.0|0
0|2020-04-22|8092.0|0|1681.0|0|17.20045021999386|0|9773.0|0
0|2020-04-23|8092.0|0|1681.0|0|17.20045021999386|0|9773.0|0
0|2020-04-24|8092.0|0|1681.0|0|17.20045021999386|0|9773.0|0
0|2020-04-25|8092.0|0|1681.0|0|17.20045021999386|0|9773.0|0
0|2020-04-26|8092.0|0|1681.0|0|17.20045021999386|0|9773.0|0
0|2020-04-27|8092.0|0|1681.0|0|17.20045021999386|0|9773.0|0
0|2020-04-28|8092.0|0|1681.0|0|17.20045021999386|0|9773.0|0
0|2020-04-29|8092.0|0|1681.0|0|17.20045021999386|0|9773.0|0
0|2020-04-30|8092.0|0|1681.0|0|17.20045021999386|0|9773.0|0
0|2020-05-01|7675.0|0|1036.0|0|11.893008839398462|0|8711.0|0
0|2020-05-02|7675.0|0|1036.0|0|11.893008839398462|0|8711.0|0
0|2020-05-03|7675.0|0|1036.0|0|11.893008839398462|0|8711.0|0
0|2020-05-04|7675.0|0|1036.0|0|11.893008839398462|0|8711.0|0
0|2020-05-05|7675.0|0|1036.0|0|11.893008839398462|0|8711.0|0
0|2020-05-06|7675.0|0|1036.0|0|11.893008839398462|0|8711.0|0
0|2020-05-07|7675.0|0|1036.0|0|11.893008839398462|0|8711.0|0
0|2020-05-08|7675.0|0|1036.0|0|11.893008839398462|0|8711.0|0
0|2020-05-09|7675.0|0|1036.0|0|11.893008839398462|0|8711.0|0
0|2020-05-10|7675.0|0|1036.0|0|11.893008839398462|0|8711.0|0
0|2020-05-11|7675.0|0|1036.0|0|11.893008839398462|0|8711.0|0
0|2020-05-12|7675.0|0|1036.0|0|11.893008839398462|0|8711.0|0
0|2020-05-13|7675.0|0|1036.0|0|11.893008839398462|0|8711.0|0
0|2020-05-14|7675.0|0|1036.0|0|11.893008839398462|0|8711.0|0
0|2020-05-15|7675.0|0|1036.0|0|11.893008839398462|0|8711.0|0
0|2020-05-16|7675.0|0|1036.0|0|11.893008839398462|0|8711.0|0
0|2020-05-17|7675.0|0|1036.0|0|11.893008839398462|0|8711.0|0
0|2020-05-18|7675.0|0|1036.0|0|11.893008839398462|0|8711.0|0
0|2020-05-19|7675.0|0|1036.0|0|11.893008839398462|0|8711.0|0
0|2020-05-20|7675.0|0|1036.0|0|11.893008839398462|0|8711.0|0
0|2020-05-21|7675.0|0|1036.0|0|11.893008839398462|0|8711.0|0
0|2020-05-22|7675.0|0|1036.0|0|11.893008839398462|0|8711.0|0
0|2020-05-23|7675.0|0|1036.0|0|11.893008839398462|0|8711.0|0
0|2020-05-24|7675.0|0|1036.0|0|11.893008839398462|0|8711.0|0
0|2020-05-25|7675.0|0|1036.0|0|11.893008839398462|0|8711.0|0
0|2020-05-26|7675.0|0|1036.0|0|11.893008839398462|0|8711.0|0
0|2020-05-27|7675.0|0|1036.0|0|11.893008839398462|0|8711.0|0
0|2020-05-28|7675.0|0|1036.0|0|11.893008839398462|0|8711.0|0
0|2020-05-29|7675.0|0|1036.0|0|11.893008839398462|0|8711.0|0
0|2020-05-30|7675.0|0|1036.0|0|11.893008839398462|0|8711.0|0
0|2020-05-31|7675.0|0|1036.0|0|11.893008839398462|0|8711.0|0
0|2020-06-01|8138.0|0|905.0|0|10.007740793984297|0|9043.0|0
0|2020-06-02|8138.0|0|905.0|0|10.007740793984297|0|9043.0|0
0|2020-06-03|8138.0|0|905.0|0|10.007740793984297|0|9043.0|0
0|2020-06-04|8138.0|0|905.0|0|10.007740793984297|0|9043.0|0
0|2020-06-05|8138.0|0|905.0|0|10.007740793984297|0|9043.0|0
0|2020-06-06|8138.0|0|905.0|0|10.007740793984297|0|9043.0|0
0|2020-06-07|8138.0|0|905.0|0|10.007740793984297|0|9043.0|0
0|2020-06-08|8138.0|0|905.0|0|10.007740793984297|0|9043.0|0
0|2020-06-09|8138.0|0|905.0|0|10.007740793984297|0|9043.0|0
0|2020-06-10|8138.0|0|905.0|0|10.007740793984297|0|9043.0|0
0|2020-06-11|8138.0|0|905.0|0|10.007740793984297|0|9043.0|0
0|2020-06-12|8138.0|0|905.0|0|10.007740793984297|0|9043.0|0
0|2020-06-13|8138.0|0|905.0|0|10.007740793984297|0|9043.0|0
0|2020-06-14|8138.0|0|905.0|0|10.007740793984297|0|9043.0|0
0|2020-06-15|8138.0|0|905.0|0|10.007740793984297|0|9043.0|0
0|2020-06-16|8138.0|0|905.0|0|10.007740793984297|0|9043.0|0
0|2020-06-17|8138.0|0|905.0|0|10.007740793984297|0|9043.0|0
0|2020-06-18|8138.0|0|905.0|0|10.007740793984297|0|9043.0|0
0|2020-06-19|8138.0|0|905.0|0|10.007740793984297|0|9043.0|0
0|2020-06-20|8138.0|0|905.0|0|10.007740793984297|0|9043.0|0
0|2020-06-21|8138.0|0|905.0|0|10.007740793984297|0|9043.0|0
0|2020-06-22|8138.0|0|905.0|0|10.007740793984297|0|9043.0|0
0|2020-06-23|8138.0|0|905.0|0|10.007740793984297|0|9043.0|0
0|2020-06-24|8138.0|0|905.0|0|10.007740793984297|0|9043.0|0
0|2020-06-25|8138.0|0|905.0|0|10.007740793984297|0|9043.0|0
0|2020-06-26|8138.0|0|905.0|0|10.007740793984297|0|9043.0|0
0|2020-06-27|8138.0|0|905.0|0|10.007740793984297|0|9043.0|0
0|2020-06-28|8138.0|0|905.0|0|10.007740793984297|0|9043.0|0
0|2020-06-29|8138.0|0|905.0|0|10.007740793984297|0|9043.0|0
0|2020-06-30|8138.0|0|905.0|0|10.007740793984297|0|9043.0|0
0|2020-07-01|8135.0|0|795.0|0|8.902575587905934|0|8930.0|0
0|2020-07-02|8135.0|0|795.0|0|8.902575587905934|0|8930.0|0
0|2020-07-03|8135.0|0|795.0|0|8.902575587905934|0|8930.0|0
0|2020-07-04|8135.0|0|795.0|0|8.902575587905934|0|8930.0|0
0|2020-07-05|8135.0|0|795.0|0|8.902575587905934|0|8930.0|0
0|2020-07-06|8135.0|0|795.0|0|8.902575587905934|0|8930.0|0
0|2020-07-07|8135.0|0|795.0|0|8.902575587905934|0|8930.0|0
0|2020-07-08|8135.0|0|795.0|0|8.902575587905934|0|8930.0|0
0|2020-07-09|8135.0|0|795.0|0|8.902575587905934|0|8930.0|0
0|2020-07-10|8135.0|0|795.0|0|8.902575587905934|0|8930.0|0
0|2020-07-11|8135.0|0|795.0|0|8.902575587905934|0|8930.0|0
0|2020-07-12|8135.0|0|795.0|0|8.902575587905934|0|8930.0|0
0|2020-07-13|8135.0|0|795.0|0|8.902575587905934|0|8930.0|0
0|2020-07-14|8135.0|0|795.0|0|8.902575587905934|0|8930.0|0
0|2020-07-15|8135.0|0|795.0|0|8.902575587905934|0|8930.0|0
0|2020-07-16|8135.0|0|795.0|0|8.902575587905934|0|8930.0|0
0|2020-07-17|8135.0|0|795.0|0|8.902575587905934|0|8930.0|0
0|2020-07-18|8135.0|0|795.0|0|8.902575587905934|0|8930.0|0
0|2020-07-19|8135.0|0|795.0|0|8.902575587905934|0|8930.0|0
0|2020-07-20|8135.0|0|795.0|0|8.902575587905934|0|8930.0|0
0|2020-07-21|8135.0|0|795.0|0|8.902575587905934|0|8930.0|0
0|2020-07-22|8135.0|0|795.0|0|8.902575587905934|0|8930.0|0
0|2020-07-23|8135.0|0|795.0|0|8.902575587905934|0|8930.0|0
0|2020-07-24|8135.0|0|795.0|0|8.902575587905934|0|8930.0|0
0|2020-07-25|8135.0|0|795.0|0|8.902575587905934|0|8930.0|0
0|2020-07-26|8135.0|0|795.0|0|8.902575587905934|0|8930.0|0
0|2020-07-27|8135.0|0|795.0|0|8.902575587905934|0|8930.0|0
0|2020-07-28|8135.0|0|795.0|0|8.902575587905934|0|8930.0|0
0|2020-07-29|8135.0|0|795.0|0|8.902575587905934|0|8930.0|0
0|2020-07-30|8135.0|0|795.0|0|8.902575587905934|0|8930.0|0
0|2020-07-31|8135.0|0|795.0|0|8.902575587905934|0|8930.0|0
0|2020-08-01|8147.0|0|964.0|0|10.580616836790693|0|9111.0|0
0|2020-08-02|8147.0|0|964.0|0|10.580616836790693|0|9111.0|0
0|2020-08-03|8147.0|0|964.0|0|10.580616836790693|0|9111.0|0
0|2020-08-04|8147.0|0|964.0|0|10.580616836790693|0|9111.0|0
0|2020-08-05|8147.0|0|964.0|0|10.580616836790693|0|9111.0|0
0|2020-08-06|8147.0|0|964.0|0|10.580616836790693|0|9111.0|0
0|2020-08-07|8147.0|0|964.0|0|10.580616836790693|0|9111.0|0
0|2020-08-08|8147.0|0|964.0|0|10.580616836790693|0|9111.0|0
0|2020-08-09|8147.0|0|964.0|0|10.580616836790693|0|9111.0|0
0|2020-08-10|8147.0|0|964.0|0|10.580616836790693|0|9111.0|0
0|2020-08-11|8147.0|0|964.0|0|10.580616836790693|0|9111.0|0
0|2020-08-12|8147.0|0|964.0|0|10.580616836790693|0|9111.0|0
0|2020-08-13|8147.0|0|964.0|0|10.580616836790693|0|9111.0|0
0|2020-08-14|8147.0|0|964.0|0|10.580616836790693|0|9111.0|0
0|2020-08-15|8147.0|0|964.0|0|10.580616836790693|0|9111.0|0
0|2020-08-16|8147.0|0|964.0|0|10.580616836790693|0|9111.0|0
0|2020-08-17|8147.0|0|964.0|0|10.580616836790693|0|9111.0|0
0|2020-08-18|8147.0|0|964.0|0|10.580616836790693|0|9111.0|0
0|2020-08-19|8147.0|0|964.0|0|10.580616836790693|0|9111.0|0
0|2020-08-20|8147.0|0|964.0|0|10.580616836790693|0|9111.0|0
0|2020-08-21|8147.0|0|964.0|0|10.580616836790693|0|9111.0|0
0|2020-08-22|8147.0|0|964.0|0|10.580616836790693|0|9111.0|0
0|2020-08-23|8147.0|0|964.0|0|10.580616836790693|0|9111.0|0
0|2020-08-24|8147.0|0|964.0|0|10.580616836790693|0|9111.0|0
0|2020-08-25|8147.0|0|964.0|0|10.580616836790693|0|9111.0|0
0|2020-08-26|8147.0|0|964.0|0|10.580616836790693|0|9111.0|0
0|2020-08-27|8147.0|0|964.0|0|10.580616836790693|0|9111.0|0
0|2020-08-28|8147.0|0|964.0|0|10.580616836790693|0|9111.0|0
0|2020-08-29|8147.0|0|964.0|0|10.580616836790693|0|9111.0|0
0|2020-08-30|8147.0|0|964.0|0|10.580616836790693|0|9111.0|0
0|2020-08-31|8147.0|0|964.0|0|10.580616836790693|0|9111.0|0
0|2020-09-01|8152.0|0|1064.0|0|11.54513888888889|0|9216.0|0
0|2020-09-02|8152.0|0|1064.0|0|11.54513888888889|0|9216.0|0
0|2020-09-03|8152.0|0|1064.0|0|11.54513888888889|0|9216.0|0
0|2020-09-04|8152.0|0|1064.0|0|11.54513888888889|0|9216.0|0
0|2020-09-05|8152.0|0|1064.0|0|11.54513888888889|0|9216.0|0
0|2020-09-06|8152.0|0|1064.0|0|11.54513888888889|0|9216.0|0
0|2020-09-07|8152.0|0|1064.0|0|11.54513888888889|0|9216.0|0
0|2020-09-08|8152.0|0|1064.0|0|11.54513888888889|0|9216.0|0
0|2020-09-09|8152.0|0|1064.0|0|11.54513888888889|0|9216.0|0
0|2020-09-10|8152.0|0|1064.0|0|11.54513888888889|0|9216.0|0
0|2020-09-11|8152.0|0|1064.0|0|11.54513888888889|0|9216.0|0
0|2020-09-12|8152.0|0|1064.0|0|11.54513888888889|0|9216.0|0
0|2020-09-13|8152.0|0|1064.0|0|11.54513888888889|0|9216.0|0
0|2020-09-14|8152.0|0|1064.0|0|11.54513888888889|0|9216.0|0
0|2020-09-15|8152.0|0|1064.0|0|11.54513888888889|0|9216.0|0
0|2020-09-16|8152.0|0|1064.0|0|11.54513888888889|0|9216.0|0
0|2020-09-17|8152.0|0|1064.0|0|11.54513888888889|0|9216.0|0
0|2020-09-18|8152.0|0|1064.0|0|11.54513888888889|0|9216.0|0
0|2020-09-19|8152.0|0|1064.0|0|11.54513888888889|0|9216.0|0
0|2020-09-20|8152.0|0|1064.0|0|11.54513888888889|0|9216.0|0
0|2020-09-21|8152.0|0|1064.0|0|11.54513888888889|0|9216.0|0
0|2020-09-22|8152.0|0|1064.0|0|11.54513888888889|0|9216.0|0
0|2020-09-23|8152.0|0|1064.0|0|11.54513888888889|0|9216.0|0
0|2020-09-24|8152.0|0|1064.0|0|11.54513888888889|0|9216.0|0
0|2020-09-25|8152.0|0|1064.0|0|11.54513888888889|0|9216.0|0
0|2020-09-26|8152.0|0|1064.0|0|11.54513888888889|0|9216.0|0
0|2020-09-27|8152.0|0|1064.0|0|11.54513888888889|0|9216.0|0
0|2020-09-28|8152.0|0|1064.0|0|11.54513888888889|0|9216.0|0
0|2020-09-29|8152.0|0|1064.0|0|11.54513888888889|0|9216.0|0
0|2020-09-30|8152.0|0|1064.0|0|11.54513888888889|0|9216.0|0
0|2020-10-01|8261.0|0|936.0|0|10.177231705991083|0|9197.0|0
0|2020-10-02|8261.0|0|936.0|0|10.177231705991083|0|9197.0|0
0|2020-10-03|8261.0|0|936.0|0|10.177231705991083|0|9197.0|0
0|2020-10-04|8261.0|0|936.0|0|10.177231705991083|0|9197.0|0
0|2020-10-05|8261.0|0|936.0|0|10.177231705991083|0|9197.0|0
0|2020-10-06|8261.0|0|936.0|0|10.177231705991083|0|9197.0|0
0|2020-10-07|8261.0|0|936.0|0|10.177231705991083|0|9197.0|0
0|2020-10-08|8261.0|0|936.0|0|10.177231705991083|0|9197.0|0
0|2020-10-09|8261.0|0|936.0|0|10.177231705991083|0|9197.0|0
0|2020-10-10|8261.0|0|936.0|0|10.177231705991083|0|9197.0|0
0|2020-10-11|8261.0|0|936.0|0|10.177231705991083|0|9197.0|0
0|2020-10-12|8261.0|0|936.0|0|10.177231705991083|0|9197.0|0
0|2020-10-13|8261.0|0|936.0|0|10.177231705991083|0|9197.0|0
0|2020-10-14|8261.0|0|936.0|0|10.177231705991083|0|9197.0|0
0|2020-10-15|8261.0|0|936.0|0|10.177231705991083|0|9197.0|0
0|2020-10-16|8261.0|0|936.0|0|10.177231705991083|0|9197.0|0
0|2020-10-17|8261.0|0|936.0|0|10.177231705991083|0|9197.0|0
0|2020-10-18|8261.0|0|936.0|0|10.177231705991083|0|9197.0|0
0|2020-10-19|8261.0|0|936.0|0|10.177231705991083|0|9197.0|0
0|2020-10-20|8261.0|0|936.0|0|10.177231705991083|0|9197.0|0
0|2020-10-21|8261.0|0|936.0|0|10.177231705991083|0|9197.0|0
0|2020-10-22|8261.0|0|936.0|0|10.177231705991083|0|9197.0|0
0|2020-10-23|8261.0|0|936.0|0|10.177231705991083|0|9197.0|0
0|2020-10-24|8261.0|0|936.0|0|10.177231705991083|0|9197.0|0
0|2020-10-25|8261.0|0|936.0|0|10.177231705991083|0|9197.0|0
0|2020-10-26|8261.0|0|936.0|0|10.177231705991083|0|9197.0|0
0|2020-10-27|8261.0|0|936.0|0|10.177231705991083|0|9197.0|0
0|2020-10-28|8261.0|0|936.0|0|10.177231705991083|0|9197.0|0
0|2020-10-29|8261.0|0|936.0|0|10.177231705991083|0|9197.0|0
0|2020-10-30|8261.0|0|936.0|0|10.177231705991083|0|9197.0|0
0|2020-10-31|8261.0|0|936.0|0|10.177231705991083|0|9197.0|0
0|2020-11-01|8104.0|0|1127.0|0|12.20886144513054|0|9231.0|0
0|2020-11-02|8104.0|0|1127.0|0|12.20886144513054|0|9231.0|0
0|2020-11-03|8104.0|0|1127.0|0|12.20886144513054|0|9231.0|0
0|2020-11-04|8104.0|0|1127.0|0|12.20886144513054|0|9231.0|0
0|2020-11-05|8104.0|0|1127.0|0|12.20886144513054|0|9231.0|0
0|2020-11-06|8104.0|0|1127.0|0|12.20886144513054|0|9231.0|0
0|2020-11-07|8104.0|0|1127.0|0|12.20886144513054|0|9231.0|0
0|2020-11-08|8104.0|0|1127.0|0|12.20886144513054|0|9231.0|0
0|2020-11-09|8104.0|0|1127.0|0|12.20886144513054|0|9231.0|0
0|2020-11-10|8104.0|0|1127.0|0|12.20886144513054|0|9231.0|0
0|2020-11-11|8104.0|0|1127.0|0|12.20886144513054|0|9231.0|0
0|2020-11-12|8104.0|0|1127.0|0|12.20886144513054|0|9231.0|0
0|2020-11-13|8104.0|0|1127.0|0|12.20886144513054|0|9231.0|0
0|2020-11-14|8104.0|0|1127.0|0|12.20886144513054|0|9231.0|0
0|2020-11-15|8104.0|0|1127.0|0|12.20886144513054|0|9231.0|0
0|2020-11-16|8104.0|0|1127.0|0|12.20886144513054|0|9231.0|0
0|2020-11-17|8104.0|0|1127.0|0|12.20886144513054|0|9231.0|0
0|2020-11-18|8104.0|0|1127.0|0|12.20886144513054|0|9231.0|0
0|2020-11-19|8104.0|0|1127.0|0|12.20886144513054|0|9231.0|0
0|2020-11-20|8104.0|0|1127.0|0|12.20886144513054|0|9231.0|0
0|2020-11-21|8104.0|0|1127.0|0|12.20886144513054|0|9231.0|0
0|2020-11-22|8104.0|0|1127.0|0|12.20886144513054|0|9231.0|0
0|2020-11-23|8104.0|0|1127.0|0|12.20886144513054|0|9231.0|0
0|2020-11-24|8104.0|0|1127.0|0|12.20886144513054|0|9231.0|0
0|2020-11-25|8104.0|0|1127.0|0|12.20886144513054|0|9231.0|0
0|2020-11-26|8104.0|0|1127.0|0|12.20886144513054|0|9231.0|0
0|2020-11-27|8104.0|0|1127.0|0|12.20886144513054|0|9231.0|0
0|2020-11-28|8104.0|0|1127.0|0|12.20886144513054|0|9231.0|0
0|2020-11-29|8104.0|0|1127.0|0|12.20886144513054|0|9231.0|0
0|2020-11-30|8104.0|0|1127.0|0|12.20886144513054|0|9231.0|0
0|2020-12-01|7956.0|0|1366.0|0|14.653507830937567|0|9322.0|0
0|2020-12-02|7956.0|0|1366.0|0|14.653507830937567|0|9322.0|0
0|2020-12-03|7956.0|0|1366.0|0|14.653507830937567|0|9322.0|0
