|dates|Douglas_Kansas_UnitedStates.BLS_EmployedPopulation.data|Douglas_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Douglas_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Douglas_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Douglas_Kansas_UnitedStates.BLS_UnemploymentRate.data|Douglas_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Douglas_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Douglas_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-01|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-12-02|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-12-03|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-12-04|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-12-05|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-12-06|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-12-07|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-12-08|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-12-09|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-12-10|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-12-11|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-12-12|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-12-13|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-12-14|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-12-15|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-12-16|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-12-17|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-12-18|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-12-19|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-12-20|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-12-21|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-12-22|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-12-23|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-12-24|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-12-25|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-12-26|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-12-27|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-12-28|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-12-29|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-12-30|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-12-31|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2022-01-01|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2022-01-02|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2022-01-03|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2022-01-04|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2022-01-05|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2022-01-06|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2022-01-07|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2022-01-08|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2022-01-09|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2022-01-10|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2022-01-11|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2022-01-12|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2022-01-13|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2022-01-14|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2022-01-15|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2022-01-16|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2022-01-17|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
