|dates|Washington_Tennessee_UnitedStates.BLS_EmployedPopulation.data|Washington_Tennessee_UnitedStates.BLS_EmployedPopulation.missing|Washington_Tennessee_UnitedStates.BLS_UnemployedPopulation.data|Washington_Tennessee_UnitedStates.BLS_UnemployedPopulation.missing|Washington_Tennessee_UnitedStates.BLS_UnemploymentRate.data|Washington_Tennessee_UnitedStates.BLS_UnemploymentRate.missing|Washington_Tennessee_UnitedStates.BLS_LaborForcePopulation.data|Washington_Tennessee_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-27|57692.0|0|2423.0|0|4.030608001330783|0|60115.0|0
0|2021-12-28|57692.0|0|2423.0|0|4.030608001330783|0|60115.0|0
0|2021-12-29|57692.0|0|2423.0|0|4.030608001330783|0|60115.0|0
0|2021-12-30|57692.0|0|2423.0|0|4.030608001330783|0|60115.0|0
0|2021-12-31|57692.0|0|2423.0|0|4.030608001330783|0|60115.0|0
0|2022-01-01|57692.0|0|2423.0|0|4.030608001330783|0|60115.0|0
0|2022-01-02|57692.0|0|2423.0|0|4.030608001330783|0|60115.0|0
0|2022-01-03|57692.0|0|2423.0|0|4.030608001330783|0|60115.0|0
0|2022-01-04|57692.0|0|2423.0|0|4.030608001330783|0|60115.0|0
0|2022-01-05|57692.0|0|2423.0|0|4.030608001330783|0|60115.0|0
0|2022-01-06|57692.0|0|2423.0|0|4.030608001330783|0|60115.0|0
0|2022-01-07|57692.0|0|2423.0|0|4.030608001330783|0|60115.0|0
0|2022-01-08|57692.0|0|2423.0|0|4.030608001330783|0|60115.0|0
0|2022-01-09|57692.0|0|2423.0|0|4.030608001330783|0|60115.0|0
0|2022-01-10|57692.0|0|2423.0|0|4.030608001330783|0|60115.0|0
0|2022-01-11|57692.0|0|2423.0|0|4.030608001330783|0|60115.0|0
0|2022-01-12|57692.0|0|2423.0|0|4.030608001330783|0|60115.0|0
0|2022-01-13|57692.0|0|2423.0|0|4.030608001330783|0|60115.0|0
0|2022-01-14|57692.0|0|2423.0|0|4.030608001330783|0|60115.0|0
0|2022-01-15|57692.0|0|2423.0|0|4.030608001330783|0|60115.0|0
0|2022-01-16|57692.0|0|2423.0|0|4.030608001330783|0|60115.0|0
0|2022-01-17|57692.0|0|2423.0|0|4.030608001330783|0|60115.0|0
