|dates|Aguada_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Aguada_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Aguada_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Aguada_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Aguada_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Aguada_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Aguada_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Aguada_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-13|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2021-11-14|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2021-11-15|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2021-11-16|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2021-11-17|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2021-11-18|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2021-11-19|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2021-11-20|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2021-11-21|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2021-11-22|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2021-11-23|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2021-11-24|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2021-11-25|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2021-11-26|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2021-11-27|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2021-11-28|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2021-11-29|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2021-11-30|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2021-12-01|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2021-12-02|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2021-12-03|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2021-12-04|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2021-12-05|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2021-12-06|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2021-12-07|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2021-12-08|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2021-12-09|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2021-12-10|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2021-12-11|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2021-12-12|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2021-12-13|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2021-12-14|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2021-12-15|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2021-12-16|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2021-12-17|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2021-12-18|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2021-12-19|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2021-12-20|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2021-12-21|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2021-12-22|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2021-12-23|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2021-12-24|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2021-12-25|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2021-12-26|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2021-12-27|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2021-12-28|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2021-12-29|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2021-12-30|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2021-12-31|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2022-01-01|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2022-01-02|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2022-01-03|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2022-01-04|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2022-01-05|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2022-01-06|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2022-01-07|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2022-01-08|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2022-01-09|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2022-01-10|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2022-01-11|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2022-01-12|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2022-01-13|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2022-01-14|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2022-01-15|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2022-01-16|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
0|2022-01-17|10944.0|0|1020.0|0|8.525576730190572|0|11964.0|0
