|dates|Irion_Texas_UnitedStates.BLS_EmployedPopulation.data|Irion_Texas_UnitedStates.BLS_EmployedPopulation.missing|Irion_Texas_UnitedStates.BLS_UnemployedPopulation.data|Irion_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Irion_Texas_UnitedStates.BLS_UnemploymentRate.data|Irion_Texas_UnitedStates.BLS_UnemploymentRate.missing|Irion_Texas_UnitedStates.BLS_LaborForcePopulation.data|Irion_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-19|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-12-20|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-12-21|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-12-22|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-12-23|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-12-24|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-12-25|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-12-26|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-12-27|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-12-28|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-12-29|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-12-30|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-12-31|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2022-01-01|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2022-01-02|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2022-01-03|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2022-01-04|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2022-01-05|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2022-01-06|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2022-01-07|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2022-01-08|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2022-01-09|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2022-01-10|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2022-01-11|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2022-01-12|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2022-01-13|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2022-01-14|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2022-01-15|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2022-01-16|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2022-01-17|728.0|0|40.0|0|5.208333333333333|0|768.0|0
