|dates|Morris_NewJersey_UnitedStates.JHU_ConfirmedCases.data|Morris_NewJersey_UnitedStates.JHU_ConfirmedCases.missing|Morris_NewJersey_UnitedStates.NYT_ConfirmedCases.data|Morris_NewJersey_UnitedStates.NYT_ConfirmedCases.missing|Morris_NewJersey_UnitedStates.JHU_ConfirmedDeaths.data|Morris_NewJersey_UnitedStates.JHU_ConfirmedDeaths.missing|Morris_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.data|Morris_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-18|67063.0|0|67063.0|0|1329.0|0|0.0|100
0|2021-12-19|67505.0|0|67505.0|0|1330.0|0|0.0|100
0|2021-12-20|67907.0|0|67907.0|0|1331.0|0|0.0|100
0|2021-12-21|68516.0|0|68516.0|0|1333.0|0|0.0|100
0|2021-12-22|69154.0|0|69154.0|0|1337.0|0|0.0|100
0|2021-12-23|70254.0|0|70254.0|0|1338.0|0|0.0|100
0|2021-12-24|71386.0|0|71386.0|0|1341.0|0|0.0|100
0|2021-12-25|72492.0|0|72492.0|0|1341.0|0|0.0|100
0|2021-12-26|73425.0|0|73425.0|0|1341.0|0|0.0|100
0|2021-12-27|73905.0|0|73905.0|0|1343.0|0|0.0|100
0|2021-12-28|74630.0|0|74630.0|0|1346.0|0|0.0|100
0|2021-12-29|76077.0|0|76077.0|0|1347.0|0|0.0|100
0|2021-12-30|83412.0|0|78029.0|0|1347.0|0|0.0|100
0|2021-12-31|79816.0|0|79816.0|0|1348.0|0|0.0|100
0|2022-01-01|81734.0|0|81734.0|0|1348.0|0|0.0|100
0|2022-01-02|83467.0|0|83467.0|0|1348.0|0|0.0|100
0|2022-01-03|85205.0|0|85205.0|0|1349.0|0|0.0|100
0|2022-01-04|86505.0|0|86505.0|0|1351.0|0|0.0|100
0|2022-01-05|88262.0|0|88262.0|0|1354.0|0|0.0|100
0|2022-01-06|90976.0|0|90976.0|0|1355.0|0|0.0|100
0|2022-01-07|93417.0|0|93417.0|0|1357.0|0|0.0|100
0|2022-01-08|95349.0|0|95349.0|0|1358.0|0|0.0|100
0|2022-01-09|97006.0|0|97006.0|0|1359.0|0|0.0|100
0|2022-01-10|98336.0|0|98336.0|0|1363.0|0|0.0|100
0|2022-01-11|99829.0|0|99829.0|0|1369.0|0|0.0|100
0|2022-01-12|101033.0|0|101033.0|0|1373.0|0|0.0|100
0|2022-01-13|101033.0|0|102615.0|0|1373.0|0|0.0|100
0|2022-01-14|104334.0|0|104334.0|0|1383.0|0|0.0|100
0|2022-01-15|105686.0|0|105686.0|0|1390.0|0|0.0|100
0|2022-01-16|107055.0|0|107055.0|0|1391.0|0|0.0|100
0|2022-01-17|107725.0|0|0.0|100|1394.0|0|0.0|100
