|dates|Weston_Wyoming_UnitedStates.AveragePrecipitationTotal.data|Weston_Wyoming_UnitedStates.AveragePrecipitationTotal.missing|Weston_Wyoming_UnitedStates.AveragePrecipitation.data|Weston_Wyoming_UnitedStates.AveragePrecipitation.missing|Weston_Wyoming_UnitedStates.AverageWindDirection.data|Weston_Wyoming_UnitedStates.AverageWindDirection.missing|Weston_Wyoming_UnitedStates.AverageWindSpeed.data|Weston_Wyoming_UnitedStates.AverageWindSpeed.missing
0|2021-11-22|0.0|0|0.0|0|76.25|0|2.1145833333333335|0
0|2021-11-23|0.0|0|0.0|0|109.79166666666667|0|6.979166666666667|0
0|2021-11-24|0.0|0|0.0|0|314.1666666666667|0|11.78125|0
0|2021-11-25|0.0|0|0.0|0|56.145833333333336|0|2.78125|0
0|2021-11-26|0.0|0|0.0|0|64.375|0|3.2291666666666665|0
0|2021-11-27|0.0|0|0.0|0|244.375|0|8.854166666666666|0
0|2021-11-28|0.0|0|0.0|0|2.6041666666666665|0|0.17708333333333334|0
0|2021-11-29|0.0|0|0.0|0|75.3125|0|4.083333333333333|0
0|2021-11-30|0.0|0|0.0|0|186.875|0|5.46875|0
0|2021-12-01|0.0|0|0.0|0|117.60416666666667|0|6.71875|0
0|2021-12-02|0.0|0|0.0|0|57.5|0|4.036458333333333|0
0|2021-12-03|0.0|0|0.0|0|136.97916666666666|0|3.8333333333333335|0
0|2021-12-04|0.0|0|0.0|0|104.47916666666667|0|5.260416666666667|0
0|2021-12-05|0.0|0|0.0|0|327.7083333333333|0|18.520833333333332|0
0|2021-12-06|0.0|0|0.0|0|167.8125|0|7.59375|0
0|2021-12-07|0.0|0|0.0|0|253.95833333333334|0|6.447916666666667|0
0|2021-12-08|0.0|0|0.0|0|108.95833333333333|0|5.375|0
0|2021-12-09|0.0|0|0.0|0|217.8125|0|7.541666666666667|0
0|2021-12-10|0.0|0|0.0|0|122.91666666666667|0|3.9270833333333335|0
0|2021-12-11|0.0|0|0.0|0|68.48958333333333|0|4.161458333333333|0
0|2021-12-12|0.0|0|0.0|0|119.16666666666667|0|4.90625|0
0|2021-12-13|0.0|0|0.0|0|102.60416666666667|0|6.729166666666667|0
0|2021-12-14|0.0|0|0.0|0|113.54166666666667|0|8.677083333333334|0
0|2021-12-15|0.0|0|0.0|0|269.375|0|19.260416666666668|0
0|2021-12-16|0.0|0|0.0|0|78.54166666666667|0|2.75|0
0|2021-12-17|0.0|0|0.0|0|219.89583333333334|0|11.427083333333334|0
0|2021-12-18|0.0|0|0.0|0|78.38541666666667|0|3.5|0
0|2021-12-19|0.0|0|0.0|0|85.41666666666667|0|5.197916666666667|0
0|2021-12-20|0.0|0|0.0|0|130.52083333333334|0|6.979166666666667|0
0|2021-12-21|0.0|0|0.0|0|212.8125|0|7.135416666666667|0
0|2021-12-22|0.0|0|0.0|0|75.83333333333333|0|4.916666666666667|0
0|2021-12-23|0.0|0|0.0|0|110.625|0|7.645833333333333|0
0|2021-12-24|0.0|0|0.0|0|125.72916666666667|0|8.25|0
0|2021-12-25|0.0|0|0.0|0|138.02083333333334|0|7.802083333333333|0
0|2021-12-26|0.0|0|0.0|0|192.08333333333334|0|13.5625|0
0|2021-12-27|0.0|0|0.0|0|201.875|0|8.682291666666666|0
0|2021-12-28|0.0|0|0.0|0|186.45833333333334|0|5.5625|0
0|2021-12-29|0.0|10|0.0|10|141.35416666666666|0|6.25|0
0|2021-12-30|0.0|100|0.0|100|150.0|0|12.0|0
0|2021-12-31|0.0|100|0.0|100|150.0|0|12.0|0
0|2022-01-01|0.0|100|0.0|100|150.0|0|12.0|0
0|2022-01-02|0.0|100|0.0|100|150.0|0|12.0|0
0|2022-01-03|0.0|100|0.0|100|150.0|0|12.0|0
0|2022-01-04|0.0|100|0.0|100|150.0|0|12.0|0
0|2022-01-05|0.0|100|0.0|100|150.0|0|12.0|0
0|2022-01-06|0.0|100|0.0|100|150.0|0|12.0|0
0|2022-01-07|0.0|100|0.0|100|150.0|0|12.0|0
0|2022-01-08|0.0|100|0.0|100|150.0|0|12.0|0
0|2022-01-09|0.0|100|0.0|100|150.0|0|12.0|0
0|2022-01-10|0.0|100|0.0|100|150.0|0|12.0|0
0|2022-01-11|0.0|100|0.0|100|150.0|0|12.0|0
0|2022-01-12|0.0|100|0.0|100|150.0|0|12.0|0
0|2022-01-13|0.0|100|0.0|100|150.0|0|12.0|0
0|2022-01-14|0.0|100|0.0|100|150.0|0|12.0|0
0|2022-01-15|0.0|100|0.0|100|150.0|0|12.0|0
0|2022-01-16|0.0|100|0.0|100|150.0|0|12.0|0
0|2022-01-17|0.0|100|0.0|100|150.0|0|12.0|0
