|dates|Forrest_Mississippi_UnitedStates.BLS_EmployedPopulation.data|Forrest_Mississippi_UnitedStates.BLS_EmployedPopulation.missing|Forrest_Mississippi_UnitedStates.BLS_UnemployedPopulation.data|Forrest_Mississippi_UnitedStates.BLS_UnemployedPopulation.missing|Forrest_Mississippi_UnitedStates.BLS_UnemploymentRate.data|Forrest_Mississippi_UnitedStates.BLS_UnemploymentRate.missing|Forrest_Mississippi_UnitedStates.BLS_LaborForcePopulation.data|Forrest_Mississippi_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-23|31908.0|0|2158.0|0|6.33476193271884|0|34066.0|0
0|2021-11-24|31908.0|0|2158.0|0|6.33476193271884|0|34066.0|0
0|2021-11-25|31908.0|0|2158.0|0|6.33476193271884|0|34066.0|0
0|2021-11-26|31908.0|0|2158.0|0|6.33476193271884|0|34066.0|0
0|2021-11-27|31908.0|0|2158.0|0|6.33476193271884|0|34066.0|0
0|2021-11-28|31908.0|0|2158.0|0|6.33476193271884|0|34066.0|0
0|2021-11-29|31908.0|0|2158.0|0|6.33476193271884|0|34066.0|0
0|2021-11-30|31908.0|0|2158.0|0|6.33476193271884|0|34066.0|0
0|2021-12-01|31908.0|0|2158.0|0|6.33476193271884|0|34066.0|0
0|2021-12-02|31908.0|0|2158.0|0|6.33476193271884|0|34066.0|0
0|2021-12-03|31908.0|0|2158.0|0|6.33476193271884|0|34066.0|0
0|2021-12-04|31908.0|0|2158.0|0|6.33476193271884|0|34066.0|0
0|2021-12-05|31908.0|0|2158.0|0|6.33476193271884|0|34066.0|0
0|2021-12-06|31908.0|0|2158.0|0|6.33476193271884|0|34066.0|0
0|2021-12-07|31908.0|0|2158.0|0|6.33476193271884|0|34066.0|0
0|2021-12-08|31908.0|0|2158.0|0|6.33476193271884|0|34066.0|0
0|2021-12-09|31908.0|0|2158.0|0|6.33476193271884|0|34066.0|0
0|2021-12-10|31908.0|0|2158.0|0|6.33476193271884|0|34066.0|0
0|2021-12-11|31908.0|0|2158.0|0|6.33476193271884|0|34066.0|0
0|2021-12-12|31908.0|0|2158.0|0|6.33476193271884|0|34066.0|0
0|2021-12-13|31908.0|0|2158.0|0|6.33476193271884|0|34066.0|0
0|2021-12-14|31908.0|0|2158.0|0|6.33476193271884|0|34066.0|0
0|2021-12-15|31908.0|0|2158.0|0|6.33476193271884|0|34066.0|0
0|2021-12-16|31908.0|0|2158.0|0|6.33476193271884|0|34066.0|0
0|2021-12-17|31908.0|0|2158.0|0|6.33476193271884|0|34066.0|0
0|2021-12-18|31908.0|0|2158.0|0|6.33476193271884|0|34066.0|0
0|2021-12-19|31908.0|0|2158.0|0|6.33476193271884|0|34066.0|0
0|2021-12-20|31908.0|0|2158.0|0|6.33476193271884|0|34066.0|0
0|2021-12-21|31908.0|0|2158.0|0|6.33476193271884|0|34066.0|0
0|2021-12-22|31908.0|0|2158.0|0|6.33476193271884|0|34066.0|0
0|2021-12-23|31908.0|0|2158.0|0|6.33476193271884|0|34066.0|0
0|2021-12-24|31908.0|0|2158.0|0|6.33476193271884|0|34066.0|0
0|2021-12-25|31908.0|0|2158.0|0|6.33476193271884|0|34066.0|0
0|2021-12-26|31908.0|0|2158.0|0|6.33476193271884|0|34066.0|0
0|2021-12-27|31908.0|0|2158.0|0|6.33476193271884|0|34066.0|0
0|2021-12-28|31908.0|0|2158.0|0|6.33476193271884|0|34066.0|0
0|2021-12-29|31908.0|0|2158.0|0|6.33476193271884|0|34066.0|0
0|2021-12-30|31908.0|0|2158.0|0|6.33476193271884|0|34066.0|0
0|2021-12-31|31908.0|0|2158.0|0|6.33476193271884|0|34066.0|0
0|2022-01-01|31908.0|0|2158.0|0|6.33476193271884|0|34066.0|0
0|2022-01-02|31908.0|0|2158.0|0|6.33476193271884|0|34066.0|0
0|2022-01-03|31908.0|0|2158.0|0|6.33476193271884|0|34066.0|0
0|2022-01-04|31908.0|0|2158.0|0|6.33476193271884|0|34066.0|0
0|2022-01-05|31908.0|0|2158.0|0|6.33476193271884|0|34066.0|0
0|2022-01-06|31908.0|0|2158.0|0|6.33476193271884|0|34066.0|0
0|2022-01-07|31908.0|0|2158.0|0|6.33476193271884|0|34066.0|0
0|2022-01-08|31908.0|0|2158.0|0|6.33476193271884|0|34066.0|0
0|2022-01-09|31908.0|0|2158.0|0|6.33476193271884|0|34066.0|0
0|2022-01-10|31908.0|0|2158.0|0|6.33476193271884|0|34066.0|0
0|2022-01-11|31908.0|0|2158.0|0|6.33476193271884|0|34066.0|0
0|2022-01-12|31908.0|0|2158.0|0|6.33476193271884|0|34066.0|0
0|2022-01-13|31908.0|0|2158.0|0|6.33476193271884|0|34066.0|0
0|2022-01-14|31908.0|0|2158.0|0|6.33476193271884|0|34066.0|0
0|2022-01-15|31908.0|0|2158.0|0|6.33476193271884|0|34066.0|0
0|2022-01-16|31908.0|0|2158.0|0|6.33476193271884|0|34066.0|0
0|2022-01-17|31908.0|0|2158.0|0|6.33476193271884|0|34066.0|0
