|dates|Ciales_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Ciales_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Ciales_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Ciales_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Ciales_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Ciales_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Ciales_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Ciales_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-25|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-02-26|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-02-27|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-02-28|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-02-29|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-03-01|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-03-02|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-03-03|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-03-04|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-03-05|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-03-06|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-03-07|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-03-08|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-03-09|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-03-10|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-03-11|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-03-12|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-03-13|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-03-14|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-03-15|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-03-16|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-03-17|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-03-18|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-03-19|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-03-20|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-03-21|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-03-22|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-03-23|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-03-24|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-03-25|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-03-26|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-03-27|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-03-28|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-03-29|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-03-30|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-03-31|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-04-01|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-04-02|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-04-03|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-04-04|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-04-05|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-04-06|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-04-07|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-04-08|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-04-09|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-04-10|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-04-11|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-04-12|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-04-13|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-04-14|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-04-15|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-04-16|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-04-17|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-04-18|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-04-19|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-04-20|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-04-21|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-04-22|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-04-23|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-04-24|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-04-25|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-04-26|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-04-27|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-04-28|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-04-29|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-04-30|3168.0|0|362.0|0|10.254957507082153|0|3530.0|0
0|2020-05-01|3055.0|0|462.0|0|13.136195621268126|0|3517.0|0
0|2020-05-02|3055.0|0|462.0|0|13.136195621268126|0|3517.0|0
0|2020-05-03|3055.0|0|462.0|0|13.136195621268126|0|3517.0|0
0|2020-05-04|3055.0|0|462.0|0|13.136195621268126|0|3517.0|0
0|2020-05-05|3055.0|0|462.0|0|13.136195621268126|0|3517.0|0
0|2020-05-06|3055.0|0|462.0|0|13.136195621268126|0|3517.0|0
0|2020-05-07|3055.0|0|462.0|0|13.136195621268126|0|3517.0|0
0|2020-05-08|3055.0|0|462.0|0|13.136195621268126|0|3517.0|0
0|2020-05-09|3055.0|0|462.0|0|13.136195621268126|0|3517.0|0
0|2020-05-10|3055.0|0|462.0|0|13.136195621268126|0|3517.0|0
0|2020-05-11|3055.0|0|462.0|0|13.136195621268126|0|3517.0|0
0|2020-05-12|3055.0|0|462.0|0|13.136195621268126|0|3517.0|0
0|2020-05-13|3055.0|0|462.0|0|13.136195621268126|0|3517.0|0
0|2020-05-14|3055.0|0|462.0|0|13.136195621268126|0|3517.0|0
0|2020-05-15|3055.0|0|462.0|0|13.136195621268126|0|3517.0|0
0|2020-05-16|3055.0|0|462.0|0|13.136195621268126|0|3517.0|0
0|2020-05-17|3055.0|0|462.0|0|13.136195621268126|0|3517.0|0
0|2020-05-18|3055.0|0|462.0|0|13.136195621268126|0|3517.0|0
0|2020-05-19|3055.0|0|462.0|0|13.136195621268126|0|3517.0|0
0|2020-05-20|3055.0|0|462.0|0|13.136195621268126|0|3517.0|0
0|2020-05-21|3055.0|0|462.0|0|13.136195621268126|0|3517.0|0
0|2020-05-22|3055.0|0|462.0|0|13.136195621268126|0|3517.0|0
0|2020-05-23|3055.0|0|462.0|0|13.136195621268126|0|3517.0|0
0|2020-05-24|3055.0|0|462.0|0|13.136195621268126|0|3517.0|0
0|2020-05-25|3055.0|0|462.0|0|13.136195621268126|0|3517.0|0
0|2020-05-26|3055.0|0|462.0|0|13.136195621268126|0|3517.0|0
0|2020-05-27|3055.0|0|462.0|0|13.136195621268126|0|3517.0|0
0|2020-05-28|3055.0|0|462.0|0|13.136195621268126|0|3517.0|0
0|2020-05-29|3055.0|0|462.0|0|13.136195621268126|0|3517.0|0
0|2020-05-30|3055.0|0|462.0|0|13.136195621268126|0|3517.0|0
0|2020-05-31|3055.0|0|462.0|0|13.136195621268126|0|3517.0|0
0|2020-06-01|3232.0|0|427.0|0|11.669855151680787|0|3659.0|0
0|2020-06-02|3232.0|0|427.0|0|11.669855151680787|0|3659.0|0
0|2020-06-03|3232.0|0|427.0|0|11.669855151680787|0|3659.0|0
0|2020-06-04|3232.0|0|427.0|0|11.669855151680787|0|3659.0|0
0|2020-06-05|3232.0|0|427.0|0|11.669855151680787|0|3659.0|0
0|2020-06-06|3232.0|0|427.0|0|11.669855151680787|0|3659.0|0
0|2020-06-07|3232.0|0|427.0|0|11.669855151680787|0|3659.0|0
0|2020-06-08|3232.0|0|427.0|0|11.669855151680787|0|3659.0|0
0|2020-06-09|3232.0|0|427.0|0|11.669855151680787|0|3659.0|0
0|2020-06-10|3232.0|0|427.0|0|11.669855151680787|0|3659.0|0
0|2020-06-11|3232.0|0|427.0|0|11.669855151680787|0|3659.0|0
0|2020-06-12|3232.0|0|427.0|0|11.669855151680787|0|3659.0|0
0|2020-06-13|3232.0|0|427.0|0|11.669855151680787|0|3659.0|0
0|2020-06-14|3232.0|0|427.0|0|11.669855151680787|0|3659.0|0
0|2020-06-15|3232.0|0|427.0|0|11.669855151680787|0|3659.0|0
0|2020-06-16|3232.0|0|427.0|0|11.669855151680787|0|3659.0|0
0|2020-06-17|3232.0|0|427.0|0|11.669855151680787|0|3659.0|0
0|2020-06-18|3232.0|0|427.0|0|11.669855151680787|0|3659.0|0
0|2020-06-19|3232.0|0|427.0|0|11.669855151680787|0|3659.0|0
0|2020-06-20|3232.0|0|427.0|0|11.669855151680787|0|3659.0|0
0|2020-06-21|3232.0|0|427.0|0|11.669855151680787|0|3659.0|0
0|2020-06-22|3232.0|0|427.0|0|11.669855151680787|0|3659.0|0
0|2020-06-23|3232.0|0|427.0|0|11.669855151680787|0|3659.0|0
0|2020-06-24|3232.0|0|427.0|0|11.669855151680787|0|3659.0|0
0|2020-06-25|3232.0|0|427.0|0|11.669855151680787|0|3659.0|0
0|2020-06-26|3232.0|0|427.0|0|11.669855151680787|0|3659.0|0
0|2020-06-27|3232.0|0|427.0|0|11.669855151680787|0|3659.0|0
0|2020-06-28|3232.0|0|427.0|0|11.669855151680787|0|3659.0|0
0|2020-06-29|3232.0|0|427.0|0|11.669855151680787|0|3659.0|0
0|2020-06-30|3232.0|0|427.0|0|11.669855151680787|0|3659.0|0
0|2020-07-01|3209.0|0|382.0|0|10.63770537454748|0|3591.0|0
0|2020-07-02|3209.0|0|382.0|0|10.63770537454748|0|3591.0|0
0|2020-07-03|3209.0|0|382.0|0|10.63770537454748|0|3591.0|0
0|2020-07-04|3209.0|0|382.0|0|10.63770537454748|0|3591.0|0
0|2020-07-05|3209.0|0|382.0|0|10.63770537454748|0|3591.0|0
0|2020-07-06|3209.0|0|382.0|0|10.63770537454748|0|3591.0|0
0|2020-07-07|3209.0|0|382.0|0|10.63770537454748|0|3591.0|0
0|2020-07-08|3209.0|0|382.0|0|10.63770537454748|0|3591.0|0
0|2020-07-09|3209.0|0|382.0|0|10.63770537454748|0|3591.0|0
0|2020-07-10|3209.0|0|382.0|0|10.63770537454748|0|3591.0|0
0|2020-07-11|3209.0|0|382.0|0|10.63770537454748|0|3591.0|0
0|2020-07-12|3209.0|0|382.0|0|10.63770537454748|0|3591.0|0
0|2020-07-13|3209.0|0|382.0|0|10.63770537454748|0|3591.0|0
0|2020-07-14|3209.0|0|382.0|0|10.63770537454748|0|3591.0|0
0|2020-07-15|3209.0|0|382.0|0|10.63770537454748|0|3591.0|0
0|2020-07-16|3209.0|0|382.0|0|10.63770537454748|0|3591.0|0
0|2020-07-17|3209.0|0|382.0|0|10.63770537454748|0|3591.0|0
0|2020-07-18|3209.0|0|382.0|0|10.63770537454748|0|3591.0|0
0|2020-07-19|3209.0|0|382.0|0|10.63770537454748|0|3591.0|0
0|2020-07-20|3209.0|0|382.0|0|10.63770537454748|0|3591.0|0
0|2020-07-21|3209.0|0|382.0|0|10.63770537454748|0|3591.0|0
0|2020-07-22|3209.0|0|382.0|0|10.63770537454748|0|3591.0|0
0|2020-07-23|3209.0|0|382.0|0|10.63770537454748|0|3591.0|0
0|2020-07-24|3209.0|0|382.0|0|10.63770537454748|0|3591.0|0
0|2020-07-25|3209.0|0|382.0|0|10.63770537454748|0|3591.0|0
0|2020-07-26|3209.0|0|382.0|0|10.63770537454748|0|3591.0|0
0|2020-07-27|3209.0|0|382.0|0|10.63770537454748|0|3591.0|0
0|2020-07-28|3209.0|0|382.0|0|10.63770537454748|0|3591.0|0
0|2020-07-29|3209.0|0|382.0|0|10.63770537454748|0|3591.0|0
0|2020-07-30|3209.0|0|382.0|0|10.63770537454748|0|3591.0|0
0|2020-07-31|3209.0|0|382.0|0|10.63770537454748|0|3591.0|0
0|2020-08-01|3207.0|0|457.0|0|12.472707423580786|0|3664.0|0
0|2020-08-02|3207.0|0|457.0|0|12.472707423580786|0|3664.0|0
0|2020-08-03|3207.0|0|457.0|0|12.472707423580786|0|3664.0|0
0|2020-08-04|3207.0|0|457.0|0|12.472707423580786|0|3664.0|0
0|2020-08-05|3207.0|0|457.0|0|12.472707423580786|0|3664.0|0
0|2020-08-06|3207.0|0|457.0|0|12.472707423580786|0|3664.0|0
0|2020-08-07|3207.0|0|457.0|0|12.472707423580786|0|3664.0|0
0|2020-08-08|3207.0|0|457.0|0|12.472707423580786|0|3664.0|0
0|2020-08-09|3207.0|0|457.0|0|12.472707423580786|0|3664.0|0
0|2020-08-10|3207.0|0|457.0|0|12.472707423580786|0|3664.0|0
0|2020-08-11|3207.0|0|457.0|0|12.472707423580786|0|3664.0|0
0|2020-08-12|3207.0|0|457.0|0|12.472707423580786|0|3664.0|0
0|2020-08-13|3207.0|0|457.0|0|12.472707423580786|0|3664.0|0
0|2020-08-14|3207.0|0|457.0|0|12.472707423580786|0|3664.0|0
0|2020-08-15|3207.0|0|457.0|0|12.472707423580786|0|3664.0|0
0|2020-08-16|3207.0|0|457.0|0|12.472707423580786|0|3664.0|0
0|2020-08-17|3207.0|0|457.0|0|12.472707423580786|0|3664.0|0
0|2020-08-18|3207.0|0|457.0|0|12.472707423580786|0|3664.0|0
0|2020-08-19|3207.0|0|457.0|0|12.472707423580786|0|3664.0|0
0|2020-08-20|3207.0|0|457.0|0|12.472707423580786|0|3664.0|0
0|2020-08-21|3207.0|0|457.0|0|12.472707423580786|0|3664.0|0
0|2020-08-22|3207.0|0|457.0|0|12.472707423580786|0|3664.0|0
0|2020-08-23|3207.0|0|457.0|0|12.472707423580786|0|3664.0|0
0|2020-08-24|3207.0|0|457.0|0|12.472707423580786|0|3664.0|0
0|2020-08-25|3207.0|0|457.0|0|12.472707423580786|0|3664.0|0
0|2020-08-26|3207.0|0|457.0|0|12.472707423580786|0|3664.0|0
0|2020-08-27|3207.0|0|457.0|0|12.472707423580786|0|3664.0|0
0|2020-08-28|3207.0|0|457.0|0|12.472707423580786|0|3664.0|0
0|2020-08-29|3207.0|0|457.0|0|12.472707423580786|0|3664.0|0
0|2020-08-30|3207.0|0|457.0|0|12.472707423580786|0|3664.0|0
0|2020-08-31|3207.0|0|457.0|0|12.472707423580786|0|3664.0|0
0|2020-09-01|3188.0|0|506.0|0|13.697888467785598|0|3694.0|0
0|2020-09-02|3188.0|0|506.0|0|13.697888467785598|0|3694.0|0
0|2020-09-03|3188.0|0|506.0|0|13.697888467785598|0|3694.0|0
0|2020-09-04|3188.0|0|506.0|0|13.697888467785598|0|3694.0|0
0|2020-09-05|3188.0|0|506.0|0|13.697888467785598|0|3694.0|0
0|2020-09-06|3188.0|0|506.0|0|13.697888467785598|0|3694.0|0
0|2020-09-07|3188.0|0|506.0|0|13.697888467785598|0|3694.0|0
0|2020-09-08|3188.0|0|506.0|0|13.697888467785598|0|3694.0|0
0|2020-09-09|3188.0|0|506.0|0|13.697888467785598|0|3694.0|0
0|2020-09-10|3188.0|0|506.0|0|13.697888467785598|0|3694.0|0
0|2020-09-11|3188.0|0|506.0|0|13.697888467785598|0|3694.0|0
0|2020-09-12|3188.0|0|506.0|0|13.697888467785598|0|3694.0|0
0|2020-09-13|3188.0|0|506.0|0|13.697888467785598|0|3694.0|0
0|2020-09-14|3188.0|0|506.0|0|13.697888467785598|0|3694.0|0
0|2020-09-15|3188.0|0|506.0|0|13.697888467785598|0|3694.0|0
0|2020-09-16|3188.0|0|506.0|0|13.697888467785598|0|3694.0|0
0|2020-09-17|3188.0|0|506.0|0|13.697888467785598|0|3694.0|0
0|2020-09-18|3188.0|0|506.0|0|13.697888467785598|0|3694.0|0
0|2020-09-19|3188.0|0|506.0|0|13.697888467785598|0|3694.0|0
0|2020-09-20|3188.0|0|506.0|0|13.697888467785598|0|3694.0|0
0|2020-09-21|3188.0|0|506.0|0|13.697888467785598|0|3694.0|0
0|2020-09-22|3188.0|0|506.0|0|13.697888467785598|0|3694.0|0
0|2020-09-23|3188.0|0|506.0|0|13.697888467785598|0|3694.0|0
0|2020-09-24|3188.0|0|506.0|0|13.697888467785598|0|3694.0|0
0|2020-09-25|3188.0|0|506.0|0|13.697888467785598|0|3694.0|0
0|2020-09-26|3188.0|0|506.0|0|13.697888467785598|0|3694.0|0
0|2020-09-27|3188.0|0|506.0|0|13.697888467785598|0|3694.0|0
0|2020-09-28|3188.0|0|506.0|0|13.697888467785598|0|3694.0|0
0|2020-09-29|3188.0|0|506.0|0|13.697888467785598|0|3694.0|0
0|2020-09-30|3188.0|0|506.0|0|13.697888467785598|0|3694.0|0
0|2020-10-01|3141.0|0|442.0|0|12.336031258721741|0|3583.0|0
0|2020-10-02|3141.0|0|442.0|0|12.336031258721741|0|3583.0|0
0|2020-10-03|3141.0|0|442.0|0|12.336031258721741|0|3583.0|0
0|2020-10-04|3141.0|0|442.0|0|12.336031258721741|0|3583.0|0
0|2020-10-05|3141.0|0|442.0|0|12.336031258721741|0|3583.0|0
0|2020-10-06|3141.0|0|442.0|0|12.336031258721741|0|3583.0|0
0|2020-10-07|3141.0|0|442.0|0|12.336031258721741|0|3583.0|0
0|2020-10-08|3141.0|0|442.0|0|12.336031258721741|0|3583.0|0
0|2020-10-09|3141.0|0|442.0|0|12.336031258721741|0|3583.0|0
0|2020-10-10|3141.0|0|442.0|0|12.336031258721741|0|3583.0|0
0|2020-10-11|3141.0|0|442.0|0|12.336031258721741|0|3583.0|0
0|2020-10-12|3141.0|0|442.0|0|12.336031258721741|0|3583.0|0
0|2020-10-13|3141.0|0|442.0|0|12.336031258721741|0|3583.0|0
0|2020-10-14|3141.0|0|442.0|0|12.336031258721741|0|3583.0|0
0|2020-10-15|3141.0|0|442.0|0|12.336031258721741|0|3583.0|0
0|2020-10-16|3141.0|0|442.0|0|12.336031258721741|0|3583.0|0
0|2020-10-17|3141.0|0|442.0|0|12.336031258721741|0|3583.0|0
0|2020-10-18|3141.0|0|442.0|0|12.336031258721741|0|3583.0|0
0|2020-10-19|3141.0|0|442.0|0|12.336031258721741|0|3583.0|0
0|2020-10-20|3141.0|0|442.0|0|12.336031258721741|0|3583.0|0
0|2020-10-21|3141.0|0|442.0|0|12.336031258721741|0|3583.0|0
0|2020-10-22|3141.0|0|442.0|0|12.336031258721741|0|3583.0|0
0|2020-10-23|3141.0|0|442.0|0|12.336031258721741|0|3583.0|0
0|2020-10-24|3141.0|0|442.0|0|12.336031258721741|0|3583.0|0
0|2020-10-25|3141.0|0|442.0|0|12.336031258721741|0|3583.0|0
0|2020-10-26|3141.0|0|442.0|0|12.336031258721741|0|3583.0|0
0|2020-10-27|3141.0|0|442.0|0|12.336031258721741|0|3583.0|0
0|2020-10-28|3141.0|0|442.0|0|12.336031258721741|0|3583.0|0
0|2020-10-29|3141.0|0|442.0|0|12.336031258721741|0|3583.0|0
0|2020-10-30|3141.0|0|442.0|0|12.336031258721741|0|3583.0|0
0|2020-10-31|3141.0|0|442.0|0|12.336031258721741|0|3583.0|0
0|2020-11-01|3069.0|0|469.0|0|13.25607687959299|0|3538.0|0
0|2020-11-02|3069.0|0|469.0|0|13.25607687959299|0|3538.0|0
0|2020-11-03|3069.0|0|469.0|0|13.25607687959299|0|3538.0|0
0|2020-11-04|3069.0|0|469.0|0|13.25607687959299|0|3538.0|0
0|2020-11-05|3069.0|0|469.0|0|13.25607687959299|0|3538.0|0
0|2020-11-06|3069.0|0|469.0|0|13.25607687959299|0|3538.0|0
0|2020-11-07|3069.0|0|469.0|0|13.25607687959299|0|3538.0|0
0|2020-11-08|3069.0|0|469.0|0|13.25607687959299|0|3538.0|0
0|2020-11-09|3069.0|0|469.0|0|13.25607687959299|0|3538.0|0
0|2020-11-10|3069.0|0|469.0|0|13.25607687959299|0|3538.0|0
0|2020-11-11|3069.0|0|469.0|0|13.25607687959299|0|3538.0|0
0|2020-11-12|3069.0|0|469.0|0|13.25607687959299|0|3538.0|0
0|2020-11-13|3069.0|0|469.0|0|13.25607687959299|0|3538.0|0
0|2020-11-14|3069.0|0|469.0|0|13.25607687959299|0|3538.0|0
0|2020-11-15|3069.0|0|469.0|0|13.25607687959299|0|3538.0|0
0|2020-11-16|3069.0|0|469.0|0|13.25607687959299|0|3538.0|0
0|2020-11-17|3069.0|0|469.0|0|13.25607687959299|0|3538.0|0
0|2020-11-18|3069.0|0|469.0|0|13.25607687959299|0|3538.0|0
0|2020-11-19|3069.0|0|469.0|0|13.25607687959299|0|3538.0|0
0|2020-11-20|3069.0|0|469.0|0|13.25607687959299|0|3538.0|0
0|2020-11-21|3069.0|0|469.0|0|13.25607687959299|0|3538.0|0
0|2020-11-22|3069.0|0|469.0|0|13.25607687959299|0|3538.0|0
0|2020-11-23|3069.0|0|469.0|0|13.25607687959299|0|3538.0|0
0|2020-11-24|3069.0|0|469.0|0|13.25607687959299|0|3538.0|0
0|2020-11-25|3069.0|0|469.0|0|13.25607687959299|0|3538.0|0
0|2020-11-26|3069.0|0|469.0|0|13.25607687959299|0|3538.0|0
0|2020-11-27|3069.0|0|469.0|0|13.25607687959299|0|3538.0|0
0|2020-11-28|3069.0|0|469.0|0|13.25607687959299|0|3538.0|0
0|2020-11-29|3069.0|0|469.0|0|13.25607687959299|0|3538.0|0
0|2020-11-30|3069.0|0|469.0|0|13.25607687959299|0|3538.0|0
0|2020-12-01|3014.0|0|537.0|0|15.122500704027035|0|3551.0|0
0|2020-12-02|3014.0|0|537.0|0|15.122500704027035|0|3551.0|0
0|2020-12-03|3014.0|0|537.0|0|15.122500704027035|0|3551.0|0
0|2020-12-04|3014.0|0|537.0|0|15.122500704027035|0|3551.0|0
0|2020-12-05|3014.0|0|537.0|0|15.122500704027035|0|3551.0|0
0|2020-12-06|3014.0|0|537.0|0|15.122500704027035|0|3551.0|0
0|2020-12-07|3014.0|0|537.0|0|15.122500704027035|0|3551.0|0
0|2020-12-08|3014.0|0|537.0|0|15.122500704027035|0|3551.0|0
0|2020-12-09|3014.0|0|537.0|0|15.122500704027035|0|3551.0|0
