|dates|Cook_Minnesota_UnitedStates.AveragePrecipitationTotal.data|Cook_Minnesota_UnitedStates.AveragePrecipitationTotal.missing|Cook_Minnesota_UnitedStates.AveragePrecipitation.data|Cook_Minnesota_UnitedStates.AveragePrecipitation.missing|Cook_Minnesota_UnitedStates.AverageWindDirection.data|Cook_Minnesota_UnitedStates.AverageWindDirection.missing|Cook_Minnesota_UnitedStates.AverageWindSpeed.data|Cook_Minnesota_UnitedStates.AverageWindSpeed.missing
0|2021-11-25|0.0|0|0.0|0|186.25|0|9.416666666666666|0
0|2021-11-26|0.0|0|0.0|0|145.0|0|6.916666666666667|0
0|2021-11-27|0.0|0|0.004583333333333333|0|182.5|0|5.833333333333333|0
0|2021-11-28|0.004583333333333333|0|0.0|0|181.66666666666666|0|6.583333333333333|0
0|2021-11-29|0.0|0|0.0008333333333333334|0|145.0|0|4.125|0
0|2021-11-30|0.0008333333333333334|0|0.0|0|170.0|0|5.166666666666667|0
0|2021-12-01|0.0|0|0.0020833333333333333|0|243.75|0|10.375|0
0|2021-12-02|0.0020833333333333333|0|0.0|0|121.45833333333333|0|4.541666666666667|0
0|2021-12-03|0.0|0|0.00125|0|112.08333333333333|0|3.6666666666666665|0
0|2021-12-04|0.00125|0|0.0|0|162.91666666666666|0|6.791666666666667|0
0|2021-12-05|0.0|0|0.01708333333333334|0|129.16666666666666|0|14.083333333333334|0
0|2021-12-06|0.017916666666666668|0|0.0008333333333333334|0|228.75|0|11.833333333333334|0
0|2021-12-07|0.0|0|0.005208333333333333|0|226.875|0|6.583333333333333|0
0|2021-12-08|0.0|0|0.0|0|143.33333333333334|0|5.291666666666667|0
0|2021-12-09|0.0|0|0.015833333333333335|0|212.08333333333334|0|12.916666666666666|0
0|2021-12-10|0.015833333333333335|0|0.0004166666666666667|0|215.0|0|4.375|0
0|2021-12-11|0.0004166666666666667|0|0.0|0|235.83333333333334|0|8.166666666666666|0
0|2021-12-12|0.0|0|0.0|0|264.5833333333333|0|10.75|0
0|2021-12-13|0.0|0|0.0|0|125.41666666666667|0|6.583333333333333|0
0|2021-12-14|0.0|0|0.0|0|81.66666666666667|0|14.166666666666666|0
0|2021-12-15|0.0|0|0.013541666666666665|0|35.208333333333336|0|4.666666666666667|0
0|2021-12-16|0.16|0|0.030208333333333334|0|226.875|0|10.8125|0
0|2021-12-17|0.0004166666666666667|0|0.0|0|164.16666666666666|0|6.416666666666667|0
0|2021-12-18|0.0004166666666666667|0|0.0004166666666666667|0|197.5|0|6.625|0
0|2021-12-19|0.0|0|0.0025|0|244.58333333333334|0|12.875|0
0|2021-12-20|0.0025|0|0.0|0|191.25|0|7.125|0
0|2021-12-21|0.0|0|0.012500000000000002|0|221.45833333333334|0|9.958333333333334|0
0|2021-12-22|0.0|0|0.0020833333333333333|0|150.0|0|2.5416666666666665|0
0|2021-12-23|0.0|0|0.004166666666666667|0|131.25|0|6.958333333333333|0
0|2021-12-24|0.004166666666666667|0|0.0|0|161.45833333333334|0|9.625|0
0|2021-12-25|0.0|0|0.0|0|46.25|0|2.875|0
0|2021-12-26|0.0|0|0.0|0|142.5|0|10.833333333333334|0
0|2021-12-27|0.0|0|0.015|0|141.875|0|21.645833333333332|0
0|2021-12-28|0.015|0|0.00875|0|86.66666666666667|0|9.708333333333334|0
0|2021-12-29|0.009583333333333334|0|0.0008333333333333334|0|182.08333333333334|0|9.458333333333334|0
0|2021-12-30|0.0|0|0.002916666666666667|0|222.08333333333334|0|5.375|0
0|2021-12-31|0.002916666666666667|0|0.0|0|133.95833333333334|0|4.479166666666667|0
0|2022-01-01|0.0|0|0.0|0|63.75|0|4.020833333333333|0
0|2022-01-02|0.0|0|0.005833333333333334|0|202.5|0|5.125|0
0|2022-01-03|0.0020833333333333333|0|0.0008333333333333334|0|152.5|0|4.958333333333333|0
0|2022-01-04|0.0008333333333333334|0|0.0004166666666666667|0|41.25|0|13.125|0
0|2022-01-05|0.0075|0|0.007916666666666667|0|94.375|0|12.416666666666666|0
0|2022-01-06|0.0025|0|0.0029166666666666664|0|205.83333333333334|0|6.791666666666667|0
0|2022-01-07|0.0|0|0.0016666666666666668|0|273.9583333333333|0|13.291666666666666|0
0|2022-01-08|0.0|0|0.0033333333333333327|0|239.16666666666666|0|21.25|0
0|2022-01-09|0.0|0|0.0|0|222.5|0|8.875|0
0|2022-01-10|0.0|0|0.0016666666666666668|0|138.75|0|5.75|0
0|2022-01-11|0.0|0|0.0031249999999999997|0|203.33333333333334|0|12.25|0
0|2022-01-12|0.0|0|0.0|0|140.0|0|3.2916666666666665|0
0|2022-01-13|0.0025|0|0.0025|0|102.91666666666667|0|5.208333333333333|0
0|2022-01-14|0.0|0|0.0|0|31.041666666666668|0|8.416666666666666|0
0|2022-01-15|0.0|0|0.0004166666666666667|0|234.16666666666666|0|10.958333333333334|0
0|2022-01-16|0.0016666666666666668|0|0.00375|0|208.75|0|10.0|0
0|2022-01-17|0.0025|0|0.0|0|105.41666666666667|0|2.7916666666666665|0
