|dates|SanJuan_Utah_UnitedStates.BLS_EmployedPopulation.data|SanJuan_Utah_UnitedStates.BLS_EmployedPopulation.missing|SanJuan_Utah_UnitedStates.BLS_UnemployedPopulation.data|SanJuan_Utah_UnitedStates.BLS_UnemployedPopulation.missing|SanJuan_Utah_UnitedStates.BLS_UnemploymentRate.data|SanJuan_Utah_UnitedStates.BLS_UnemploymentRate.missing|SanJuan_Utah_UnitedStates.BLS_LaborForcePopulation.data|SanJuan_Utah_UnitedStates.BLS_LaborForcePopulation.missing
0|2022-01-04|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2022-01-05|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2022-01-06|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2022-01-07|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2022-01-08|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2022-01-09|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2022-01-10|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2022-01-11|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2022-01-12|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2022-01-13|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2022-01-14|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2022-01-15|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2022-01-16|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2022-01-17|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
