|dates|Musselshell_Montana_UnitedStates.BLS_EmployedPopulation.data|Musselshell_Montana_UnitedStates.BLS_EmployedPopulation.missing|Musselshell_Montana_UnitedStates.BLS_UnemployedPopulation.data|Musselshell_Montana_UnitedStates.BLS_UnemployedPopulation.missing|Musselshell_Montana_UnitedStates.BLS_UnemploymentRate.data|Musselshell_Montana_UnitedStates.BLS_UnemploymentRate.missing|Musselshell_Montana_UnitedStates.BLS_LaborForcePopulation.data|Musselshell_Montana_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-10|2299.0|0|98.0|0|4.088443888193575|0|2397.0|0
0|2021-12-11|2299.0|0|98.0|0|4.088443888193575|0|2397.0|0
0|2021-12-12|2299.0|0|98.0|0|4.088443888193575|0|2397.0|0
0|2021-12-13|2299.0|0|98.0|0|4.088443888193575|0|2397.0|0
0|2021-12-14|2299.0|0|98.0|0|4.088443888193575|0|2397.0|0
0|2021-12-15|2299.0|0|98.0|0|4.088443888193575|0|2397.0|0
0|2021-12-16|2299.0|0|98.0|0|4.088443888193575|0|2397.0|0
0|2021-12-17|2299.0|0|98.0|0|4.088443888193575|0|2397.0|0
0|2021-12-18|2299.0|0|98.0|0|4.088443888193575|0|2397.0|0
0|2021-12-19|2299.0|0|98.0|0|4.088443888193575|0|2397.0|0
0|2021-12-20|2299.0|0|98.0|0|4.088443888193575|0|2397.0|0
0|2021-12-21|2299.0|0|98.0|0|4.088443888193575|0|2397.0|0
0|2021-12-22|2299.0|0|98.0|0|4.088443888193575|0|2397.0|0
0|2021-12-23|2299.0|0|98.0|0|4.088443888193575|0|2397.0|0
0|2021-12-24|2299.0|0|98.0|0|4.088443888193575|0|2397.0|0
0|2021-12-25|2299.0|0|98.0|0|4.088443888193575|0|2397.0|0
0|2021-12-26|2299.0|0|98.0|0|4.088443888193575|0|2397.0|0
0|2021-12-27|2299.0|0|98.0|0|4.088443888193575|0|2397.0|0
0|2021-12-28|2299.0|0|98.0|0|4.088443888193575|0|2397.0|0
0|2021-12-29|2299.0|0|98.0|0|4.088443888193575|0|2397.0|0
0|2021-12-30|2299.0|0|98.0|0|4.088443888193575|0|2397.0|0
0|2021-12-31|2299.0|0|98.0|0|4.088443888193575|0|2397.0|0
0|2022-01-01|2299.0|0|98.0|0|4.088443888193575|0|2397.0|0
0|2022-01-02|2299.0|0|98.0|0|4.088443888193575|0|2397.0|0
0|2022-01-03|2299.0|0|98.0|0|4.088443888193575|0|2397.0|0
0|2022-01-04|2299.0|0|98.0|0|4.088443888193575|0|2397.0|0
0|2022-01-05|2299.0|0|98.0|0|4.088443888193575|0|2397.0|0
0|2022-01-06|2299.0|0|98.0|0|4.088443888193575|0|2397.0|0
0|2022-01-07|2299.0|0|98.0|0|4.088443888193575|0|2397.0|0
0|2022-01-08|2299.0|0|98.0|0|4.088443888193575|0|2397.0|0
0|2022-01-09|2299.0|0|98.0|0|4.088443888193575|0|2397.0|0
0|2022-01-10|2299.0|0|98.0|0|4.088443888193575|0|2397.0|0
0|2022-01-11|2299.0|0|98.0|0|4.088443888193575|0|2397.0|0
0|2022-01-12|2299.0|0|98.0|0|4.088443888193575|0|2397.0|0
0|2022-01-13|2299.0|0|98.0|0|4.088443888193575|0|2397.0|0
0|2022-01-14|2299.0|0|98.0|0|4.088443888193575|0|2397.0|0
0|2022-01-15|2299.0|0|98.0|0|4.088443888193575|0|2397.0|0
0|2022-01-16|2299.0|0|98.0|0|4.088443888193575|0|2397.0|0
0|2022-01-17|2299.0|0|98.0|0|4.088443888193575|0|2397.0|0
