|dates|Butte_California_UnitedStates.AveragePrecipitationTotal.data|Butte_California_UnitedStates.AveragePrecipitationTotal.missing|Butte_California_UnitedStates.AveragePrecipitation.data|Butte_California_UnitedStates.AveragePrecipitation.missing|Butte_California_UnitedStates.AverageWindDirection.data|Butte_California_UnitedStates.AverageWindDirection.missing|Butte_California_UnitedStates.AverageWindSpeed.data|Butte_California_UnitedStates.AverageWindSpeed.missing
0|2021-11-27|0.0|0|0.0|0|13.125|0|3.4635416666666665|0
0|2021-11-28|0.0|0|0.0|0|112.44791666666667|0|3.7395833333333335|0
0|2021-11-29|0.0|0|0.0|0|66.25|0|3.0416666666666665|0
0|2021-11-30|0.0|0|0.0|0|43.229166666666664|0|3.7604166666666665|0
0|2021-12-01|0.0|0|0.0|0|15.625|0|4.140625|0
0|2021-12-02|0.0|0|0.0|0|38.28125|0|3.5104166666666665|0
0|2021-12-03|0.0|0|0.0|0|4.166666666666667|0|1.9895833333333333|0
0|2021-12-04|0.0|0|0.0|0|22.760416666666668|0|1.4583333333333333|0
0|2021-12-05|0.0|0|0.0|0|64.01041666666667|0|3.8489583333333335|0
0|2021-12-06|0.0|0|0.0017708333333333337|0|67.39583333333333|0|3.4479166666666665|0
0|2021-12-07|0.0|0|0.0|0|136.30208333333334|0|6.875|0
0|2021-12-08|0.0|0|0.0|0|97.13541666666667|0|4.411458333333333|0
0|2021-12-09|0.0|0|0.0|0|266.9791666666667|0|9.901041666666666|0
0|2021-12-10|0.0|0|0.0|0|127.08333333333333|0|5.885416666666667|0
0|2021-12-11|0.0|0|0.0|0|100.3125|0|7.151041666666667|0
0|2021-12-12|0.0|0|0.01656250000000001|0|131.40625|0|19.34375|0
0|2021-12-13|0.0|0|0.012552083333333333|0|141.92708333333334|0|23.302083333333332|0
0|2021-12-14|0.0|0|0.0032812500000000007|0|75.98958333333333|0|5.729166666666667|0
0|2021-12-15|0.0|0|0.004479166666666667|0|129.84375|0|19.635416666666668|0
0|2021-12-16|0.0|0|0.0|0|128.38541666666666|0|8.901041666666666|0
0|2021-12-17|0.0|0|0.0|0|59.270833333333336|0|3.71875|0
0|2021-12-18|0.0|0|0.0|0|32.447916666666664|0|2.3645833333333335|0
0|2021-12-19|0.0|0|0.0|0|95.9375|0|5.192708333333333|0
0|2021-12-20|0.0|0|0.0|0|103.38541666666667|0|2.5104166666666665|0
0|2021-12-21|0.0|0|0.002916666666666667|0|28.75|0|3.4375|0
0|2021-12-22|0.0|0|0.006354166666666668|0|105.83333333333333|0|7.427083333333333|0
0|2021-12-23|0.0|0|0.0065625000000000015|0|140.52083333333334|0|13.385416666666666|0
0|2021-12-24|0.0|0|0.0|0|140.41666666666666|0|14.958333333333334|0
0|2021-12-25|0.0|0|0.00390625|0|141.40625|0|18.541666666666668|0
0|2021-12-26|0.0|0|0.0|0|132.1875|0|17.927083333333332|0
0|2021-12-27|0.0|0|0.0|0|166.45833333333334|0|9.734375|0
0|2021-12-28|0.0|0|0.00453125|0|23.645833333333332|0|2.4166666666666665|0
0|2021-12-29|0.0|0|0.007968750000000002|0|173.07291666666666|0|6.859375|0
0|2021-12-30|0.0|0|0.0|0|85.83333333333333|0|3.3229166666666665|0
0|2021-12-31|0.0|0|0.0|0|171.5625|0|5.838541666666667|0
0|2022-01-01|0.0|0|0.0|0|72.70833333333333|0|3.8072916666666665|0
0|2022-01-02|0.0|0|0.0|0|43.28125|0|2.5572916666666665|0
0|2022-01-03|0.0|0|0.0|0|132.55208333333334|0|20.213541666666668|0
0|2022-01-04|0.0|0|0.0|0|133.59375|0|16.84375|0
0|2022-01-05|0.0|0|0.0|0|46.71875|0|4.401041666666667|0
0|2022-01-06|0.0|0|0.0|0|104.16666666666667|0|4.802083333333333|0
0|2022-01-07|0.0|0|0.0005208333333333333|0|100.83333333333333|0|12.6875|0
0|2022-01-08|0.0|0|0.0|0|146.82291666666666|0|5.932291666666667|0
0|2022-01-09|0.0|0|0.0|0|93.28125|0|4.125|0
0|2022-01-10|0.0|0|0.0|0|177.70833333333334|0|5.536458333333333|0
0|2022-01-11|0.0|0|0.0|0|22.135416666666668|0|2.8697916666666665|0
0|2022-01-12|0.0|0|0.0|0|14.479166666666666|0|2.25|0
0|2022-01-13|0.0|0|0.0|0|50.572916666666664|0|3.828125|0
0|2022-01-14|0.0|0|0.0|0|221.77083333333334|0|8.015625|0
0|2022-01-15|0.0|0|0.0|0|30.9375|0|3.1979166666666665|0
0|2022-01-16|0.0|0|0.0|0|16.666666666666668|0|1.9947916666666667|0
0|2022-01-17|0.0|33|0.0|33|40.375|0|3.1979166666666665|0
