|dates|NewCastle_Delaware_UnitedStates.JHU_ConfirmedCases.data|NewCastle_Delaware_UnitedStates.JHU_ConfirmedCases.missing|NewCastle_Delaware_UnitedStates.NYT_ConfirmedCases.data|NewCastle_Delaware_UnitedStates.NYT_ConfirmedCases.missing|NewCastle_Delaware_UnitedStates.JHU_ConfirmedDeaths.data|NewCastle_Delaware_UnitedStates.JHU_ConfirmedDeaths.missing|NewCastle_Delaware_UnitedStates.JHU_ConfirmedRecoveries.data|NewCastle_Delaware_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2022-01-03|107755.0|0|107755.0|0|1112.0|0|0.0|100
0|2022-01-04|109060.0|0|109060.0|0|1112.0|0|0.0|100
0|2022-01-05|109986.0|0|109986.0|0|1112.0|0|0.0|100
0|2022-01-06|111837.0|0|111837.0|0|1112.0|0|0.0|100
0|2022-01-07|113698.0|0|113698.0|0|1130.0|0|0.0|100
0|2022-01-08|115882.0|0|115882.0|0|1146.0|0|0.0|100
0|2022-01-09|117976.0|0|117976.0|0|1146.0|0|0.0|100
0|2022-01-10|119730.0|0|119730.0|0|1146.0|0|0.0|100
0|2022-01-11|121001.0|0|121001.0|0|1150.0|0|0.0|100
0|2022-01-12|123038.0|0|123038.0|0|1153.0|0|0.0|100
0|2022-01-13|123038.0|0|125537.0|0|1153.0|0|0.0|100
0|2022-01-14|127278.0|0|127278.0|0|1159.0|0|0.0|100
0|2022-01-15|128976.0|0|128976.0|0|1177.0|0|0.0|100
0|2022-01-16|130278.0|0|130278.0|0|1177.0|0|0.0|100
0|2022-01-17|131345.0|0|0.0|100|1177.0|0|0.0|100
