|dates|York_Maine_UnitedStates.BLS_EmployedPopulation.data|York_Maine_UnitedStates.BLS_EmployedPopulation.missing|York_Maine_UnitedStates.BLS_UnemployedPopulation.data|York_Maine_UnitedStates.BLS_UnemployedPopulation.missing|York_Maine_UnitedStates.BLS_UnemploymentRate.data|York_Maine_UnitedStates.BLS_UnemploymentRate.missing|York_Maine_UnitedStates.BLS_LaborForcePopulation.data|York_Maine_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-04|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-12-05|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-12-06|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-12-07|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-12-08|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-12-09|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-12-10|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-12-11|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-12-12|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-12-13|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-12-14|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-12-15|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-12-16|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-12-17|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-12-18|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-12-19|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-12-20|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-12-21|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-12-22|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-12-23|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-12-24|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-12-25|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-12-26|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-12-27|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-12-28|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-12-29|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-12-30|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-12-31|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2022-01-01|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2022-01-02|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2022-01-03|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2022-01-04|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2022-01-05|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2022-01-06|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2022-01-07|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2022-01-08|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2022-01-09|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2022-01-10|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2022-01-11|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2022-01-12|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2022-01-13|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2022-01-14|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2022-01-15|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2022-01-16|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2022-01-17|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
