|dates|Sully_SouthDakota_UnitedStates.AveragePrecipitationTotal.data|Sully_SouthDakota_UnitedStates.AveragePrecipitationTotal.missing|Sully_SouthDakota_UnitedStates.AveragePrecipitation.data|Sully_SouthDakota_UnitedStates.AveragePrecipitation.missing|Sully_SouthDakota_UnitedStates.AverageWindDirection.data|Sully_SouthDakota_UnitedStates.AverageWindDirection.missing|Sully_SouthDakota_UnitedStates.AverageWindSpeed.data|Sully_SouthDakota_UnitedStates.AverageWindSpeed.missing
0|2021-12-28|0.0|0|0.0|0|233.4375|0|11.416666666666666|0
0|2021-12-29|0.0|0|0.0|0|100.20833333333333|0|9.520833333333334|0
0|2021-12-30|0.0|0|0.0|0|175.0|0|5.284722222222222|0
0|2021-12-31|0.0|0|0.0|0|342.7083333333333|0|9.25|0
0|2022-01-01|0.0|0|0.0|0|238.33333333333334|0|6.958333333333333|0
0|2022-01-02|0.0|0|0.0|0|143.47222222222223|0|4.736111111111112|0
0|2022-01-03|0.0|0|0.0|0|107.08333333333333|0|4.458333333333333|0
0|2022-01-04|0.0|0|0.0|0|253.71527777777774|0|20.031250000000004|0
0|2022-01-05|0.0|0|0.0|0|316.18055555555554|0|22.368055555555557|0
0|2022-01-06|0.0|0|0.0|0|244.6388888888889|0|9.001388888888888|0
0|2022-01-07|0.0|0|0.0|0|134.79166666666666|0|16.416666666666668|0
0|2022-01-08|0.0|0|0.0|0|224.375|0|12.9375|0
0|2022-01-09|0.0|0|0.0|0|178.33333333333334|0|7.333333333333333|0
0|2022-01-10|0.0|0|0.0|0|96.04166666666667|0|8.125|0
0|2022-01-11|0.0|0|0.0|0|264.5833333333333|0|13.125|0
0|2022-01-12|0.0|0|0.0|0|289.375|0|11.916666666666666|0
0|2022-01-13|0.0|0|0.0|0|196.875|0|10.8125|0
0|2022-01-14|0.0|0|0.0|0|253.8888888888889|0|14.833333333333334|0
0|2022-01-15|0.0|0|0.0|0|157.56944444444446|0|8.670138888888888|0
0|2022-01-16|0.0|0|0.0|0|304.1666666666667|0|14.208333333333334|0
0|2022-01-17|0.0|0|0.0|0|136.25|0|3.7916666666666665|0
