|dates|Franklin_NorthCarolina_UnitedStates.AveragePrecipitationTotal.data|Franklin_NorthCarolina_UnitedStates.AveragePrecipitationTotal.missing|Franklin_NorthCarolina_UnitedStates.AveragePrecipitation.data|Franklin_NorthCarolina_UnitedStates.AveragePrecipitation.missing|Franklin_NorthCarolina_UnitedStates.AverageWindDirection.data|Franklin_NorthCarolina_UnitedStates.AverageWindDirection.missing|Franklin_NorthCarolina_UnitedStates.AverageWindSpeed.data|Franklin_NorthCarolina_UnitedStates.AverageWindSpeed.missing
0|2021-11-25|0.0|0|0.0|0|217.91666666666666|0|6.453125|0
0|2021-11-26|0.0|0|0.0016666666666666668|0|266.9479166666667|0|7.125|0
0|2021-11-27|0.0|0|0.0|0|196.05208333333334|0|3.6302083333333335|0
0|2021-11-28|0.0|0|0.0|0|219.47916666666666|0|4.947916666666667|0
0|2021-11-29|0.0|0|0.0|0|218.85416666666666|0|5.5|0
0|2021-11-30|0.0|0|0.0|0|149.79166666666666|0|5.40625|0
0|2021-12-01|0.0|0|0.0|0|97.1875|0|2.1875|0
0|2021-12-02|0.0|0|0.0|0|221.40625|0|7.098958333333333|0
0|2021-12-03|0.0|0|0.0|0|176.45833333333334|0|4.208333333333333|0
0|2021-12-04|0.0|0|0.0|0|70.11458333333333|0|1.7395833333333333|0
0|2021-12-05|0.0|0|0.0|0|47.604166666666664|0|3.5625|0
0|2021-12-06|0.0|0|0.0|0|190.01041666666666|0|7.921875|0
0|2021-12-07|0.0|0|0.0|0|165.46875|0|5.229166666666667|0
0|2021-12-08|0.0|0|0.0037500000000000003|0|65.9375|0|1.3645833333333333|0
0|2021-12-09|0.0|0|0.0|0|34.895833333333336|0|1.0|0
0|2021-12-10|0.0|0|0.0|0|45.625|0|1.1354166666666667|0
0|2021-12-11|0.0|0|0.006145833333333334|0|204.16666666666666|0|10.395833333333334|0
0|2021-12-12|0.0|0|0.0|0|186.09375|0|4.90625|0
0|2021-12-13|0.0|0|0.0|0|118.77083333333333|0|2.5416666666666665|0
0|2021-12-14|0.0|0|0.0|0|32.083333333333336|0|2.125|0
0|2021-12-15|0.0|0|0.0|0|91.97916666666667|0|1.3229166666666667|0
0|2021-12-16|0.0|0|0.0|0|125.72916666666667|0|4.75|0
0|2021-12-17|0.0|0|0.0|0|215.83333333333334|0|5.911458333333333|0
0|2021-12-18|0.0|0|0.0|0|206.45833333333334|0|6.833333333333333|0
0|2021-12-19|0.0|0|0.022812499999999996|0|157.1875|0|7.166666666666667|0
0|2021-12-20|0.0|0|0.0|0|130.72916666666666|0|3.78125|0
0|2021-12-21|0.0|0|0.010833333333333335|0|132.39583333333334|0|3.5833333333333335|0
0|2021-12-22|0.0|0|0.0017708333333333337|0|268.5416666666667|0|5.104166666666667|0
0|2021-12-23|0.0|0|0.0|0|120.41666666666667|0|2.40625|0
0|2021-12-24|0.0|0|0.0|0|201.25|0|7.1875|0
0|2021-12-25|0.0|0|0.0|0|227.60416666666666|0|9.270833333333334|0
0|2021-12-26|0.0|0|0.0|0|173.125|0|3.90625|0
0|2021-12-27|0.0|0|0.0|0|49.0625|0|2.3958333333333335|0
0|2021-12-28|0.0|0|0.0|0|161.04166666666666|0|5.447916666666667|0
0|2021-12-29|0.0|0|0.0|0|205.83333333333334|0|7.989583333333333|0
0|2021-12-30|0.0|0|0.002500000000000001|0|120.72916666666667|0|2.1666666666666665|0
0|2021-12-31|0.0|0|0.0|0|106.35416666666667|0|2.75|0
0|2022-01-01|0.0|0|0.005520833333333333|0|206.77083333333334|0|9.645833333333334|0
0|2022-01-02|0.0|0|0.018020833333333337|0|202.60416666666666|0|8.572916666666666|0
0|2022-01-03|0.0|0|0.04385416666666664|0|212.60416666666666|0|10.260416666666666|0
0|2022-01-04|0.0|0|0.018645833333333344|0|50.729166666666664|0|2.2395833333333335|0
0|2022-01-05|0.0|0|0.002239583333333334|0|115.625|0|2.9166666666666665|0
0|2022-01-06|0.0|0|0.0011979166666666666|0|146.45833333333334|0|3.890625|0
0|2022-01-07|0.0|0|0.0003125|0|283.6458333333333|0|8.395833333333334|0
0|2022-01-08|0.0|0|0.0|0|117.29166666666667|0|2.9375|0
0|2022-01-09|0.0|0|0.008958333333333337|0|167.1875|0|6.333333333333333|0
0|2022-01-10|0.0|0|0.0022916666666666667|0|273.4375|0|6.40625|0
0|2022-01-11|0.0|0|0.0|0|161.66666666666666|0|3.375|0
0|2022-01-12|0.0|0|0.0|0|175.10416666666666|0|4.817708333333333|0
0|2022-01-13|0.0|0|0.0|0|69.16666666666667|0|1.4270833333333333|0
0|2022-01-14|0.0|0|0.0|0|239.16666666666666|0|5.28125|0
0|2022-01-15|0.0|0|0.0|0|45.520833333333336|0|4.354166666666667|0
0|2022-01-16|0.0|0|0.04854166666666665|0|81.66666666666667|0|9.572916666666666|0
0|2022-01-17|0.0|0|0.0004166666666666667|0|253.64583333333334|0|12.583333333333334|0
