|dates|Hardee_Florida_UnitedStates.AveragePrecipitationTotal.data|Hardee_Florida_UnitedStates.AveragePrecipitationTotal.missing|Hardee_Florida_UnitedStates.AveragePrecipitation.data|Hardee_Florida_UnitedStates.AveragePrecipitation.missing|Hardee_Florida_UnitedStates.AverageWindDirection.data|Hardee_Florida_UnitedStates.AverageWindDirection.missing|Hardee_Florida_UnitedStates.AverageWindSpeed.data|Hardee_Florida_UnitedStates.AverageWindSpeed.missing
0|2021-12-11|0.0|0|0.0|0|89.58333333333333|0|3.3229166666666665|0
0|2021-12-12|0.0|0|0.0|0|100.83333333333333|0|3.765625|0
0|2021-12-13|0.0|0|0.0|0|125.875|0|6.203125|0
0|2021-12-14|0.0|0|0.0|0|68.09027777777779|0|7.940972222222221|0
0|2021-12-15|0.0|0|0.0|0|60.15625|0|8.927083333333334|0
0|2021-12-16|0.0|0|0.0|0|87.5|0|6.989583333333333|0
0|2021-12-17|0.0|0|0.0|0|71.82291666666667|0|4.885416666666667|0
0|2021-12-18|0.0|0|0.0|0|94.47916666666667|0|4.979166666666667|0
0|2021-12-19|0.0|0|0.0|0|135.78125|0|5.484375|0
0|2021-12-20|0.0|0|0.0|0|75.52083333333333|0|9.302083333333334|0
0|2021-12-21|0.0|0|0.0|0|175.0|0|11.661458333333334|0
0|2021-12-22|0.0|0|0.0|0|307.9166666666667|0|11.364583333333334|0
0|2021-12-23|0.0|0|0.0|0|200.57291666666666|0|4.515625|0
0|2021-12-24|0.0|0|0.0|0|102.29166666666667|0|3.2916666666666665|0
0|2021-12-25|0.0|0|0.0|0|26.145833333333332|0|0.4583333333333333|0
0|2021-12-26|0.0|0|0.0|0|117.86458333333333|0|2.6927083333333335|0
0|2021-12-27|0.0|0|0.0|0|99.6875|0|2.1197916666666665|0
0|2021-12-28|0.0|0|0.0|0|60.416666666666664|0|3.53125|0
0|2021-12-29|0.0|0|0.0|0|128.4375|0|5.34375|0
0|2021-12-30|0.0|0|0.0|0|123.80208333333333|0|3.921875|0
0|2021-12-31|0.0|0|0.0|0|111.09375|0|3.5625|0
0|2022-01-01|0.0|0|0.0|0|121.14583333333333|0|6.166666666666667|0
0|2022-01-02|0.0|0|0.0|0|197.86458333333334|0|10.305555555555555|0
0|2022-01-03|0.0|0|0.0|0|257.2395833333333|0|11.421875|0
0|2022-01-04|0.0|0|0.0|0|132.70833333333334|0|7.489583333333333|0
0|2022-01-05|0.0|0|0.0|0|160.3125|0|5.364583333333333|0
0|2022-01-06|0.0|0|0.0|0|133.85416666666666|0|2.6666666666666665|0
0|2022-01-07|0.0|0|0.0|0|30.052083333333332|0|4.703125|0
0|2022-01-08|0.0|0|0.0|0|65.10416666666667|0|9.421875|0
0|2022-01-09|0.0|0|0.0|0|83.4375|0|6.213541666666667|0
0|2022-01-10|0.0|0|0.0|0|123.48958333333333|0|5.369791666666667|0
0|2022-01-11|0.0|0|0.0|0|129.94791666666666|0|11.776041666666666|0
0|2022-01-12|0.0|0|0.0|0|113.02083333333333|0|6.911458333333333|0
0|2022-01-13|0.0|0|0.0|0|206.5625|0|5.963541666666667|0
0|2022-01-14|0.0|0|0.0|0|261.4583333333333|0|7.098958333333333|0
0|2022-01-15|0.0|0|0.0|0|56.71875|0|3.3229166666666665|0
0|2022-01-16|0.0|0|0.0|0|222.1875|0|14.640625|0
0|2022-01-17|0.0|0|0.0|0|246.04166666666666|0|9.744791666666666|0
