|dates|Polk_NorthCarolina_UnitedStates.BLS_EmployedPopulation.data|Polk_NorthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Polk_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Polk_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Polk_NorthCarolina_UnitedStates.BLS_UnemploymentRate.data|Polk_NorthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Polk_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Polk_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-24|8637.0|0|380.0|0|4.21426194965066|0|9017.0|0
0|2021-12-25|8637.0|0|380.0|0|4.21426194965066|0|9017.0|0
0|2021-12-26|8637.0|0|380.0|0|4.21426194965066|0|9017.0|0
0|2021-12-27|8637.0|0|380.0|0|4.21426194965066|0|9017.0|0
0|2021-12-28|8637.0|0|380.0|0|4.21426194965066|0|9017.0|0
0|2021-12-29|8637.0|0|380.0|0|4.21426194965066|0|9017.0|0
0|2021-12-30|8637.0|0|380.0|0|4.21426194965066|0|9017.0|0
0|2021-12-31|8637.0|0|380.0|0|4.21426194965066|0|9017.0|0
0|2022-01-01|8637.0|0|380.0|0|4.21426194965066|0|9017.0|0
0|2022-01-02|8637.0|0|380.0|0|4.21426194965066|0|9017.0|0
0|2022-01-03|8637.0|0|380.0|0|4.21426194965066|0|9017.0|0
0|2022-01-04|8637.0|0|380.0|0|4.21426194965066|0|9017.0|0
0|2022-01-05|8637.0|0|380.0|0|4.21426194965066|0|9017.0|0
0|2022-01-06|8637.0|0|380.0|0|4.21426194965066|0|9017.0|0
0|2022-01-07|8637.0|0|380.0|0|4.21426194965066|0|9017.0|0
0|2022-01-08|8637.0|0|380.0|0|4.21426194965066|0|9017.0|0
0|2022-01-09|8637.0|0|380.0|0|4.21426194965066|0|9017.0|0
0|2022-01-10|8637.0|0|380.0|0|4.21426194965066|0|9017.0|0
0|2022-01-11|8637.0|0|380.0|0|4.21426194965066|0|9017.0|0
0|2022-01-12|8637.0|0|380.0|0|4.21426194965066|0|9017.0|0
0|2022-01-13|8637.0|0|380.0|0|4.21426194965066|0|9017.0|0
0|2022-01-14|8637.0|0|380.0|0|4.21426194965066|0|9017.0|0
0|2022-01-15|8637.0|0|380.0|0|4.21426194965066|0|9017.0|0
0|2022-01-16|8637.0|0|380.0|0|4.21426194965066|0|9017.0|0
0|2022-01-17|8637.0|0|380.0|0|4.21426194965066|0|9017.0|0
