|dates|Greene_Illinois_UnitedStates.JHU_ConfirmedCases.data|Greene_Illinois_UnitedStates.JHU_ConfirmedCases.missing|Greene_Illinois_UnitedStates.NYT_ConfirmedCases.data|Greene_Illinois_UnitedStates.NYT_ConfirmedCases.missing|Greene_Illinois_UnitedStates.JHU_ConfirmedDeaths.data|Greene_Illinois_UnitedStates.JHU_ConfirmedDeaths.missing|Greene_Illinois_UnitedStates.JHU_ConfirmedRecoveries.data|Greene_Illinois_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-06|2227.0|0|2227.0|0|40.0|0|0.0|100
0|2021-12-07|2244.0|0|2244.0|0|40.0|0|0.0|100
0|2021-12-08|2251.0|0|2251.0|0|40.0|0|0.0|100
0|2021-12-09|2256.0|0|2256.0|0|40.0|0|0.0|100
0|2021-12-10|2274.0|0|2274.0|0|40.0|0|0.0|100
0|2021-12-11|2274.0|0|2274.0|0|40.0|0|0.0|100
0|2021-12-12|2274.0|0|2274.0|0|40.0|0|0.0|100
0|2021-12-13|2295.0|0|2295.0|0|40.0|0|0.0|100
0|2021-12-14|2295.0|0|2322.0|0|40.0|0|0.0|100
0|2021-12-15|2362.0|0|2362.0|0|40.0|0|0.0|100
0|2021-12-16|2381.0|0|2381.0|0|40.0|0|0.0|100
0|2021-12-17|2396.0|0|2396.0|0|40.0|0|0.0|100
0|2021-12-18|2396.0|0|2396.0|0|40.0|0|0.0|100
0|2021-12-19|2396.0|0|2396.0|0|40.0|0|0.0|100
0|2021-12-20|2434.0|0|2434.0|0|40.0|0|0.0|100
0|2021-12-21|2448.0|0|2448.0|0|40.0|0|0.0|100
0|2021-12-22|2460.0|0|2460.0|0|40.0|0|0.0|100
0|2021-12-23|2474.0|0|2474.0|0|40.0|0|0.0|100
0|2021-12-24|2474.0|0|2474.0|0|40.0|0|0.0|100
0|2021-12-25|2474.0|0|2474.0|0|40.0|0|0.0|100
0|2021-12-26|2474.0|0|2474.0|0|40.0|0|0.0|100
0|2021-12-27|2519.0|0|2519.0|0|40.0|0|0.0|100
0|2021-12-28|2534.0|0|2534.0|0|40.0|0|0.0|100
0|2021-12-29|2548.0|0|2548.0|0|40.0|0|0.0|100
0|2021-12-30|2577.0|0|2577.0|0|40.0|0|0.0|100
0|2021-12-31|2577.0|0|2577.0|0|40.0|0|0.0|100
0|2022-01-01|2577.0|0|2577.0|0|40.0|0|0.0|100
0|2022-01-02|2577.0|0|2577.0|0|40.0|0|0.0|100
0|2022-01-03|2628.0|0|2628.0|0|40.0|0|0.0|100
0|2022-01-04|2666.0|0|2666.0|0|40.0|0|0.0|100
0|2022-01-05|2704.0|0|2704.0|0|40.0|0|0.0|100
0|2022-01-06|2757.0|0|2757.0|0|40.0|0|0.0|100
0|2022-01-07|2790.0|0|2790.0|0|40.0|0|0.0|100
0|2022-01-08|2790.0|0|2790.0|0|40.0|0|0.0|100
0|2022-01-09|2790.0|0|2790.0|0|40.0|0|0.0|100
0|2022-01-10|2852.0|0|2852.0|0|40.0|0|0.0|100
0|2022-01-11|2919.0|0|2919.0|0|40.0|0|0.0|100
0|2022-01-12|2986.0|0|2986.0|0|40.0|0|0.0|100
0|2022-01-13|2986.0|0|3054.0|0|40.0|0|0.0|100
0|2022-01-14|3095.0|0|3095.0|0|40.0|0|0.0|100
0|2022-01-15|3095.0|0|3095.0|0|40.0|0|0.0|100
0|2022-01-16|3095.0|0|3095.0|0|40.0|0|0.0|100
0|2022-01-17|3095.0|0|0.0|100|40.0|0|0.0|100
