|dates|Switzerland_Indiana_UnitedStates.JHU_ConfirmedCases.data|Switzerland_Indiana_UnitedStates.JHU_ConfirmedCases.missing|Switzerland_Indiana_UnitedStates.NYT_ConfirmedCases.data|Switzerland_Indiana_UnitedStates.NYT_ConfirmedCases.missing|Switzerland_Indiana_UnitedStates.JHU_ConfirmedDeaths.data|Switzerland_Indiana_UnitedStates.JHU_ConfirmedDeaths.missing|Switzerland_Indiana_UnitedStates.JHU_ConfirmedRecoveries.data|Switzerland_Indiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-27|1608.0|0|1609.0|0|14.0|0|0.0|100
0|2021-12-28|1621.0|0|1622.0|0|14.0|0|0.0|100
0|2021-12-29|1633.0|0|1634.0|0|14.0|0|0.0|100
0|2021-12-30|1653.0|0|1654.0|0|14.0|0|0.0|100
0|2021-12-31|1653.0|0|1654.0|0|14.0|0|0.0|100
0|2022-01-01|1653.0|0|1654.0|0|14.0|0|0.0|100
0|2022-01-02|1653.0|0|1654.0|0|14.0|0|0.0|100
0|2022-01-03|1662.0|0|1663.0|0|14.0|0|0.0|100
0|2022-01-04|1667.0|0|1668.0|0|14.0|0|0.0|100
0|2022-01-05|1687.0|0|1688.0|0|14.0|0|0.0|100
0|2022-01-06|1708.0|0|1709.0|0|14.0|0|0.0|100
0|2022-01-07|1727.0|0|1728.0|0|14.0|0|0.0|100
0|2022-01-08|1727.0|0|1728.0|0|14.0|0|0.0|100
0|2022-01-09|1727.0|0|1728.0|0|14.0|0|0.0|100
0|2022-01-10|1760.0|0|1761.0|0|14.0|0|0.0|100
0|2022-01-11|1768.0|0|1769.0|0|14.0|0|0.0|100
0|2022-01-12|1794.0|0|1795.0|0|14.0|0|0.0|100
0|2022-01-13|1794.0|0|1817.0|0|14.0|0|0.0|100
0|2022-01-14|1850.0|0|1851.0|0|14.0|0|0.0|100
0|2022-01-15|1850.0|0|1851.0|0|14.0|0|0.0|100
0|2022-01-16|1850.0|0|1851.0|0|14.0|0|0.0|100
0|2022-01-17|1894.0|0|0.0|100|14.0|0|0.0|100
