|dates|Ray_Missouri_UnitedStates.BLS_EmployedPopulation.data|Ray_Missouri_UnitedStates.BLS_EmployedPopulation.missing|Ray_Missouri_UnitedStates.BLS_UnemployedPopulation.data|Ray_Missouri_UnitedStates.BLS_UnemployedPopulation.missing|Ray_Missouri_UnitedStates.BLS_UnemploymentRate.data|Ray_Missouri_UnitedStates.BLS_UnemploymentRate.missing|Ray_Missouri_UnitedStates.BLS_LaborForcePopulation.data|Ray_Missouri_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-23|10671.0|0|1171.0|0|9.888532342509711|0|11842.0|0
0|2021-12-24|10671.0|0|1171.0|0|9.888532342509711|0|11842.0|0
0|2021-12-25|10671.0|0|1171.0|0|9.888532342509711|0|11842.0|0
0|2021-12-26|10671.0|0|1171.0|0|9.888532342509711|0|11842.0|0
0|2021-12-27|10671.0|0|1171.0|0|9.888532342509711|0|11842.0|0
0|2021-12-28|10671.0|0|1171.0|0|9.888532342509711|0|11842.0|0
0|2021-12-29|10671.0|0|1171.0|0|9.888532342509711|0|11842.0|0
0|2021-12-30|10671.0|0|1171.0|0|9.888532342509711|0|11842.0|0
0|2021-12-31|10671.0|0|1171.0|0|9.888532342509711|0|11842.0|0
0|2022-01-01|10671.0|0|1171.0|0|9.888532342509711|0|11842.0|0
0|2022-01-02|10671.0|0|1171.0|0|9.888532342509711|0|11842.0|0
0|2022-01-03|10671.0|0|1171.0|0|9.888532342509711|0|11842.0|0
0|2022-01-04|10671.0|0|1171.0|0|9.888532342509711|0|11842.0|0
0|2022-01-05|10671.0|0|1171.0|0|9.888532342509711|0|11842.0|0
0|2022-01-06|10671.0|0|1171.0|0|9.888532342509711|0|11842.0|0
0|2022-01-07|10671.0|0|1171.0|0|9.888532342509711|0|11842.0|0
0|2022-01-08|10671.0|0|1171.0|0|9.888532342509711|0|11842.0|0
0|2022-01-09|10671.0|0|1171.0|0|9.888532342509711|0|11842.0|0
0|2022-01-10|10671.0|0|1171.0|0|9.888532342509711|0|11842.0|0
0|2022-01-11|10671.0|0|1171.0|0|9.888532342509711|0|11842.0|0
0|2022-01-12|10671.0|0|1171.0|0|9.888532342509711|0|11842.0|0
0|2022-01-13|10671.0|0|1171.0|0|9.888532342509711|0|11842.0|0
0|2022-01-14|10671.0|0|1171.0|0|9.888532342509711|0|11842.0|0
0|2022-01-15|10671.0|0|1171.0|0|9.888532342509711|0|11842.0|0
0|2022-01-16|10671.0|0|1171.0|0|9.888532342509711|0|11842.0|0
0|2022-01-17|10671.0|0|1171.0|0|9.888532342509711|0|11842.0|0
