|dates|Lincoln_Nevada_UnitedStates.BLS_EmployedPopulation.data|Lincoln_Nevada_UnitedStates.BLS_EmployedPopulation.missing|Lincoln_Nevada_UnitedStates.BLS_UnemployedPopulation.data|Lincoln_Nevada_UnitedStates.BLS_UnemployedPopulation.missing|Lincoln_Nevada_UnitedStates.BLS_UnemploymentRate.data|Lincoln_Nevada_UnitedStates.BLS_UnemploymentRate.missing|Lincoln_Nevada_UnitedStates.BLS_LaborForcePopulation.data|Lincoln_Nevada_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-22|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-11-23|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-11-24|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-11-25|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-11-26|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-11-27|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-11-28|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-11-29|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-11-30|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-12-01|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-12-02|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-12-03|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-12-04|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-12-05|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-12-06|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-12-07|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-12-08|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-12-09|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-12-10|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-12-11|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-12-12|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-12-13|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-12-14|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-12-15|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-12-16|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-12-17|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-12-18|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-12-19|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-12-20|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-12-21|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-12-22|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-12-23|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-12-24|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-12-25|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-12-26|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-12-27|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-12-28|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-12-29|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-12-30|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-12-31|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2022-01-01|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2022-01-02|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2022-01-03|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2022-01-04|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2022-01-05|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2022-01-06|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2022-01-07|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2022-01-08|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2022-01-09|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2022-01-10|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2022-01-11|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2022-01-12|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2022-01-13|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2022-01-14|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2022-01-15|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2022-01-16|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2022-01-17|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
