|dates|Choctaw_Oklahoma_UnitedStates.JHU_ConfirmedCases.data|Choctaw_Oklahoma_UnitedStates.JHU_ConfirmedCases.missing|Choctaw_Oklahoma_UnitedStates.NYT_ConfirmedCases.data|Choctaw_Oklahoma_UnitedStates.NYT_ConfirmedCases.missing|Choctaw_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.data|Choctaw_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.missing|Choctaw_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.data|Choctaw_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2022-01-05|2883.0|0|2883.0|0|52.0|0|0.0|100
0|2022-01-06|2883.0|0|2883.0|0|52.0|0|0.0|100
0|2022-01-07|2883.0|0|2883.0|0|52.0|0|0.0|100
0|2022-01-08|2883.0|0|2883.0|0|52.0|0|0.0|100
0|2022-01-09|2883.0|0|2883.0|0|52.0|0|0.0|100
0|2022-01-10|2883.0|0|2883.0|0|52.0|0|0.0|100
0|2022-01-11|2883.0|0|2883.0|0|52.0|0|0.0|100
0|2022-01-12|3000.0|0|3000.0|0|52.0|0|0.0|100
0|2022-01-13|3000.0|0|3000.0|0|52.0|0|0.0|100
0|2022-01-14|3000.0|0|3000.0|0|52.0|0|0.0|100
0|2022-01-15|3000.0|0|3000.0|0|52.0|0|0.0|100
0|2022-01-16|3000.0|0|3000.0|0|52.0|0|0.0|100
0|2022-01-17|3000.0|0|0.0|100|52.0|0|0.0|100
