|dates|Routt_Colorado_UnitedStates.BLS_EmployedPopulation.data|Routt_Colorado_UnitedStates.BLS_EmployedPopulation.missing|Routt_Colorado_UnitedStates.BLS_UnemployedPopulation.data|Routt_Colorado_UnitedStates.BLS_UnemployedPopulation.missing|Routt_Colorado_UnitedStates.BLS_UnemploymentRate.data|Routt_Colorado_UnitedStates.BLS_UnemploymentRate.missing|Routt_Colorado_UnitedStates.BLS_LaborForcePopulation.data|Routt_Colorado_UnitedStates.BLS_LaborForcePopulation.missing
0|2022-01-02|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2022-01-03|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2022-01-04|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2022-01-05|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2022-01-06|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2022-01-07|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2022-01-08|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2022-01-09|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2022-01-10|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2022-01-11|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2022-01-12|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2022-01-13|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2022-01-14|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2022-01-15|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2022-01-16|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2022-01-17|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
