|dates|Jackson_Colorado_UnitedStates.JHU_ConfirmedCases.data|Jackson_Colorado_UnitedStates.JHU_ConfirmedCases.missing|Jackson_Colorado_UnitedStates.NYT_ConfirmedCases.data|Jackson_Colorado_UnitedStates.NYT_ConfirmedCases.missing|Jackson_Colorado_UnitedStates.JHU_ConfirmedDeaths.data|Jackson_Colorado_UnitedStates.JHU_ConfirmedDeaths.missing|Jackson_Colorado_UnitedStates.JHU_ConfirmedRecoveries.data|Jackson_Colorado_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-01|122.0|0|122.0|0|0.0|0|0.0|100
0|2021-12-02|124.0|0|124.0|0|0.0|0|0.0|100
0|2021-12-03|125.0|0|125.0|0|0.0|0|0.0|100
0|2021-12-04|125.0|0|125.0|0|0.0|0|0.0|100
0|2021-12-05|125.0|0|125.0|0|0.0|0|0.0|100
0|2021-12-06|124.0|0|124.0|0|0.0|0|0.0|100
0|2021-12-07|125.0|0|125.0|0|0.0|0|0.0|100
0|2021-12-08|125.0|0|125.0|0|0.0|0|0.0|100
0|2021-12-09|126.0|0|126.0|0|0.0|0|0.0|100
0|2021-12-10|126.0|0|126.0|0|0.0|0|0.0|100
0|2021-12-11|126.0|0|126.0|0|0.0|0|0.0|100
0|2021-12-12|126.0|0|126.0|0|0.0|0|0.0|100
0|2021-12-13|126.0|0|126.0|0|0.0|0|0.0|100
0|2021-12-14|126.0|0|126.0|0|0.0|0|0.0|100
0|2021-12-15|126.0|0|126.0|0|0.0|0|0.0|100
0|2021-12-16|126.0|0|126.0|0|0.0|0|0.0|100
0|2021-12-17|125.0|0|125.0|0|0.0|0|0.0|100
0|2021-12-18|126.0|0|125.0|0|0.0|0|0.0|100
0|2021-12-19|126.0|0|125.0|0|0.0|0|0.0|100
0|2021-12-20|125.0|0|125.0|0|0.0|0|0.0|100
0|2021-12-21|125.0|0|125.0|0|0.0|0|0.0|100
0|2021-12-22|126.0|0|126.0|0|0.0|0|0.0|100
0|2021-12-23|126.0|0|126.0|0|0.0|0|0.0|100
0|2021-12-24|126.0|0|126.0|0|0.0|0|0.0|100
0|2021-12-25|126.0|0|126.0|0|0.0|0|0.0|100
0|2021-12-26|126.0|0|126.0|0|0.0|0|0.0|100
0|2021-12-27|126.0|0|126.0|0|0.0|0|0.0|100
0|2021-12-28|126.0|0|126.0|0|0.0|0|0.0|100
0|2021-12-29|127.0|0|127.0|0|0.0|0|0.0|100
0|2021-12-30|127.0|0|127.0|0|0.0|0|0.0|100
0|2021-12-31|128.0|0|128.0|0|0.0|0|0.0|100
0|2022-01-01|128.0|0|128.0|0|0.0|0|0.0|100
0|2022-01-02|128.0|0|128.0|0|0.0|0|0.0|100
0|2022-01-03|130.0|0|130.0|0|0.0|0|0.0|100
0|2022-01-04|130.0|0|130.0|0|0.0|0|0.0|100
0|2022-01-05|130.0|0|130.0|0|0.0|0|0.0|100
0|2022-01-06|130.0|0|130.0|0|0.0|0|0.0|100
0|2022-01-07|131.0|0|131.0|0|0.0|0|0.0|100
0|2022-01-08|131.0|0|131.0|0|0.0|0|0.0|100
0|2022-01-09|131.0|0|131.0|0|0.0|0|0.0|100
0|2022-01-10|130.0|0|130.0|0|0.0|0|0.0|100
0|2022-01-11|130.0|0|130.0|0|0.0|0|0.0|100
0|2022-01-12|130.0|0|130.0|0|0.0|0|0.0|100
0|2022-01-13|130.0|0|132.0|0|0.0|0|0.0|100
0|2022-01-14|132.0|0|132.0|0|0.0|0|0.0|100
0|2022-01-15|132.0|0|132.0|0|0.0|0|0.0|100
0|2022-01-16|132.0|0|132.0|0|0.0|0|0.0|100
0|2022-01-17|134.0|0|0.0|100|0.0|0|0.0|100
