|dates|Arecibo_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Arecibo_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Arecibo_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Arecibo_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Arecibo_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Arecibo_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Arecibo_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Arecibo_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-09|20964.0|0|2087.5|0|9.055809817148559|0|23051.5|0
0|2020-03-10|20964.0|0|2087.5|0|9.055809817148559|0|23051.5|0
0|2020-03-11|20964.0|0|2087.5|0|9.055809817148559|0|23051.5|0
0|2020-03-12|20964.0|0|2087.5|0|9.055809817148559|0|23051.5|0
0|2020-03-13|20964.0|0|2087.5|0|9.055809817148559|0|23051.5|0
0|2020-03-14|20964.0|0|2087.5|0|9.055809817148559|0|23051.5|0
0|2020-03-15|20964.0|0|2087.5|0|9.055809817148559|0|23051.5|0
0|2020-03-16|20964.0|0|2087.5|0|9.055809817148559|0|23051.5|0
0|2020-03-17|20964.0|0|2087.5|0|9.055809817148559|0|23051.5|0
0|2020-03-18|20964.0|0|2087.5|0|9.055809817148559|0|23051.5|0
0|2020-03-19|20964.0|0|2087.5|0|9.055809817148559|0|23051.5|0
0|2020-03-20|20964.0|0|2087.5|0|9.055809817148559|0|23051.5|0
0|2020-03-21|20964.0|0|2087.5|0|9.055809817148559|0|23051.5|0
0|2020-03-22|20964.0|0|2087.5|0|9.055809817148559|0|23051.5|0
0|2020-03-23|20964.0|0|2087.5|0|9.055809817148559|0|23051.5|0
0|2020-03-24|20964.0|0|2087.5|0|9.055809817148559|0|23051.5|0
0|2020-03-25|20964.0|0|2087.5|0|9.055809817148559|0|23051.5|0
0|2020-03-26|20964.0|0|2087.5|0|9.055809817148559|0|23051.5|0
0|2020-03-27|20964.0|0|2087.5|0|9.055809817148559|0|23051.5|0
0|2020-03-28|20964.0|0|2087.5|0|9.055809817148559|0|23051.5|0
0|2020-03-29|20964.0|0|2087.5|0|9.055809817148559|0|23051.5|0
0|2020-03-30|20964.0|0|2087.5|0|9.055809817148559|0|23051.5|0
0|2020-03-31|20964.0|0|2087.5|0|9.055809817148559|0|23051.5|0
0|2020-04-01|20964.0|0|2087.5|0|9.055809817148559|0|23051.5|0
0|2020-04-02|20964.0|0|2087.5|0|9.055809817148559|0|23051.5|0
0|2020-04-03|20964.0|0|2087.5|0|9.055809817148559|0|23051.5|0
0|2020-04-04|20964.0|0|2087.5|0|9.055809817148559|0|23051.5|0
0|2020-04-05|20964.0|0|2087.5|0|9.055809817148559|0|23051.5|0
0|2020-04-06|20964.0|0|2087.5|0|9.055809817148559|0|23051.5|0
0|2020-04-07|20964.0|0|2087.5|0|9.055809817148559|0|23051.5|0
0|2020-04-08|20964.0|0|2087.5|0|9.055809817148559|0|23051.5|0
0|2020-04-09|20964.0|0|2087.5|0|9.055809817148559|0|23051.5|0
0|2020-04-10|20964.0|0|2087.5|0|9.055809817148559|0|23051.5|0
0|2020-04-11|20964.0|0|2087.5|0|9.055809817148559|0|23051.5|0
0|2020-04-12|20964.0|0|2087.5|0|9.055809817148559|0|23051.5|0
0|2020-04-13|20964.0|0|2087.5|0|9.055809817148559|0|23051.5|0
0|2020-04-14|20964.0|0|2087.5|0|9.055809817148559|0|23051.5|0
0|2020-04-15|20964.0|0|2087.5|0|9.055809817148559|0|23051.5|0
0|2020-04-16|20964.0|0|2087.5|0|9.055809817148559|0|23051.5|0
0|2020-04-17|20964.0|0|2087.5|0|9.055809817148559|0|23051.5|0
0|2020-04-18|20964.0|0|2087.5|0|9.055809817148559|0|23051.5|0
0|2020-04-19|20964.0|0|2087.5|0|9.055809817148559|0|23051.5|0
0|2020-04-20|20964.0|0|2087.5|0|9.055809817148559|0|23051.5|0
0|2020-04-21|20964.0|0|2087.5|0|9.055809817148559|0|23051.5|0
0|2020-04-22|20964.0|0|2087.5|0|9.055809817148559|0|23051.5|0
0|2020-04-23|20964.0|0|2087.5|0|9.055809817148559|0|23051.5|0
0|2020-04-24|20964.0|0|2087.5|0|9.055809817148559|0|23051.5|0
0|2020-04-25|20964.0|0|2087.5|0|9.055809817148559|0|23051.5|0
0|2020-04-26|20964.0|0|2087.5|0|9.055809817148559|0|23051.5|0
0|2020-04-27|20964.0|0|2087.5|0|9.055809817148559|0|23051.5|0
0|2020-04-28|20964.0|0|2087.5|0|9.055809817148559|0|23051.5|0
0|2020-04-29|20964.0|0|2087.5|0|9.055809817148559|0|23051.5|0
0|2020-04-30|20964.0|0|2087.5|0|9.055809817148559|0|23051.5|0
0|2020-05-01|20031.0|0|2430.0|0|10.818752504340857|0|22461.0|0
0|2020-05-02|20031.0|0|2430.0|0|10.818752504340857|0|22461.0|0
0|2020-05-03|20031.0|0|2430.0|0|10.818752504340857|0|22461.0|0
0|2020-05-04|20031.0|0|2430.0|0|10.818752504340857|0|22461.0|0
0|2020-05-05|20031.0|0|2430.0|0|10.818752504340857|0|22461.0|0
0|2020-05-06|20031.0|0|2430.0|0|10.818752504340857|0|22461.0|0
0|2020-05-07|20031.0|0|2430.0|0|10.818752504340857|0|22461.0|0
0|2020-05-08|20031.0|0|2430.0|0|10.818752504340857|0|22461.0|0
0|2020-05-09|20031.0|0|2430.0|0|10.818752504340857|0|22461.0|0
0|2020-05-10|20031.0|0|2430.0|0|10.818752504340857|0|22461.0|0
0|2020-05-11|20031.0|0|2430.0|0|10.818752504340857|0|22461.0|0
0|2020-05-12|20031.0|0|2430.0|0|10.818752504340857|0|22461.0|0
0|2020-05-13|20031.0|0|2430.0|0|10.818752504340857|0|22461.0|0
0|2020-05-14|20031.0|0|2430.0|0|10.818752504340857|0|22461.0|0
0|2020-05-15|20031.0|0|2430.0|0|10.818752504340857|0|22461.0|0
0|2020-05-16|20031.0|0|2430.0|0|10.818752504340857|0|22461.0|0
0|2020-05-17|20031.0|0|2430.0|0|10.818752504340857|0|22461.0|0
0|2020-05-18|20031.0|0|2430.0|0|10.818752504340857|0|22461.0|0
0|2020-05-19|20031.0|0|2430.0|0|10.818752504340857|0|22461.0|0
0|2020-05-20|20031.0|0|2430.0|0|10.818752504340857|0|22461.0|0
0|2020-05-21|20031.0|0|2430.0|0|10.818752504340857|0|22461.0|0
0|2020-05-22|20031.0|0|2430.0|0|10.818752504340857|0|22461.0|0
0|2020-05-23|20031.0|0|2430.0|0|10.818752504340857|0|22461.0|0
0|2020-05-24|20031.0|0|2430.0|0|10.818752504340857|0|22461.0|0
0|2020-05-25|20031.0|0|2430.0|0|10.818752504340857|0|22461.0|0
0|2020-05-26|20031.0|0|2430.0|0|10.818752504340857|0|22461.0|0
0|2020-05-27|20031.0|0|2430.0|0|10.818752504340857|0|22461.0|0
0|2020-05-28|20031.0|0|2430.0|0|10.818752504340857|0|22461.0|0
0|2020-05-29|20031.0|0|2430.0|0|10.818752504340857|0|22461.0|0
0|2020-05-30|20031.0|0|2430.0|0|10.818752504340857|0|22461.0|0
0|2020-05-31|20031.0|0|2430.0|0|10.818752504340857|0|22461.0|0
0|2020-06-01|21343.0|0|2209.0|0|9.379245923913043|0|23552.0|0
0|2020-06-02|21343.0|0|2209.0|0|9.379245923913043|0|23552.0|0
0|2020-06-03|21343.0|0|2209.0|0|9.379245923913043|0|23552.0|0
0|2020-06-04|21343.0|0|2209.0|0|9.379245923913043|0|23552.0|0
0|2020-06-05|21343.0|0|2209.0|0|9.379245923913043|0|23552.0|0
0|2020-06-06|21343.0|0|2209.0|0|9.379245923913043|0|23552.0|0
0|2020-06-07|21343.0|0|2209.0|0|9.379245923913043|0|23552.0|0
0|2020-06-08|21343.0|0|2209.0|0|9.379245923913043|0|23552.0|0
0|2020-06-09|21343.0|0|2209.0|0|9.379245923913043|0|23552.0|0
0|2020-06-10|21343.0|0|2209.0|0|9.379245923913043|0|23552.0|0
0|2020-06-11|21343.0|0|2209.0|0|9.379245923913043|0|23552.0|0
0|2020-06-12|21343.0|0|2209.0|0|9.379245923913043|0|23552.0|0
0|2020-06-13|21343.0|0|2209.0|0|9.379245923913043|0|23552.0|0
0|2020-06-14|21343.0|0|2209.0|0|9.379245923913043|0|23552.0|0
0|2020-06-15|21343.0|0|2209.0|0|9.379245923913043|0|23552.0|0
0|2020-06-16|21343.0|0|2209.0|0|9.379245923913043|0|23552.0|0
0|2020-06-17|21343.0|0|2209.0|0|9.379245923913043|0|23552.0|0
0|2020-06-18|21343.0|0|2209.0|0|9.379245923913043|0|23552.0|0
0|2020-06-19|21343.0|0|2209.0|0|9.379245923913043|0|23552.0|0
0|2020-06-20|21343.0|0|2209.0|0|9.379245923913043|0|23552.0|0
0|2020-06-21|21343.0|0|2209.0|0|9.379245923913043|0|23552.0|0
0|2020-06-22|21343.0|0|2209.0|0|9.379245923913043|0|23552.0|0
0|2020-06-23|21343.0|0|2209.0|0|9.379245923913043|0|23552.0|0
0|2020-06-24|21343.0|0|2209.0|0|9.379245923913043|0|23552.0|0
0|2020-06-25|21343.0|0|2209.0|0|9.379245923913043|0|23552.0|0
0|2020-06-26|21343.0|0|2209.0|0|9.379245923913043|0|23552.0|0
0|2020-06-27|21343.0|0|2209.0|0|9.379245923913043|0|23552.0|0
0|2020-06-28|21343.0|0|2209.0|0|9.379245923913043|0|23552.0|0
0|2020-06-29|21343.0|0|2209.0|0|9.379245923913043|0|23552.0|0
0|2020-06-30|21343.0|0|2209.0|0|9.379245923913043|0|23552.0|0
0|2020-07-01|21359.0|0|1792.0|0|7.74048637207896|0|23151.0|0
0|2020-07-02|21359.0|0|1792.0|0|7.74048637207896|0|23151.0|0
0|2020-07-03|21359.0|0|1792.0|0|7.74048637207896|0|23151.0|0
0|2020-07-04|21359.0|0|1792.0|0|7.74048637207896|0|23151.0|0
0|2020-07-05|21359.0|0|1792.0|0|7.74048637207896|0|23151.0|0
0|2020-07-06|21359.0|0|1792.0|0|7.74048637207896|0|23151.0|0
0|2020-07-07|21359.0|0|1792.0|0|7.74048637207896|0|23151.0|0
0|2020-07-08|21359.0|0|1792.0|0|7.74048637207896|0|23151.0|0
0|2020-07-09|21359.0|0|1792.0|0|7.74048637207896|0|23151.0|0
0|2020-07-10|21359.0|0|1792.0|0|7.74048637207896|0|23151.0|0
0|2020-07-11|21359.0|0|1792.0|0|7.74048637207896|0|23151.0|0
0|2020-07-12|21359.0|0|1792.0|0|7.74048637207896|0|23151.0|0
0|2020-07-13|21359.0|0|1792.0|0|7.74048637207896|0|23151.0|0
0|2020-07-14|21359.0|0|1792.0|0|7.74048637207896|0|23151.0|0
0|2020-07-15|21359.0|0|1792.0|0|7.74048637207896|0|23151.0|0
0|2020-07-16|21359.0|0|1792.0|0|7.74048637207896|0|23151.0|0
0|2020-07-17|21359.0|0|1792.0|0|7.74048637207896|0|23151.0|0
0|2020-07-18|21359.0|0|1792.0|0|7.74048637207896|0|23151.0|0
0|2020-07-19|21359.0|0|1792.0|0|7.74048637207896|0|23151.0|0
0|2020-07-20|21359.0|0|1792.0|0|7.74048637207896|0|23151.0|0
0|2020-07-21|21359.0|0|1792.0|0|7.74048637207896|0|23151.0|0
0|2020-07-22|21359.0|0|1792.0|0|7.74048637207896|0|23151.0|0
0|2020-07-23|21359.0|0|1792.0|0|7.74048637207896|0|23151.0|0
0|2020-07-24|21359.0|0|1792.0|0|7.74048637207896|0|23151.0|0
0|2020-07-25|21359.0|0|1792.0|0|7.74048637207896|0|23151.0|0
0|2020-07-26|21359.0|0|1792.0|0|7.74048637207896|0|23151.0|0
0|2020-07-27|21359.0|0|1792.0|0|7.74048637207896|0|23151.0|0
0|2020-07-28|21359.0|0|1792.0|0|7.74048637207896|0|23151.0|0
0|2020-07-29|21359.0|0|1792.0|0|7.74048637207896|0|23151.0|0
0|2020-07-30|21359.0|0|1792.0|0|7.74048637207896|0|23151.0|0
0|2020-07-31|21359.0|0|1792.0|0|7.74048637207896|0|23151.0|0
0|2020-08-01|21447.0|0|2018.0|0|8.600042616663115|0|23465.0|0
0|2020-08-02|21447.0|0|2018.0|0|8.600042616663115|0|23465.0|0
0|2020-08-03|21447.0|0|2018.0|0|8.600042616663115|0|23465.0|0
0|2020-08-04|21447.0|0|2018.0|0|8.600042616663115|0|23465.0|0
0|2020-08-05|21447.0|0|2018.0|0|8.600042616663115|0|23465.0|0
0|2020-08-06|21447.0|0|2018.0|0|8.600042616663115|0|23465.0|0
0|2020-08-07|21447.0|0|2018.0|0|8.600042616663115|0|23465.0|0
0|2020-08-08|21447.0|0|2018.0|0|8.600042616663115|0|23465.0|0
0|2020-08-09|21447.0|0|2018.0|0|8.600042616663115|0|23465.0|0
0|2020-08-10|21447.0|0|2018.0|0|8.600042616663115|0|23465.0|0
0|2020-08-11|21447.0|0|2018.0|0|8.600042616663115|0|23465.0|0
0|2020-08-12|21447.0|0|2018.0|0|8.600042616663115|0|23465.0|0
0|2020-08-13|21447.0|0|2018.0|0|8.600042616663115|0|23465.0|0
0|2020-08-14|21447.0|0|2018.0|0|8.600042616663115|0|23465.0|0
0|2020-08-15|21447.0|0|2018.0|0|8.600042616663115|0|23465.0|0
0|2020-08-16|21447.0|0|2018.0|0|8.600042616663115|0|23465.0|0
0|2020-08-17|21447.0|0|2018.0|0|8.600042616663115|0|23465.0|0
0|2020-08-18|21447.0|0|2018.0|0|8.600042616663115|0|23465.0|0
0|2020-08-19|21447.0|0|2018.0|0|8.600042616663115|0|23465.0|0
0|2020-08-20|21447.0|0|2018.0|0|8.600042616663115|0|23465.0|0
0|2020-08-21|21447.0|0|2018.0|0|8.600042616663115|0|23465.0|0
0|2020-08-22|21447.0|0|2018.0|0|8.600042616663115|0|23465.0|0
0|2020-08-23|21447.0|0|2018.0|0|8.600042616663115|0|23465.0|0
0|2020-08-24|21447.0|0|2018.0|0|8.600042616663115|0|23465.0|0
0|2020-08-25|21447.0|0|2018.0|0|8.600042616663115|0|23465.0|0
0|2020-08-26|21447.0|0|2018.0|0|8.600042616663115|0|23465.0|0
0|2020-08-27|21447.0|0|2018.0|0|8.600042616663115|0|23465.0|0
0|2020-08-28|21447.0|0|2018.0|0|8.600042616663115|0|23465.0|0
0|2020-08-29|21447.0|0|2018.0|0|8.600042616663115|0|23465.0|0
0|2020-08-30|21447.0|0|2018.0|0|8.600042616663115|0|23465.0|0
0|2020-08-31|21447.0|0|2018.0|0|8.600042616663115|0|23465.0|0
0|2020-09-01|21351.0|0|2159.0|0|9.183326244151425|0|23510.0|0
0|2020-09-02|21351.0|0|2159.0|0|9.183326244151425|0|23510.0|0
0|2020-09-03|21351.0|0|2159.0|0|9.183326244151425|0|23510.0|0
0|2020-09-04|21351.0|0|2159.0|0|9.183326244151425|0|23510.0|0
0|2020-09-05|21351.0|0|2159.0|0|9.183326244151425|0|23510.0|0
0|2020-09-06|21351.0|0|2159.0|0|9.183326244151425|0|23510.0|0
0|2020-09-07|21351.0|0|2159.0|0|9.183326244151425|0|23510.0|0
0|2020-09-08|21351.0|0|2159.0|0|9.183326244151425|0|23510.0|0
0|2020-09-09|21351.0|0|2159.0|0|9.183326244151425|0|23510.0|0
0|2020-09-10|21351.0|0|2159.0|0|9.183326244151425|0|23510.0|0
0|2020-09-11|21351.0|0|2159.0|0|9.183326244151425|0|23510.0|0
0|2020-09-12|21351.0|0|2159.0|0|9.183326244151425|0|23510.0|0
0|2020-09-13|21351.0|0|2159.0|0|9.183326244151425|0|23510.0|0
0|2020-09-14|21351.0|0|2159.0|0|9.183326244151425|0|23510.0|0
0|2020-09-15|21351.0|0|2159.0|0|9.183326244151425|0|23510.0|0
0|2020-09-16|21351.0|0|2159.0|0|9.183326244151425|0|23510.0|0
0|2020-09-17|21351.0|0|2159.0|0|9.183326244151425|0|23510.0|0
0|2020-09-18|21351.0|0|2159.0|0|9.183326244151425|0|23510.0|0
0|2020-09-19|21351.0|0|2159.0|0|9.183326244151425|0|23510.0|0
0|2020-09-20|21351.0|0|2159.0|0|9.183326244151425|0|23510.0|0
0|2020-09-21|21351.0|0|2159.0|0|9.183326244151425|0|23510.0|0
0|2020-09-22|21351.0|0|2159.0|0|9.183326244151425|0|23510.0|0
0|2020-09-23|21351.0|0|2159.0|0|9.183326244151425|0|23510.0|0
0|2020-09-24|21351.0|0|2159.0|0|9.183326244151425|0|23510.0|0
0|2020-09-25|21351.0|0|2159.0|0|9.183326244151425|0|23510.0|0
0|2020-09-26|21351.0|0|2159.0|0|9.183326244151425|0|23510.0|0
0|2020-09-27|21351.0|0|2159.0|0|9.183326244151425|0|23510.0|0
0|2020-09-28|21351.0|0|2159.0|0|9.183326244151425|0|23510.0|0
0|2020-09-29|21351.0|0|2159.0|0|9.183326244151425|0|23510.0|0
0|2020-09-30|21351.0|0|2159.0|0|9.183326244151425|0|23510.0|0
0|2020-10-01|21183.0|0|1963.0|0|8.48094703188456|0|23146.0|0
0|2020-10-02|21183.0|0|1963.0|0|8.48094703188456|0|23146.0|0
0|2020-10-03|21183.0|0|1963.0|0|8.48094703188456|0|23146.0|0
0|2020-10-04|21183.0|0|1963.0|0|8.48094703188456|0|23146.0|0
0|2020-10-05|21183.0|0|1963.0|0|8.48094703188456|0|23146.0|0
0|2020-10-06|21183.0|0|1963.0|0|8.48094703188456|0|23146.0|0
0|2020-10-07|21183.0|0|1963.0|0|8.48094703188456|0|23146.0|0
0|2020-10-08|21183.0|0|1963.0|0|8.48094703188456|0|23146.0|0
0|2020-10-09|21183.0|0|1963.0|0|8.48094703188456|0|23146.0|0
0|2020-10-10|21183.0|0|1963.0|0|8.48094703188456|0|23146.0|0
0|2020-10-11|21183.0|0|1963.0|0|8.48094703188456|0|23146.0|0
0|2020-10-12|21183.0|0|1963.0|0|8.48094703188456|0|23146.0|0
0|2020-10-13|21183.0|0|1963.0|0|8.48094703188456|0|23146.0|0
0|2020-10-14|21183.0|0|1963.0|0|8.48094703188456|0|23146.0|0
0|2020-10-15|21183.0|0|1963.0|0|8.48094703188456|0|23146.0|0
0|2020-10-16|21183.0|0|1963.0|0|8.48094703188456|0|23146.0|0
0|2020-10-17|21183.0|0|1963.0|0|8.48094703188456|0|23146.0|0
0|2020-10-18|21183.0|0|1963.0|0|8.48094703188456|0|23146.0|0
0|2020-10-19|21183.0|0|1963.0|0|8.48094703188456|0|23146.0|0
0|2020-10-20|21183.0|0|1963.0|0|8.48094703188456|0|23146.0|0
0|2020-10-21|21183.0|0|1963.0|0|8.48094703188456|0|23146.0|0
0|2020-10-22|21183.0|0|1963.0|0|8.48094703188456|0|23146.0|0
0|2020-10-23|21183.0|0|1963.0|0|8.48094703188456|0|23146.0|0
0|2020-10-24|21183.0|0|1963.0|0|8.48094703188456|0|23146.0|0
0|2020-10-25|21183.0|0|1963.0|0|8.48094703188456|0|23146.0|0
0|2020-10-26|21183.0|0|1963.0|0|8.48094703188456|0|23146.0|0
0|2020-10-27|21183.0|0|1963.0|0|8.48094703188456|0|23146.0|0
0|2020-10-28|21183.0|0|1963.0|0|8.48094703188456|0|23146.0|0
0|2020-10-29|21183.0|0|1963.0|0|8.48094703188456|0|23146.0|0
0|2020-10-30|21183.0|0|1963.0|0|8.48094703188456|0|23146.0|0
0|2020-10-31|21183.0|0|1963.0|0|8.48094703188456|0|23146.0|0
0|2020-11-01|20802.0|0|2191.0|0|9.52898708302527|0|22993.0|0
0|2020-11-02|20802.0|0|2191.0|0|9.52898708302527|0|22993.0|0
0|2020-11-03|20802.0|0|2191.0|0|9.52898708302527|0|22993.0|0
0|2020-11-04|20802.0|0|2191.0|0|9.52898708302527|0|22993.0|0
0|2020-11-05|20802.0|0|2191.0|0|9.52898708302527|0|22993.0|0
0|2020-11-06|20802.0|0|2191.0|0|9.52898708302527|0|22993.0|0
0|2020-11-07|20802.0|0|2191.0|0|9.52898708302527|0|22993.0|0
0|2020-11-08|20802.0|0|2191.0|0|9.52898708302527|0|22993.0|0
0|2020-11-09|20802.0|0|2191.0|0|9.52898708302527|0|22993.0|0
0|2020-11-10|20802.0|0|2191.0|0|9.52898708302527|0|22993.0|0
0|2020-11-11|20802.0|0|2191.0|0|9.52898708302527|0|22993.0|0
0|2020-11-12|20802.0|0|2191.0|0|9.52898708302527|0|22993.0|0
0|2020-11-13|20802.0|0|2191.0|0|9.52898708302527|0|22993.0|0
0|2020-11-14|20802.0|0|2191.0|0|9.52898708302527|0|22993.0|0
0|2020-11-15|20802.0|0|2191.0|0|9.52898708302527|0|22993.0|0
0|2020-11-16|20802.0|0|2191.0|0|9.52898708302527|0|22993.0|0
0|2020-11-17|20802.0|0|2191.0|0|9.52898708302527|0|22993.0|0
0|2020-11-18|20802.0|0|2191.0|0|9.52898708302527|0|22993.0|0
0|2020-11-19|20802.0|0|2191.0|0|9.52898708302527|0|22993.0|0
0|2020-11-20|20802.0|0|2191.0|0|9.52898708302527|0|22993.0|0
0|2020-11-21|20802.0|0|2191.0|0|9.52898708302527|0|22993.0|0
0|2020-11-22|20802.0|0|2191.0|0|9.52898708302527|0|22993.0|0
0|2020-11-23|20802.0|0|2191.0|0|9.52898708302527|0|22993.0|0
0|2020-11-24|20802.0|0|2191.0|0|9.52898708302527|0|22993.0|0
0|2020-11-25|20802.0|0|2191.0|0|9.52898708302527|0|22993.0|0
0|2020-11-26|20802.0|0|2191.0|0|9.52898708302527|0|22993.0|0
0|2020-11-27|20802.0|0|2191.0|0|9.52898708302527|0|22993.0|0
0|2020-11-28|20802.0|0|2191.0|0|9.52898708302527|0|22993.0|0
0|2020-11-29|20802.0|0|2191.0|0|9.52898708302527|0|22993.0|0
0|2020-11-30|20802.0|0|2191.0|0|9.52898708302527|0|22993.0|0
