|dates|DesMoines_Iowa_UnitedStates.JHU_ConfirmedCases.data|DesMoines_Iowa_UnitedStates.JHU_ConfirmedCases.missing|DesMoines_Iowa_UnitedStates.NYT_ConfirmedCases.data|DesMoines_Iowa_UnitedStates.NYT_ConfirmedCases.missing|DesMoines_Iowa_UnitedStates.JHU_ConfirmedDeaths.data|DesMoines_Iowa_UnitedStates.JHU_ConfirmedDeaths.missing|DesMoines_Iowa_UnitedStates.JHU_ConfirmedRecoveries.data|DesMoines_Iowa_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-23|7372.0|0|7381.0|0|110.0|0|0.0|100
0|2021-12-24|7372.0|0|7381.0|0|110.0|0|0.0|100
0|2021-12-25|7372.0|0|7381.0|0|110.0|0|0.0|100
0|2021-12-26|7372.0|0|7381.0|0|110.0|0|0.0|100
0|2021-12-27|7372.0|0|7381.0|0|110.0|0|0.0|100
0|2021-12-28|7372.0|0|7381.0|0|110.0|0|0.0|100
0|2021-12-29|7448.0|0|7472.0|0|110.0|0|0.0|100
0|2021-12-30|7448.0|0|7472.0|0|110.0|0|0.0|100
0|2021-12-31|7448.0|0|7472.0|0|110.0|0|0.0|100
0|2022-01-01|7448.0|0|7472.0|0|110.0|0|0.0|100
0|2022-01-02|7448.0|0|7472.0|0|110.0|0|0.0|100
0|2022-01-03|7448.0|0|7472.0|0|110.0|0|0.0|100
0|2022-01-04|7448.0|0|7472.0|0|110.0|0|0.0|100
0|2022-01-05|7587.0|0|7606.0|0|115.0|0|0.0|100
0|2022-01-06|7587.0|0|7606.0|0|115.0|0|0.0|100
0|2022-01-07|7587.0|0|7606.0|0|115.0|0|0.0|100
0|2022-01-08|7587.0|0|7606.0|0|115.0|0|0.0|100
0|2022-01-09|7587.0|0|7606.0|0|115.0|0|0.0|100
0|2022-01-10|7587.0|0|7606.0|0|115.0|0|0.0|100
0|2022-01-11|7587.0|0|7606.0|0|115.0|0|0.0|100
0|2022-01-12|7807.0|0|7834.0|0|115.0|0|0.0|100
0|2022-01-13|7807.0|0|7834.0|0|115.0|0|0.0|100
0|2022-01-14|7807.0|0|7834.0|0|115.0|0|0.0|100
0|2022-01-15|7807.0|0|7834.0|0|115.0|0|0.0|100
0|2022-01-16|7807.0|0|7834.0|0|115.0|0|0.0|100
0|2022-01-17|7807.0|0|0.0|100|115.0|0|0.0|100
