|dates|Cross_Arkansas_UnitedStates.JHU_ConfirmedCases.data|Cross_Arkansas_UnitedStates.JHU_ConfirmedCases.missing|Cross_Arkansas_UnitedStates.NYT_ConfirmedCases.data|Cross_Arkansas_UnitedStates.NYT_ConfirmedCases.missing|Cross_Arkansas_UnitedStates.JHU_ConfirmedDeaths.data|Cross_Arkansas_UnitedStates.JHU_ConfirmedDeaths.missing|Cross_Arkansas_UnitedStates.JHU_ConfirmedRecoveries.data|Cross_Arkansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-27|3124.0|0|3124.0|0|70.0|0|0.0|100
0|2021-12-28|3126.0|0|3126.0|0|70.0|0|0.0|100
0|2021-12-29|3135.0|0|3135.0|0|70.0|0|0.0|100
0|2021-12-30|3156.0|0|3156.0|0|71.0|0|0.0|100
0|2021-12-31|3176.0|0|3176.0|0|71.0|0|0.0|100
0|2022-01-01|3198.0|0|3198.0|0|72.0|0|0.0|100
0|2022-01-02|3212.0|0|3212.0|0|72.0|0|0.0|100
0|2022-01-03|3222.0|0|3222.0|0|72.0|0|0.0|100
0|2022-01-04|3273.0|0|3273.0|0|72.0|0|0.0|100
0|2022-01-05|3329.0|0|3329.0|0|72.0|0|0.0|100
0|2022-01-06|3358.0|0|3358.0|0|72.0|0|0.0|100
0|2022-01-07|3410.0|0|3410.0|0|72.0|0|0.0|100
0|2022-01-08|3451.0|0|3451.0|0|72.0|0|0.0|100
0|2022-01-09|3451.0|0|3451.0|0|72.0|0|0.0|100
0|2022-01-10|3472.0|0|3472.0|0|72.0|0|0.0|100
0|2022-01-11|3551.0|0|3551.0|0|73.0|0|0.0|100
0|2022-01-12|3652.0|0|3652.0|0|73.0|0|0.0|100
0|2022-01-13|3652.0|0|3741.0|0|73.0|0|0.0|100
0|2022-01-14|3804.0|0|3804.0|0|73.0|0|0.0|100
0|2022-01-15|3864.0|0|3864.0|0|73.0|0|0.0|100
0|2022-01-16|3909.0|0|3909.0|0|73.0|0|0.0|100
0|2022-01-17|3955.0|0|0.0|100|73.0|0|0.0|100
