|dates|Maricao_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Maricao_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Maricao_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Maricao_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Maricao_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Maricao_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Maricao_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Maricao_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-25|1694.0|0|241.0|0|12.454780361757106|0|1935.0|0
0|2021-11-26|1694.0|0|241.0|0|12.454780361757106|0|1935.0|0
0|2021-11-27|1694.0|0|241.0|0|12.454780361757106|0|1935.0|0
0|2021-11-28|1694.0|0|241.0|0|12.454780361757106|0|1935.0|0
0|2021-11-29|1694.0|0|241.0|0|12.454780361757106|0|1935.0|0
0|2021-11-30|1694.0|0|241.0|0|12.454780361757106|0|1935.0|0
0|2021-12-01|1694.0|0|241.0|0|12.454780361757106|0|1935.0|0
0|2021-12-02|1694.0|0|241.0|0|12.454780361757106|0|1935.0|0
0|2021-12-03|1694.0|0|241.0|0|12.454780361757106|0|1935.0|0
0|2021-12-04|1694.0|0|241.0|0|12.454780361757106|0|1935.0|0
0|2021-12-05|1694.0|0|241.0|0|12.454780361757106|0|1935.0|0
0|2021-12-06|1694.0|0|241.0|0|12.454780361757106|0|1935.0|0
0|2021-12-07|1694.0|0|241.0|0|12.454780361757106|0|1935.0|0
0|2021-12-08|1694.0|0|241.0|0|12.454780361757106|0|1935.0|0
0|2021-12-09|1694.0|0|241.0|0|12.454780361757106|0|1935.0|0
0|2021-12-10|1694.0|0|241.0|0|12.454780361757106|0|1935.0|0
0|2021-12-11|1694.0|0|241.0|0|12.454780361757106|0|1935.0|0
0|2021-12-12|1694.0|0|241.0|0|12.454780361757106|0|1935.0|0
0|2021-12-13|1694.0|0|241.0|0|12.454780361757106|0|1935.0|0
0|2021-12-14|1694.0|0|241.0|0|12.454780361757106|0|1935.0|0
0|2021-12-15|1694.0|0|241.0|0|12.454780361757106|0|1935.0|0
0|2021-12-16|1694.0|0|241.0|0|12.454780361757106|0|1935.0|0
0|2021-12-17|1694.0|0|241.0|0|12.454780361757106|0|1935.0|0
0|2021-12-18|1694.0|0|241.0|0|12.454780361757106|0|1935.0|0
0|2021-12-19|1694.0|0|241.0|0|12.454780361757106|0|1935.0|0
0|2021-12-20|1694.0|0|241.0|0|12.454780361757106|0|1935.0|0
0|2021-12-21|1694.0|0|241.0|0|12.454780361757106|0|1935.0|0
0|2021-12-22|1694.0|0|241.0|0|12.454780361757106|0|1935.0|0
0|2021-12-23|1694.0|0|241.0|0|12.454780361757106|0|1935.0|0
0|2021-12-24|1694.0|0|241.0|0|12.454780361757106|0|1935.0|0
0|2021-12-25|1694.0|0|241.0|0|12.454780361757106|0|1935.0|0
0|2021-12-26|1694.0|0|241.0|0|12.454780361757106|0|1935.0|0
0|2021-12-27|1694.0|0|241.0|0|12.454780361757106|0|1935.0|0
0|2021-12-28|1694.0|0|241.0|0|12.454780361757106|0|1935.0|0
0|2021-12-29|1694.0|0|241.0|0|12.454780361757106|0|1935.0|0
0|2021-12-30|1694.0|0|241.0|0|12.454780361757106|0|1935.0|0
0|2021-12-31|1694.0|0|241.0|0|12.454780361757106|0|1935.0|0
0|2022-01-01|1694.0|0|241.0|0|12.454780361757106|0|1935.0|0
0|2022-01-02|1694.0|0|241.0|0|12.454780361757106|0|1935.0|0
0|2022-01-03|1694.0|0|241.0|0|12.454780361757106|0|1935.0|0
0|2022-01-04|1694.0|0|241.0|0|12.454780361757106|0|1935.0|0
0|2022-01-05|1694.0|0|241.0|0|12.454780361757106|0|1935.0|0
0|2022-01-06|1694.0|0|241.0|0|12.454780361757106|0|1935.0|0
0|2022-01-07|1694.0|0|241.0|0|12.454780361757106|0|1935.0|0
0|2022-01-08|1694.0|0|241.0|0|12.454780361757106|0|1935.0|0
0|2022-01-09|1694.0|0|241.0|0|12.454780361757106|0|1935.0|0
0|2022-01-10|1694.0|0|241.0|0|12.454780361757106|0|1935.0|0
0|2022-01-11|1694.0|0|241.0|0|12.454780361757106|0|1935.0|0
0|2022-01-12|1694.0|0|241.0|0|12.454780361757106|0|1935.0|0
0|2022-01-13|1694.0|0|241.0|0|12.454780361757106|0|1935.0|0
0|2022-01-14|1694.0|0|241.0|0|12.454780361757106|0|1935.0|0
0|2022-01-15|1694.0|0|241.0|0|12.454780361757106|0|1935.0|0
0|2022-01-16|1694.0|0|241.0|0|12.454780361757106|0|1935.0|0
0|2022-01-17|1694.0|0|241.0|0|12.454780361757106|0|1935.0|0
