|dates|Lapeer_Michigan_UnitedStates.BLS_EmployedPopulation.data|Lapeer_Michigan_UnitedStates.BLS_EmployedPopulation.missing|Lapeer_Michigan_UnitedStates.BLS_UnemployedPopulation.data|Lapeer_Michigan_UnitedStates.BLS_UnemployedPopulation.missing|Lapeer_Michigan_UnitedStates.BLS_UnemploymentRate.data|Lapeer_Michigan_UnitedStates.BLS_UnemploymentRate.missing|Lapeer_Michigan_UnitedStates.BLS_LaborForcePopulation.data|Lapeer_Michigan_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-26|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-12-27|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-12-28|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-12-29|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-12-30|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-12-31|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2022-01-01|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2022-01-02|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2022-01-03|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2022-01-04|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2022-01-05|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2022-01-06|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2022-01-07|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2022-01-08|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2022-01-09|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2022-01-10|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2022-01-11|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2022-01-12|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2022-01-13|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2022-01-14|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2022-01-15|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2022-01-16|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2022-01-17|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
