|dates|Wyandotte_Kansas_UnitedStates.BLS_EmployedPopulation.data|Wyandotte_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Wyandotte_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Wyandotte_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Wyandotte_Kansas_UnitedStates.BLS_UnemploymentRate.data|Wyandotte_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Wyandotte_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Wyandotte_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-17|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-12-18|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-12-19|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-12-20|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-12-21|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-12-22|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-12-23|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-12-24|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-12-25|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-12-26|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-12-27|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-12-28|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-12-29|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-12-30|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-12-31|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2022-01-01|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2022-01-02|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2022-01-03|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2022-01-04|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2022-01-05|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2022-01-06|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2022-01-07|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2022-01-08|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2022-01-09|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2022-01-10|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2022-01-11|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2022-01-12|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2022-01-13|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2022-01-14|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2022-01-15|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2022-01-16|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2022-01-17|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
