|dates|RioGrande_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|RioGrande_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|RioGrande_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|RioGrande_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|RioGrande_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|RioGrande_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|RioGrande_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|RioGrande_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-12-01|14425.0|0|1914.0|0|11.71430320093029|0|16339.0|0
0|2020-12-02|14425.0|0|1914.0|0|11.71430320093029|0|16339.0|0
0|2020-12-03|14425.0|0|1914.0|0|11.71430320093029|0|16339.0|0
0|2020-12-04|14425.0|0|1914.0|0|11.71430320093029|0|16339.0|0
0|2020-12-05|14425.0|0|1914.0|0|11.71430320093029|0|16339.0|0
0|2020-12-06|14425.0|0|1914.0|0|11.71430320093029|0|16339.0|0
0|2020-12-07|14425.0|0|1914.0|0|11.71430320093029|0|16339.0|0
0|2020-12-08|14425.0|0|1914.0|0|11.71430320093029|0|16339.0|0
0|2020-12-09|14425.0|0|1914.0|0|11.71430320093029|0|16339.0|0
0|2020-12-10|14425.0|0|1914.0|0|11.71430320093029|0|16339.0|0
0|2020-12-11|14425.0|0|1914.0|0|11.71430320093029|0|16339.0|0
0|2020-12-12|14425.0|0|1914.0|0|11.71430320093029|0|16339.0|0
0|2020-12-13|14425.0|0|1914.0|0|11.71430320093029|0|16339.0|0
0|2020-12-14|14425.0|0|1914.0|0|11.71430320093029|0|16339.0|0
0|2020-12-15|14425.0|0|1914.0|0|11.71430320093029|0|16339.0|0
0|2020-12-16|14425.0|0|1914.0|0|11.71430320093029|0|16339.0|0
0|2020-12-17|14425.0|0|1914.0|0|11.71430320093029|0|16339.0|0
0|2020-12-18|14425.0|0|1914.0|0|11.71430320093029|0|16339.0|0
0|2020-12-19|14425.0|0|1914.0|0|11.71430320093029|0|16339.0|0
0|2020-12-20|14425.0|0|1914.0|0|11.71430320093029|0|16339.0|0
0|2020-12-21|14425.0|0|1914.0|0|11.71430320093029|0|16339.0|0
0|2020-12-22|14425.0|0|1914.0|0|11.71430320093029|0|16339.0|0
0|2020-12-23|14425.0|0|1914.0|0|11.71430320093029|0|16339.0|0
0|2020-12-24|14425.0|0|1914.0|0|11.71430320093029|0|16339.0|0
0|2020-12-25|14425.0|0|1914.0|0|11.71430320093029|0|16339.0|0
0|2020-12-26|14425.0|0|1914.0|0|11.71430320093029|0|16339.0|0
0|2020-12-27|14425.0|0|1914.0|0|11.71430320093029|0|16339.0|0
0|2020-12-28|14425.0|0|1914.0|0|11.71430320093029|0|16339.0|0
0|2020-12-29|14425.0|0|1914.0|0|11.71430320093029|0|16339.0|0
0|2020-12-30|14425.0|0|1914.0|0|11.71430320093029|0|16339.0|0
0|2020-12-31|14425.0|0|1914.0|0|11.71430320093029|0|16339.0|0
0|2021-01-01|14600.0|0|1607.0|0|9.915468624668353|0|16207.0|0
0|2021-01-02|14600.0|0|1607.0|0|9.915468624668353|0|16207.0|0
0|2021-01-03|14600.0|0|1607.0|0|9.915468624668353|0|16207.0|0
0|2021-01-04|14600.0|0|1607.0|0|9.915468624668353|0|16207.0|0
0|2021-01-05|14600.0|0|1607.0|0|9.915468624668353|0|16207.0|0
0|2021-01-06|14600.0|0|1607.0|0|9.915468624668353|0|16207.0|0
0|2021-01-07|14600.0|0|1607.0|0|9.915468624668353|0|16207.0|0
0|2021-01-08|14600.0|0|1607.0|0|9.915468624668353|0|16207.0|0
0|2021-01-09|14600.0|0|1607.0|0|9.915468624668353|0|16207.0|0
0|2021-01-10|14600.0|0|1607.0|0|9.915468624668353|0|16207.0|0
0|2021-01-11|14600.0|0|1607.0|0|9.915468624668353|0|16207.0|0
0|2021-01-12|14600.0|0|1607.0|0|9.915468624668353|0|16207.0|0
0|2021-01-13|14600.0|0|1607.0|0|9.915468624668353|0|16207.0|0
0|2021-01-14|14600.0|0|1607.0|0|9.915468624668353|0|16207.0|0
0|2021-01-15|14600.0|0|1607.0|0|9.915468624668353|0|16207.0|0
0|2021-01-16|14600.0|0|1607.0|0|9.915468624668353|0|16207.0|0
0|2021-01-17|14600.0|0|1607.0|0|9.915468624668353|0|16207.0|0
0|2021-01-18|14600.0|0|1607.0|0|9.915468624668353|0|16207.0|0
0|2021-01-19|14600.0|0|1607.0|0|9.915468624668353|0|16207.0|0
0|2021-01-20|14600.0|0|1607.0|0|9.915468624668353|0|16207.0|0
0|2021-01-21|14600.0|0|1607.0|0|9.915468624668353|0|16207.0|0
0|2021-01-22|14600.0|0|1607.0|0|9.915468624668353|0|16207.0|0
0|2021-01-23|14600.0|0|1607.0|0|9.915468624668353|0|16207.0|0
0|2021-01-24|14600.0|0|1607.0|0|9.915468624668353|0|16207.0|0
0|2021-01-25|14600.0|0|1607.0|0|9.915468624668353|0|16207.0|0
0|2021-01-26|14600.0|0|1607.0|0|9.915468624668353|0|16207.0|0
0|2021-01-27|14600.0|0|1607.0|0|9.915468624668353|0|16207.0|0
0|2021-01-28|14600.0|0|1607.0|0|9.915468624668353|0|16207.0|0
0|2021-01-29|14600.0|0|1607.0|0|9.915468624668353|0|16207.0|0
0|2021-01-30|14600.0|0|1607.0|0|9.915468624668353|0|16207.0|0
0|2021-01-31|14600.0|0|1607.0|0|9.915468624668353|0|16207.0|0
0|2021-02-01|14953.0|0|1388.0|0|8.493972217122575|0|16341.0|0
0|2021-02-02|14953.0|0|1388.0|0|8.493972217122575|0|16341.0|0
0|2021-02-03|14953.0|0|1388.0|0|8.493972217122575|0|16341.0|0
0|2021-02-04|14953.0|0|1388.0|0|8.493972217122575|0|16341.0|0
0|2021-02-05|14953.0|0|1388.0|0|8.493972217122575|0|16341.0|0
0|2021-02-06|14953.0|0|1388.0|0|8.493972217122575|0|16341.0|0
0|2021-02-07|14953.0|0|1388.0|0|8.493972217122575|0|16341.0|0
0|2021-02-08|14953.0|0|1388.0|0|8.493972217122575|0|16341.0|0
0|2021-02-09|14953.0|0|1388.0|0|8.493972217122575|0|16341.0|0
0|2021-02-10|14953.0|0|1388.0|0|8.493972217122575|0|16341.0|0
0|2021-02-11|14953.0|0|1388.0|0|8.493972217122575|0|16341.0|0
0|2021-02-12|14953.0|0|1388.0|0|8.493972217122575|0|16341.0|0
0|2021-02-13|14953.0|0|1388.0|0|8.493972217122575|0|16341.0|0
0|2021-02-14|14953.0|0|1388.0|0|8.493972217122575|0|16341.0|0
0|2021-02-15|14953.0|0|1388.0|0|8.493972217122575|0|16341.0|0
0|2021-02-16|14953.0|0|1388.0|0|8.493972217122575|0|16341.0|0
0|2021-02-17|14953.0|0|1388.0|0|8.493972217122575|0|16341.0|0
0|2021-02-18|14953.0|0|1388.0|0|8.493972217122575|0|16341.0|0
0|2021-02-19|14953.0|0|1388.0|0|8.493972217122575|0|16341.0|0
0|2021-02-20|14953.0|0|1388.0|0|8.493972217122575|0|16341.0|0
0|2021-02-21|14953.0|0|1388.0|0|8.493972217122575|0|16341.0|0
0|2021-02-22|14953.0|0|1388.0|0|8.493972217122575|0|16341.0|0
0|2021-02-23|14953.0|0|1388.0|0|8.493972217122575|0|16341.0|0
0|2021-02-24|14953.0|0|1388.0|0|8.493972217122575|0|16341.0|0
0|2021-02-25|14953.0|0|1388.0|0|8.493972217122575|0|16341.0|0
0|2021-02-26|14953.0|0|1388.0|0|8.493972217122575|0|16341.0|0
0|2021-02-27|14953.0|0|1388.0|0|8.493972217122575|0|16341.0|0
0|2021-02-28|14953.0|0|1388.0|0|8.493972217122575|0|16341.0|0
0|2021-03-01|15347.0|0|1341.0|0|8.035714285714286|0|16688.0|0
0|2021-03-02|15347.0|0|1341.0|0|8.035714285714286|0|16688.0|0
0|2021-03-03|15347.0|0|1341.0|0|8.035714285714286|0|16688.0|0
0|2021-03-04|15347.0|0|1341.0|0|8.035714285714286|0|16688.0|0
0|2021-03-05|15347.0|0|1341.0|0|8.035714285714286|0|16688.0|0
0|2021-03-06|15347.0|0|1341.0|0|8.035714285714286|0|16688.0|0
0|2021-03-07|15347.0|0|1341.0|0|8.035714285714286|0|16688.0|0
0|2021-03-08|15347.0|0|1341.0|0|8.035714285714286|0|16688.0|0
0|2021-03-09|15347.0|0|1341.0|0|8.035714285714286|0|16688.0|0
0|2021-03-10|15347.0|0|1341.0|0|8.035714285714286|0|16688.0|0
0|2021-03-11|15347.0|0|1341.0|0|8.035714285714286|0|16688.0|0
0|2021-03-12|15347.0|0|1341.0|0|8.035714285714286|0|16688.0|0
0|2021-03-13|15347.0|0|1341.0|0|8.035714285714286|0|16688.0|0
0|2021-03-14|15347.0|0|1341.0|0|8.035714285714286|0|16688.0|0
0|2021-03-15|15347.0|0|1341.0|0|8.035714285714286|0|16688.0|0
0|2021-03-16|15347.0|0|1341.0|0|8.035714285714286|0|16688.0|0
0|2021-03-17|15347.0|0|1341.0|0|8.035714285714286|0|16688.0|0
0|2021-03-18|15347.0|0|1341.0|0|8.035714285714286|0|16688.0|0
0|2021-03-19|15347.0|0|1341.0|0|8.035714285714286|0|16688.0|0
0|2021-03-20|15347.0|0|1341.0|0|8.035714285714286|0|16688.0|0
0|2021-03-21|15347.0|0|1341.0|0|8.035714285714286|0|16688.0|0
0|2021-03-22|15347.0|0|1341.0|0|8.035714285714286|0|16688.0|0
0|2021-03-23|15347.0|0|1341.0|0|8.035714285714286|0|16688.0|0
0|2021-03-24|15347.0|0|1341.0|0|8.035714285714286|0|16688.0|0
0|2021-03-25|15347.0|0|1341.0|0|8.035714285714286|0|16688.0|0
0|2021-03-26|15347.0|0|1341.0|0|8.035714285714286|0|16688.0|0
0|2021-03-27|15347.0|0|1341.0|0|8.035714285714286|0|16688.0|0
0|2021-03-28|15347.0|0|1341.0|0|8.035714285714286|0|16688.0|0
0|2021-03-29|15347.0|0|1341.0|0|8.035714285714286|0|16688.0|0
0|2021-03-30|15347.0|0|1341.0|0|8.035714285714286|0|16688.0|0
0|2021-03-31|15347.0|0|1341.0|0|8.035714285714286|0|16688.0|0
0|2021-04-01|15669.0|0|1282.0|0|7.562975635655714|0|16951.0|0
0|2021-04-02|15669.0|0|1282.0|0|7.562975635655714|0|16951.0|0
0|2021-04-03|15669.0|0|1282.0|0|7.562975635655714|0|16951.0|0
0|2021-04-04|15669.0|0|1282.0|0|7.562975635655714|0|16951.0|0
0|2021-04-05|15669.0|0|1282.0|0|7.562975635655714|0|16951.0|0
0|2021-04-06|15669.0|0|1282.0|0|7.562975635655714|0|16951.0|0
0|2021-04-07|15669.0|0|1282.0|0|7.562975635655714|0|16951.0|0
0|2021-04-08|15669.0|0|1282.0|0|7.562975635655714|0|16951.0|0
0|2021-04-09|15669.0|0|1282.0|0|7.562975635655714|0|16951.0|0
0|2021-04-10|15669.0|0|1282.0|0|7.562975635655714|0|16951.0|0
0|2021-04-11|15669.0|0|1282.0|0|7.562975635655714|0|16951.0|0
0|2021-04-12|15669.0|0|1282.0|0|7.562975635655714|0|16951.0|0
0|2021-04-13|15669.0|0|1282.0|0|7.562975635655714|0|16951.0|0
0|2021-04-14|15669.0|0|1282.0|0|7.562975635655714|0|16951.0|0
0|2021-04-15|15669.0|0|1282.0|0|7.562975635655714|0|16951.0|0
0|2021-04-16|15669.0|0|1282.0|0|7.562975635655714|0|16951.0|0
0|2021-04-17|15669.0|0|1282.0|0|7.562975635655714|0|16951.0|0
0|2021-04-18|15669.0|0|1282.0|0|7.562975635655714|0|16951.0|0
0|2021-04-19|15669.0|0|1282.0|0|7.562975635655714|0|16951.0|0
0|2021-04-20|15669.0|0|1282.0|0|7.562975635655714|0|16951.0|0
0|2021-04-21|15669.0|0|1282.0|0|7.562975635655714|0|16951.0|0
0|2021-04-22|15669.0|0|1282.0|0|7.562975635655714|0|16951.0|0
0|2021-04-23|15669.0|0|1282.0|0|7.562975635655714|0|16951.0|0
0|2021-04-24|15669.0|0|1282.0|0|7.562975635655714|0|16951.0|0
0|2021-04-25|15669.0|0|1282.0|0|7.562975635655714|0|16951.0|0
0|2021-04-26|15669.0|0|1282.0|0|7.562975635655714|0|16951.0|0
0|2021-04-27|15669.0|0|1282.0|0|7.562975635655714|0|16951.0|0
0|2021-04-28|15669.0|0|1282.0|0|7.562975635655714|0|16951.0|0
0|2021-04-29|15669.0|0|1282.0|0|7.562975635655714|0|16951.0|0
0|2021-04-30|15669.0|0|1282.0|0|7.562975635655714|0|16951.0|0
0|2021-05-01|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-05-02|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-05-03|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-05-04|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-05-05|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-05-06|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-05-07|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-05-08|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-05-09|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-05-10|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-05-11|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-05-12|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-05-13|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-05-14|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-05-15|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-05-16|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-05-17|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-05-18|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-05-19|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-05-20|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-05-21|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-05-22|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-05-23|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-05-24|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-05-25|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-05-26|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-05-27|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-05-28|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-05-29|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-05-30|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-05-31|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-06-01|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-06-02|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-06-03|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-06-04|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-06-05|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-06-06|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-06-07|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-06-08|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-06-09|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-06-10|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-06-11|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-06-12|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-06-13|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-06-14|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-06-15|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-06-16|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-06-17|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-06-18|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-06-19|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-06-20|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-06-21|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-06-22|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-06-23|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-06-24|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-06-25|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-06-26|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-06-27|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-06-28|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-06-29|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-06-30|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-07-01|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-07-02|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-07-03|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-07-04|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-07-05|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-07-06|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-07-07|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-07-08|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-07-09|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-07-10|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-07-11|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-07-12|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-07-13|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-07-14|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-07-15|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-07-16|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-07-17|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-07-18|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-07-19|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-07-20|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-07-21|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-07-22|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-07-23|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-07-24|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-07-25|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-07-26|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-07-27|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-07-28|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-07-29|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-07-30|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-07-31|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-08-01|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-08-02|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-08-03|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-08-04|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-08-05|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-08-06|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-08-07|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-08-08|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-08-09|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-08-10|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-08-11|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-08-12|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-08-13|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-08-14|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-08-15|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-08-16|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-08-17|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-08-18|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-08-19|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-08-20|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-08-21|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-08-22|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-08-23|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-08-24|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-08-25|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-08-26|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-08-27|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-08-28|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-08-29|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-08-30|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-08-31|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-09-01|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-09-02|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-09-03|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-09-04|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-09-05|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-09-06|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-09-07|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-09-08|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-09-09|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-09-10|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-09-11|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-09-12|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-09-13|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-09-14|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-09-15|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-09-16|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-09-17|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-09-18|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-09-19|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-09-20|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-09-21|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-09-22|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-09-23|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-09-24|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-09-25|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-09-26|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-09-27|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-09-28|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-09-29|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-09-30|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-10-01|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-10-02|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-10-03|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-10-04|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-10-05|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-10-06|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-10-07|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-10-08|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-10-09|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-10-10|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-10-11|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-10-12|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-10-13|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-10-14|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-10-15|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-10-16|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-10-17|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-10-18|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-10-19|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-10-20|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-10-21|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-10-22|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-10-23|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-10-24|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-10-25|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-10-26|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-10-27|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-10-28|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-10-29|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-10-30|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-10-31|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-11-01|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-11-02|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-11-03|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-11-04|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-11-05|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-11-06|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
0|2021-11-07|15554.0|0|1496.0|0|8.774193548387096|0|17050.0|0
