|dates|Surry_Virginia_UnitedStates.JHU_ConfirmedCases.data|Surry_Virginia_UnitedStates.JHU_ConfirmedCases.missing|Surry_Virginia_UnitedStates.NYT_ConfirmedCases.data|Surry_Virginia_UnitedStates.NYT_ConfirmedCases.missing|Surry_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|Surry_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|Surry_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|Surry_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-23|665.0|0|665.0|0|13.0|0|0.0|100
0|2021-12-24|669.0|0|669.0|0|13.0|0|0.0|100
0|2021-12-25|669.0|0|669.0|0|13.0|0|0.0|100
0|2021-12-26|669.0|0|669.0|0|13.0|0|0.0|100
0|2021-12-27|683.0|0|683.0|0|13.0|0|0.0|100
0|2021-12-28|686.0|0|686.0|0|13.0|0|0.0|100
0|2021-12-29|696.0|0|696.0|0|13.0|0|0.0|100
0|2021-12-30|709.0|0|709.0|0|13.0|0|0.0|100
0|2021-12-31|728.0|0|728.0|0|13.0|0|0.0|100
0|2022-01-01|728.0|0|728.0|0|13.0|0|0.0|100
0|2022-01-02|728.0|0|728.0|0|13.0|0|0.0|100
0|2022-01-03|750.0|0|750.0|0|13.0|0|0.0|100
0|2022-01-04|766.0|0|766.0|0|13.0|0|0.0|100
0|2022-01-05|774.0|0|774.0|0|13.0|0|0.0|100
0|2022-01-06|785.0|0|785.0|0|13.0|0|0.0|100
0|2022-01-07|793.0|0|793.0|0|13.0|0|0.0|100
0|2022-01-08|793.0|0|793.0|0|13.0|0|0.0|100
0|2022-01-09|793.0|0|793.0|0|13.0|0|0.0|100
0|2022-01-10|823.0|0|823.0|0|13.0|0|0.0|100
0|2022-01-11|835.0|0|835.0|0|13.0|0|0.0|100
0|2022-01-12|848.0|0|848.0|0|13.0|0|0.0|100
0|2022-01-13|848.0|0|857.0|0|13.0|0|0.0|100
0|2022-01-14|865.0|0|865.0|0|13.0|0|0.0|100
0|2022-01-15|865.0|0|865.0|0|13.0|0|0.0|100
0|2022-01-16|865.0|0|865.0|0|13.0|0|0.0|100
0|2022-01-17|897.0|0|0.0|100|13.0|0|0.0|100
