|dates|Marshall_Indiana_UnitedStates.AveragePrecipitationTotal.data|Marshall_Indiana_UnitedStates.AveragePrecipitationTotal.missing|Marshall_Indiana_UnitedStates.AveragePrecipitation.data|Marshall_Indiana_UnitedStates.AveragePrecipitation.missing|Marshall_Indiana_UnitedStates.AverageWindDirection.data|Marshall_Indiana_UnitedStates.AverageWindDirection.missing|Marshall_Indiana_UnitedStates.AverageWindSpeed.data|Marshall_Indiana_UnitedStates.AverageWindSpeed.missing
0|2021-11-27|0.0|0|0.0|0|191.45833333333334|0|8.65625|0
0|2021-11-28|0.0|0|0.0|0|289.6875|0|12.067708333333334|0
0|2021-11-29|0.0|0|0.0|0|196.875|0|8.697916666666666|0
0|2021-11-30|0.0|0|0.0|0|226.97916666666666|0|7.78125|0
0|2021-12-01|0.0|0|0.0|0|153.85416666666666|0|7.614583333333333|0
0|2021-12-02|0.0|0|0.0|0|235.41666666666666|0|10.385416666666666|0
0|2021-12-03|0.0|0|0.0|0|75.0|0|5.21875|0
0|2021-12-04|0.0|0|0.0|0|121.77083333333333|0|3.9427083333333335|0
0|2021-12-05|0.0|0|0.0|0|142.1875|0|10.1875|0
0|2021-12-06|0.0|0|0.0|0|277.9166666666667|0|17.833333333333332|0
0|2021-12-07|0.0|0|0.0|0|213.75|0|7.010416666666667|0
0|2021-12-08|0.0|0|0.0|0|196.45833333333334|0|6.583333333333333|0
0|2021-12-09|0.0|0|0.0|0|164.27083333333334|0|9.5|0
0|2021-12-10|0.0|0|0.0|0|115.3125|0|8.739583333333334|0
0|2021-12-11|0.0|0|0.0|0|247.8125|0|20.125|0
0|2021-12-12|0.0|0|0.0|0|214.89583333333334|0|11.234375|0
0|2021-12-13|0.0|0|0.0|0|188.54166666666666|0|7.635416666666667|0
0|2021-12-14|0.0|0|0.0|0|129.375|0|9.9375|0
0|2021-12-15|0.0|0|0.0|0|190.46875|0|18.416666666666668|0
0|2021-12-16|0.0|0|0.0|0|238.90625|0|19.8125|0
0|2021-12-17|0.0|0|0.0|0|140.20833333333334|0|5.0625|0
0|2021-12-18|0.0|0|0.0|0|210.3125|0|9.364583333333334|0
0|2021-12-19|0.0|0|0.0|0|115.10416666666667|0|3.96875|0
0|2021-12-20|0.0|0|0.0|0|207.5|0|10.0625|0
0|2021-12-21|0.0|0|0.0|0|169.79166666666666|0|9.395833333333334|0
0|2021-12-22|0.0|0|0.0|0|256.3541666666667|0|9.1875|0
0|2021-12-23|0.0|0|0.0|0|180.625|0|10.661458333333334|0
0|2021-12-24|0.0|0|0.0|0|175.83333333333334|0|11.34375|0
0|2021-12-25|0.0|0|0.0|0|277.3958333333333|0|8.895833333333334|0
0|2021-12-26|0.0|0|0.0|0|53.229166666666664|0|5.057291666666667|0
0|2021-12-27|0.0|0|0.0|0|173.85416666666666|0|10.375|0
0|2021-12-28|0.0|0|0.0|0|114.6875|0|6.260416666666667|0
0|2021-12-29|0.0|0|0.0|0|197.08333333333334|0|6.6875|0
0|2021-12-30|0.0|0|0.0|0|97.91666666666667|0|4.625|0
0|2021-12-31|0.0|0|0.0|0|164.27083333333334|0|6.291666666666667|0
0|2022-01-01|0.0|0|0.0|0|131.25|0|12.791666666666666|0
0|2022-01-02|0.0|0|0.0|0|50.833333333333336|0|7.822916666666667|0
0|2022-01-03|0.0|0|0.0|0|223.54166666666666|0|6.3125|0
0|2022-01-04|0.0|0|0.0|0|179.79166666666666|0|12.958333333333334|0
0|2022-01-05|0.0|0|0.0|0|246.5625|0|24.135416666666668|0
0|2022-01-06|0.0|0|0.0|0|260.1041666666667|0|13.46875|0
0|2022-01-07|0.0|0|0.0|0|203.75|0|10.0625|0
0|2022-01-08|0.0|0|0.0|0|167.70833333333334|0|12.5|0
0|2022-01-09|0.0|0|0.0|0|284.1666666666667|0|13.333333333333334|0
0|2022-01-10|0.0|0|0.0|0|288.0208333333333|0|11.072916666666666|0
0|2022-01-11|0.0|0|0.0|0|189.0625|0|12.75|0
0|2022-01-12|0.0|0|0.0|0|203.75|0|8.0|0
0|2022-01-13|0.0|0|0.0|0|180.10416666666666|0|5.765625|0
0|2022-01-14|0.0|0|0.0|0|47.916666666666664|0|6.125|0
0|2022-01-15|0.0|0|0.0|0|69.375|0|9.796875|0
0|2022-01-16|0.0|0|0.0|0|171.5625|0|4.354166666666667|0
0|2022-01-17|0.0|0|0.0|0|288.2291666666667|0|11.854166666666666|0
