|dates|Duchesne_Utah_UnitedStates.JHU_ConfirmedCases.data|Duchesne_Utah_UnitedStates.JHU_ConfirmedCases.missing|Duchesne_Utah_UnitedStates.NYT_ConfirmedCases.data|Duchesne_Utah_UnitedStates.NYT_ConfirmedCases.missing|Duchesne_Utah_UnitedStates.JHU_ConfirmedDeaths.data|Duchesne_Utah_UnitedStates.JHU_ConfirmedDeaths.missing|Duchesne_Utah_UnitedStates.JHU_ConfirmedRecoveries.data|Duchesne_Utah_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-22|3.0|0|3198.0|0|0.0|0|0.0|100
0|2021-12-23|3.0|0|3207.0|0|0.0|0|0.0|100
0|2021-12-24|3.0|0|3207.0|0|0.0|0|0.0|100
0|2021-12-25|3.0|0|3207.0|0|0.0|0|0.0|100
0|2021-12-26|3.0|0|3207.0|0|0.0|0|0.0|100
0|2021-12-27|3.0|0|3217.0|0|0.0|0|0.0|100
0|2021-12-28|3.0|0|3223.0|0|0.0|0|0.0|100
0|2021-12-29|3.0|0|3228.0|0|0.0|0|0.0|100
0|2021-12-30|3.0|0|3228.0|0|0.0|0|0.0|100
0|2021-12-31|3.0|0|3237.0|0|0.0|0|0.0|100
0|2022-01-01|3.0|0|3237.0|0|0.0|0|0.0|100
0|2022-01-02|3.0|0|3237.0|0|0.0|0|0.0|100
0|2022-01-03|3.0|0|3252.0|0|0.0|0|0.0|100
0|2022-01-04|3.0|0|3252.0|0|0.0|0|0.0|100
0|2022-01-05|3.0|0|3253.0|0|0.0|0|0.0|100
0|2022-01-06|3.0|0|3313.0|0|0.0|0|0.0|100
0|2022-01-07|3.0|0|3319.0|0|0.0|0|0.0|100
0|2022-01-08|3.0|0|3319.0|0|0.0|0|0.0|100
0|2022-01-09|3.0|0|3319.0|0|0.0|0|0.0|100
0|2022-01-10|3.0|0|3319.0|0|0.0|0|0.0|100
0|2022-01-11|3.0|0|3383.0|0|0.0|0|0.0|100
0|2022-01-12|3.0|0|3383.0|0|0.0|0|0.0|100
0|2022-01-13|3.0|0|3480.0|0|0.0|0|0.0|100
0|2022-01-14|3.0|0|3504.0|0|0.0|0|0.0|100
0|2022-01-15|3.0|0|3504.0|0|0.0|0|0.0|100
0|2022-01-16|3.0|0|3504.0|0|0.0|0|0.0|100
0|2022-01-17|3.0|0|0.0|100|0.0|0|0.0|100
