|dates|Pittsburg_Oklahoma_UnitedStates.BLS_EmployedPopulation.data|Pittsburg_Oklahoma_UnitedStates.BLS_EmployedPopulation.missing|Pittsburg_Oklahoma_UnitedStates.BLS_UnemployedPopulation.data|Pittsburg_Oklahoma_UnitedStates.BLS_UnemployedPopulation.missing|Pittsburg_Oklahoma_UnitedStates.BLS_UnemploymentRate.data|Pittsburg_Oklahoma_UnitedStates.BLS_UnemploymentRate.missing|Pittsburg_Oklahoma_UnitedStates.BLS_LaborForcePopulation.data|Pittsburg_Oklahoma_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-26|15661.0|0|814.0|0|4.94081942336874|0|16475.0|0
0|2021-11-27|15661.0|0|814.0|0|4.94081942336874|0|16475.0|0
0|2021-11-28|15661.0|0|814.0|0|4.94081942336874|0|16475.0|0
0|2021-11-29|15661.0|0|814.0|0|4.94081942336874|0|16475.0|0
0|2021-11-30|15661.0|0|814.0|0|4.94081942336874|0|16475.0|0
0|2021-12-01|15661.0|0|814.0|0|4.94081942336874|0|16475.0|0
0|2021-12-02|15661.0|0|814.0|0|4.94081942336874|0|16475.0|0
0|2021-12-03|15661.0|0|814.0|0|4.94081942336874|0|16475.0|0
0|2021-12-04|15661.0|0|814.0|0|4.94081942336874|0|16475.0|0
0|2021-12-05|15661.0|0|814.0|0|4.94081942336874|0|16475.0|0
0|2021-12-06|15661.0|0|814.0|0|4.94081942336874|0|16475.0|0
0|2021-12-07|15661.0|0|814.0|0|4.94081942336874|0|16475.0|0
0|2021-12-08|15661.0|0|814.0|0|4.94081942336874|0|16475.0|0
0|2021-12-09|15661.0|0|814.0|0|4.94081942336874|0|16475.0|0
0|2021-12-10|15661.0|0|814.0|0|4.94081942336874|0|16475.0|0
0|2021-12-11|15661.0|0|814.0|0|4.94081942336874|0|16475.0|0
0|2021-12-12|15661.0|0|814.0|0|4.94081942336874|0|16475.0|0
0|2021-12-13|15661.0|0|814.0|0|4.94081942336874|0|16475.0|0
0|2021-12-14|15661.0|0|814.0|0|4.94081942336874|0|16475.0|0
0|2021-12-15|15661.0|0|814.0|0|4.94081942336874|0|16475.0|0
0|2021-12-16|15661.0|0|814.0|0|4.94081942336874|0|16475.0|0
0|2021-12-17|15661.0|0|814.0|0|4.94081942336874|0|16475.0|0
0|2021-12-18|15661.0|0|814.0|0|4.94081942336874|0|16475.0|0
0|2021-12-19|15661.0|0|814.0|0|4.94081942336874|0|16475.0|0
0|2021-12-20|15661.0|0|814.0|0|4.94081942336874|0|16475.0|0
0|2021-12-21|15661.0|0|814.0|0|4.94081942336874|0|16475.0|0
0|2021-12-22|15661.0|0|814.0|0|4.94081942336874|0|16475.0|0
0|2021-12-23|15661.0|0|814.0|0|4.94081942336874|0|16475.0|0
0|2021-12-24|15661.0|0|814.0|0|4.94081942336874|0|16475.0|0
0|2021-12-25|15661.0|0|814.0|0|4.94081942336874|0|16475.0|0
0|2021-12-26|15661.0|0|814.0|0|4.94081942336874|0|16475.0|0
0|2021-12-27|15661.0|0|814.0|0|4.94081942336874|0|16475.0|0
0|2021-12-28|15661.0|0|814.0|0|4.94081942336874|0|16475.0|0
0|2021-12-29|15661.0|0|814.0|0|4.94081942336874|0|16475.0|0
0|2021-12-30|15661.0|0|814.0|0|4.94081942336874|0|16475.0|0
0|2021-12-31|15661.0|0|814.0|0|4.94081942336874|0|16475.0|0
0|2022-01-01|15661.0|0|814.0|0|4.94081942336874|0|16475.0|0
0|2022-01-02|15661.0|0|814.0|0|4.94081942336874|0|16475.0|0
0|2022-01-03|15661.0|0|814.0|0|4.94081942336874|0|16475.0|0
0|2022-01-04|15661.0|0|814.0|0|4.94081942336874|0|16475.0|0
0|2022-01-05|15661.0|0|814.0|0|4.94081942336874|0|16475.0|0
0|2022-01-06|15661.0|0|814.0|0|4.94081942336874|0|16475.0|0
0|2022-01-07|15661.0|0|814.0|0|4.94081942336874|0|16475.0|0
0|2022-01-08|15661.0|0|814.0|0|4.94081942336874|0|16475.0|0
0|2022-01-09|15661.0|0|814.0|0|4.94081942336874|0|16475.0|0
0|2022-01-10|15661.0|0|814.0|0|4.94081942336874|0|16475.0|0
0|2022-01-11|15661.0|0|814.0|0|4.94081942336874|0|16475.0|0
0|2022-01-12|15661.0|0|814.0|0|4.94081942336874|0|16475.0|0
0|2022-01-13|15661.0|0|814.0|0|4.94081942336874|0|16475.0|0
0|2022-01-14|15661.0|0|814.0|0|4.94081942336874|0|16475.0|0
0|2022-01-15|15661.0|0|814.0|0|4.94081942336874|0|16475.0|0
0|2022-01-16|15661.0|0|814.0|0|4.94081942336874|0|16475.0|0
0|2022-01-17|15661.0|0|814.0|0|4.94081942336874|0|16475.0|0
