|dates|Hays_Texas_UnitedStates.AveragePrecipitationTotal.data|Hays_Texas_UnitedStates.AveragePrecipitationTotal.missing|Hays_Texas_UnitedStates.AveragePrecipitation.data|Hays_Texas_UnitedStates.AveragePrecipitation.missing|Hays_Texas_UnitedStates.AverageWindDirection.data|Hays_Texas_UnitedStates.AverageWindDirection.missing|Hays_Texas_UnitedStates.AverageWindSpeed.data|Hays_Texas_UnitedStates.AverageWindSpeed.missing
0|2021-12-26|0.0|0|0.0|0|2.638888888888889|0|0.20833333333333334|0
0|2021-12-27|0.0|0|0.0|0|81.45833333333333|0|7.291666666666667|0
0|2021-12-28|0.0|0|0.0|0|184.375|0|6.833333333333333|0
0|2021-12-29|0.0|0|0.0|0|221.45833333333334|0|6.041666666666667|0
0|2021-12-30|0.0|0|0.0|0|194.51388888888889|0|5.291666666666667|0
0|2021-12-31|0.0|0|0.0|0|168.81944444444443|0|10.701388888888891|0
0|2022-01-01|0.0|0|0.0|0|161.31944444444446|0|11.319444444444443|0
0|2022-01-02|0.0|0|0.0|0|336.6666666666667|0|17.791666666666668|0
0|2022-01-03|0.0|0|0.0|0|196.66666666666666|0|4.6875|0
0|2022-01-04|0.0|0|0.0|0|179.58333333333334|0|9.666666666666666|0
0|2022-01-05|0.0|0|0.0|0|167.56944444444446|0|4.576388888888888|0
0|2022-01-06|0.0|0|0.0|0|150.0|0|12.75|0
0|2022-01-07|0.0|0|0.0|0|146.875|0|7.708333333333333|0
0|2022-01-08|0.0|0|0.0|0|152.91666666666666|0|6.006944444444444|0
0|2022-01-09|0.0|0|0.0|0|264.09722222222223|0|13.256944444444443|0
0|2022-01-10|0.0|0|0.0|0|74.16666666666667|0|14.75|0
0|2022-01-11|0.0|0|0.0|0|82.5|0|6.708333333333333|0
0|2022-01-12|0.0|0|0.0|0|106.25|0|3.625|0
0|2022-01-13|0.0|0|0.0|0|135.83333333333334|0|3.0416666666666665|0
0|2022-01-14|0.0|0|0.0|0|235.83333333333334|0|8.9375|0
0|2022-01-15|0.0|0|0.0|0|331.0416666666667|0|23.4375|0
0|2022-01-16|0.0|0|0.0|0|219.375|0|6.416666666666667|0
0|2022-01-17|0.0|0|0.0|0|165.41666666666666|0|4.875|0
