|dates|Sharkey_Mississippi_UnitedStates.BLS_EmployedPopulation.data|Sharkey_Mississippi_UnitedStates.BLS_EmployedPopulation.missing|Sharkey_Mississippi_UnitedStates.BLS_UnemployedPopulation.data|Sharkey_Mississippi_UnitedStates.BLS_UnemployedPopulation.missing|Sharkey_Mississippi_UnitedStates.BLS_UnemploymentRate.data|Sharkey_Mississippi_UnitedStates.BLS_UnemploymentRate.missing|Sharkey_Mississippi_UnitedStates.BLS_LaborForcePopulation.data|Sharkey_Mississippi_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-29|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-12-30|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-12-31|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2022-01-01|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2022-01-02|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2022-01-03|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2022-01-04|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2022-01-05|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2022-01-06|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2022-01-07|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2022-01-08|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2022-01-09|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2022-01-10|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2022-01-11|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2022-01-12|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2022-01-13|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2022-01-14|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2022-01-15|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2022-01-16|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2022-01-17|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
