|dates|Haskell_Kansas_UnitedStates.BLS_EmployedPopulation.data|Haskell_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Haskell_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Haskell_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Haskell_Kansas_UnitedStates.BLS_UnemploymentRate.data|Haskell_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Haskell_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Haskell_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-11|2180.0|0|41.0|0|1.846015308419631|0|2221.0|0
0|2021-12-12|2180.0|0|41.0|0|1.846015308419631|0|2221.0|0
0|2021-12-13|2180.0|0|41.0|0|1.846015308419631|0|2221.0|0
0|2021-12-14|2180.0|0|41.0|0|1.846015308419631|0|2221.0|0
0|2021-12-15|2180.0|0|41.0|0|1.846015308419631|0|2221.0|0
0|2021-12-16|2180.0|0|41.0|0|1.846015308419631|0|2221.0|0
0|2021-12-17|2180.0|0|41.0|0|1.846015308419631|0|2221.0|0
0|2021-12-18|2180.0|0|41.0|0|1.846015308419631|0|2221.0|0
0|2021-12-19|2180.0|0|41.0|0|1.846015308419631|0|2221.0|0
0|2021-12-20|2180.0|0|41.0|0|1.846015308419631|0|2221.0|0
0|2021-12-21|2180.0|0|41.0|0|1.846015308419631|0|2221.0|0
0|2021-12-22|2180.0|0|41.0|0|1.846015308419631|0|2221.0|0
0|2021-12-23|2180.0|0|41.0|0|1.846015308419631|0|2221.0|0
0|2021-12-24|2180.0|0|41.0|0|1.846015308419631|0|2221.0|0
0|2021-12-25|2180.0|0|41.0|0|1.846015308419631|0|2221.0|0
0|2021-12-26|2180.0|0|41.0|0|1.846015308419631|0|2221.0|0
0|2021-12-27|2180.0|0|41.0|0|1.846015308419631|0|2221.0|0
0|2021-12-28|2180.0|0|41.0|0|1.846015308419631|0|2221.0|0
0|2021-12-29|2180.0|0|41.0|0|1.846015308419631|0|2221.0|0
0|2021-12-30|2180.0|0|41.0|0|1.846015308419631|0|2221.0|0
0|2021-12-31|2180.0|0|41.0|0|1.846015308419631|0|2221.0|0
0|2022-01-01|2180.0|0|41.0|0|1.846015308419631|0|2221.0|0
0|2022-01-02|2180.0|0|41.0|0|1.846015308419631|0|2221.0|0
0|2022-01-03|2180.0|0|41.0|0|1.846015308419631|0|2221.0|0
0|2022-01-04|2180.0|0|41.0|0|1.846015308419631|0|2221.0|0
0|2022-01-05|2180.0|0|41.0|0|1.846015308419631|0|2221.0|0
0|2022-01-06|2180.0|0|41.0|0|1.846015308419631|0|2221.0|0
0|2022-01-07|2180.0|0|41.0|0|1.846015308419631|0|2221.0|0
0|2022-01-08|2180.0|0|41.0|0|1.846015308419631|0|2221.0|0
0|2022-01-09|2180.0|0|41.0|0|1.846015308419631|0|2221.0|0
0|2022-01-10|2180.0|0|41.0|0|1.846015308419631|0|2221.0|0
0|2022-01-11|2180.0|0|41.0|0|1.846015308419631|0|2221.0|0
0|2022-01-12|2180.0|0|41.0|0|1.846015308419631|0|2221.0|0
0|2022-01-13|2180.0|0|41.0|0|1.846015308419631|0|2221.0|0
0|2022-01-14|2180.0|0|41.0|0|1.846015308419631|0|2221.0|0
0|2022-01-15|2180.0|0|41.0|0|1.846015308419631|0|2221.0|0
0|2022-01-16|2180.0|0|41.0|0|1.846015308419631|0|2221.0|0
0|2022-01-17|2180.0|0|41.0|0|1.846015308419631|0|2221.0|0
