|dates|RoanokeCity_Virginia_UnitedStates.JHU_ConfirmedCases.data|RoanokeCity_Virginia_UnitedStates.JHU_ConfirmedCases.missing|RoanokeCity_Virginia_UnitedStates.NYT_ConfirmedCases.data|RoanokeCity_Virginia_UnitedStates.NYT_ConfirmedCases.missing|RoanokeCity_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|RoanokeCity_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|RoanokeCity_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|RoanokeCity_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-29|12827.0|0|12827.0|0|257.0|0|0.0|100
0|2021-11-30|12851.0|0|12851.0|0|257.0|0|0.0|100
0|2021-12-01|12889.0|0|12889.0|0|257.0|0|0.0|100
0|2021-12-02|12923.0|0|12923.0|0|257.0|0|0.0|100
0|2021-12-03|12967.0|0|12967.0|0|257.0|0|0.0|100
0|2021-12-04|12967.0|0|12967.0|0|257.0|0|0.0|100
0|2021-12-05|12967.0|0|12967.0|0|257.0|0|0.0|100
0|2021-12-06|13090.0|0|13090.0|0|257.0|0|0.0|100
0|2021-12-07|13123.0|0|13123.0|0|257.0|0|0.0|100
0|2021-12-08|13146.0|0|13146.0|0|257.0|0|0.0|100
0|2021-12-09|13184.0|0|13184.0|0|258.0|0|0.0|100
0|2021-12-10|13231.0|0|13231.0|0|258.0|0|0.0|100
0|2021-12-11|13231.0|0|13231.0|0|258.0|0|0.0|100
0|2021-12-12|13231.0|0|13231.0|0|258.0|0|0.0|100
0|2021-12-13|13373.0|0|13373.0|0|258.0|0|0.0|100
0|2021-12-14|13373.0|0|13409.0|0|258.0|0|0.0|100
0|2021-12-15|13452.0|0|13452.0|0|262.0|0|0.0|100
0|2021-12-16|13502.0|0|13502.0|0|264.0|0|0.0|100
0|2021-12-17|13535.0|0|13535.0|0|265.0|0|0.0|100
0|2021-12-18|13535.0|0|13535.0|0|265.0|0|0.0|100
0|2021-12-19|13535.0|0|13535.0|0|265.0|0|0.0|100
0|2021-12-20|13618.0|0|13618.0|0|266.0|0|0.0|100
0|2021-12-21|13638.0|0|13638.0|0|268.0|0|0.0|100
0|2021-12-22|13697.0|0|13697.0|0|268.0|0|0.0|100
0|2021-12-23|13728.0|0|13728.0|0|268.0|0|0.0|100
0|2021-12-24|13795.0|0|13795.0|0|268.0|0|0.0|100
0|2021-12-25|13795.0|0|13795.0|0|268.0|0|0.0|100
0|2021-12-26|13795.0|0|13795.0|0|268.0|0|0.0|100
0|2021-12-27|13934.0|0|13934.0|0|269.0|0|0.0|100
0|2021-12-28|13962.0|0|13962.0|0|270.0|0|0.0|100
0|2021-12-29|14050.0|0|14050.0|0|271.0|0|0.0|100
0|2021-12-30|14138.0|0|14138.0|0|271.0|0|0.0|100
0|2021-12-31|14290.0|0|14290.0|0|272.0|0|0.0|100
0|2022-01-01|14290.0|0|14290.0|0|272.0|0|0.0|100
0|2022-01-02|14290.0|0|14290.0|0|272.0|0|0.0|100
0|2022-01-03|14637.0|0|14637.0|0|273.0|0|0.0|100
0|2022-01-04|14785.0|0|14785.0|0|273.0|0|0.0|100
0|2022-01-05|14843.0|0|14843.0|0|273.0|0|0.0|100
0|2022-01-06|15014.0|0|15014.0|0|273.0|0|0.0|100
0|2022-01-07|15186.0|0|15186.0|0|274.0|0|0.0|100
0|2022-01-08|15186.0|0|15186.0|0|274.0|0|0.0|100
0|2022-01-09|15186.0|0|15186.0|0|274.0|0|0.0|100
0|2022-01-10|15966.0|0|15966.0|0|274.0|0|0.0|100
0|2022-01-11|16120.0|0|16120.0|0|274.0|0|0.0|100
0|2022-01-12|16350.0|0|16350.0|0|275.0|0|0.0|100
0|2022-01-13|16350.0|0|16594.0|0|275.0|0|0.0|100
0|2022-01-14|16892.0|0|16892.0|0|276.0|0|0.0|100
0|2022-01-15|16892.0|0|16892.0|0|276.0|0|0.0|100
0|2022-01-16|16892.0|0|16892.0|0|276.0|0|0.0|100
0|2022-01-17|17673.0|0|0.0|100|276.0|0|0.0|100
