|dates|Magoffin_Kentucky_UnitedStates.JHU_ConfirmedCases.data|Magoffin_Kentucky_UnitedStates.JHU_ConfirmedCases.missing|Magoffin_Kentucky_UnitedStates.NYT_ConfirmedCases.data|Magoffin_Kentucky_UnitedStates.NYT_ConfirmedCases.missing|Magoffin_Kentucky_UnitedStates.JHU_ConfirmedDeaths.data|Magoffin_Kentucky_UnitedStates.JHU_ConfirmedDeaths.missing|Magoffin_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.data|Magoffin_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-30|2632.0|0|2632.0|0|35.0|0|0.0|100
0|2021-12-31|2632.0|0|2632.0|0|35.0|0|0.0|100
0|2022-01-01|2632.0|0|2632.0|0|35.0|0|0.0|100
0|2022-01-02|2632.0|0|2632.0|0|35.0|0|0.0|100
0|2022-01-03|2671.0|0|2671.0|0|35.0|0|0.0|100
0|2022-01-04|2684.0|0|2684.0|0|35.0|0|0.0|100
0|2022-01-05|2711.0|0|2711.0|0|35.0|0|0.0|100
0|2022-01-06|2722.0|0|2722.0|0|36.0|0|0.0|100
0|2022-01-07|2737.0|0|2737.0|0|36.0|0|0.0|100
0|2022-01-08|2737.0|0|2737.0|0|36.0|0|0.0|100
0|2022-01-09|2737.0|0|2737.0|0|36.0|0|0.0|100
0|2022-01-10|2758.0|0|2758.0|0|36.0|0|0.0|100
0|2022-01-11|2791.0|0|2791.0|0|36.0|0|0.0|100
0|2022-01-12|2815.0|0|2815.0|0|36.0|0|0.0|100
0|2022-01-13|2815.0|0|2839.0|0|36.0|0|0.0|100
0|2022-01-14|2861.0|0|2861.0|0|36.0|0|0.0|100
0|2022-01-15|2861.0|0|2861.0|0|36.0|0|0.0|100
0|2022-01-16|2861.0|0|2861.0|0|36.0|0|0.0|100
0|2022-01-17|2861.0|0|0.0|100|36.0|0|0.0|100
