|dates|DeKalb_Indiana_UnitedStates.JHU_ConfirmedCases.data|DeKalb_Indiana_UnitedStates.JHU_ConfirmedCases.missing|DeKalb_Indiana_UnitedStates.NYT_ConfirmedCases.data|DeKalb_Indiana_UnitedStates.NYT_ConfirmedCases.missing|DeKalb_Indiana_UnitedStates.JHU_ConfirmedDeaths.data|DeKalb_Indiana_UnitedStates.JHU_ConfirmedDeaths.missing|DeKalb_Indiana_UnitedStates.JHU_ConfirmedRecoveries.data|DeKalb_Indiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-29|8782.0|0|8786.0|0|122.0|0|0.0|100
0|2021-12-30|8836.0|0|8840.0|0|122.0|0|0.0|100
0|2021-12-31|8836.0|0|8840.0|0|122.0|0|0.0|100
0|2022-01-01|8836.0|0|8840.0|0|122.0|0|0.0|100
0|2022-01-02|8836.0|0|8840.0|0|122.0|0|0.0|100
0|2022-01-03|8972.0|0|8976.0|0|122.0|0|0.0|100
0|2022-01-04|9012.0|0|9016.0|0|123.0|0|0.0|100
0|2022-01-05|9072.0|0|9076.0|0|123.0|0|0.0|100
0|2022-01-06|9133.0|0|9137.0|0|124.0|0|0.0|100
0|2022-01-07|9187.0|0|9191.0|0|124.0|0|0.0|100
0|2022-01-08|9187.0|0|9191.0|0|124.0|0|0.0|100
0|2022-01-09|9187.0|0|9191.0|0|124.0|0|0.0|100
0|2022-01-10|9348.0|0|9352.0|0|126.0|0|0.0|100
0|2022-01-11|9406.0|0|9410.0|0|127.0|0|0.0|100
0|2022-01-12|9505.0|0|9509.0|0|127.0|0|0.0|100
0|2022-01-13|9505.0|0|9607.0|0|127.0|0|0.0|100
0|2022-01-14|9693.0|0|9697.0|0|128.0|0|0.0|100
0|2022-01-15|9693.0|0|9697.0|0|128.0|0|0.0|100
0|2022-01-16|9693.0|0|9697.0|0|128.0|0|0.0|100
0|2022-01-17|9944.0|0|0.0|100|128.0|0|0.0|100
