|dates|Nelson_NorthDakota_UnitedStates.BLS_EmployedPopulation.data|Nelson_NorthDakota_UnitedStates.BLS_EmployedPopulation.missing|Nelson_NorthDakota_UnitedStates.BLS_UnemployedPopulation.data|Nelson_NorthDakota_UnitedStates.BLS_UnemployedPopulation.missing|Nelson_NorthDakota_UnitedStates.BLS_UnemploymentRate.data|Nelson_NorthDakota_UnitedStates.BLS_UnemploymentRate.missing|Nelson_NorthDakota_UnitedStates.BLS_LaborForcePopulation.data|Nelson_NorthDakota_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-05|1330.0|0|51.0|0|3.6929761042722666|0|1381.0|0
0|2021-12-06|1330.0|0|51.0|0|3.6929761042722666|0|1381.0|0
0|2021-12-07|1330.0|0|51.0|0|3.6929761042722666|0|1381.0|0
0|2021-12-08|1330.0|0|51.0|0|3.6929761042722666|0|1381.0|0
0|2021-12-09|1330.0|0|51.0|0|3.6929761042722666|0|1381.0|0
0|2021-12-10|1330.0|0|51.0|0|3.6929761042722666|0|1381.0|0
0|2021-12-11|1330.0|0|51.0|0|3.6929761042722666|0|1381.0|0
0|2021-12-12|1330.0|0|51.0|0|3.6929761042722666|0|1381.0|0
0|2021-12-13|1330.0|0|51.0|0|3.6929761042722666|0|1381.0|0
0|2021-12-14|1330.0|0|51.0|0|3.6929761042722666|0|1381.0|0
0|2021-12-15|1330.0|0|51.0|0|3.6929761042722666|0|1381.0|0
0|2021-12-16|1330.0|0|51.0|0|3.6929761042722666|0|1381.0|0
0|2021-12-17|1330.0|0|51.0|0|3.6929761042722666|0|1381.0|0
0|2021-12-18|1330.0|0|51.0|0|3.6929761042722666|0|1381.0|0
0|2021-12-19|1330.0|0|51.0|0|3.6929761042722666|0|1381.0|0
0|2021-12-20|1330.0|0|51.0|0|3.6929761042722666|0|1381.0|0
0|2021-12-21|1330.0|0|51.0|0|3.6929761042722666|0|1381.0|0
0|2021-12-22|1330.0|0|51.0|0|3.6929761042722666|0|1381.0|0
0|2021-12-23|1330.0|0|51.0|0|3.6929761042722666|0|1381.0|0
0|2021-12-24|1330.0|0|51.0|0|3.6929761042722666|0|1381.0|0
0|2021-12-25|1330.0|0|51.0|0|3.6929761042722666|0|1381.0|0
0|2021-12-26|1330.0|0|51.0|0|3.6929761042722666|0|1381.0|0
0|2021-12-27|1330.0|0|51.0|0|3.6929761042722666|0|1381.0|0
0|2021-12-28|1330.0|0|51.0|0|3.6929761042722666|0|1381.0|0
0|2021-12-29|1330.0|0|51.0|0|3.6929761042722666|0|1381.0|0
0|2021-12-30|1330.0|0|51.0|0|3.6929761042722666|0|1381.0|0
0|2021-12-31|1330.0|0|51.0|0|3.6929761042722666|0|1381.0|0
0|2022-01-01|1330.0|0|51.0|0|3.6929761042722666|0|1381.0|0
0|2022-01-02|1330.0|0|51.0|0|3.6929761042722666|0|1381.0|0
0|2022-01-03|1330.0|0|51.0|0|3.6929761042722666|0|1381.0|0
0|2022-01-04|1330.0|0|51.0|0|3.6929761042722666|0|1381.0|0
0|2022-01-05|1330.0|0|51.0|0|3.6929761042722666|0|1381.0|0
0|2022-01-06|1330.0|0|51.0|0|3.6929761042722666|0|1381.0|0
0|2022-01-07|1330.0|0|51.0|0|3.6929761042722666|0|1381.0|0
0|2022-01-08|1330.0|0|51.0|0|3.6929761042722666|0|1381.0|0
0|2022-01-09|1330.0|0|51.0|0|3.6929761042722666|0|1381.0|0
0|2022-01-10|1330.0|0|51.0|0|3.6929761042722666|0|1381.0|0
0|2022-01-11|1330.0|0|51.0|0|3.6929761042722666|0|1381.0|0
0|2022-01-12|1330.0|0|51.0|0|3.6929761042722666|0|1381.0|0
0|2022-01-13|1330.0|0|51.0|0|3.6929761042722666|0|1381.0|0
0|2022-01-14|1330.0|0|51.0|0|3.6929761042722666|0|1381.0|0
0|2022-01-15|1330.0|0|51.0|0|3.6929761042722666|0|1381.0|0
0|2022-01-16|1330.0|0|51.0|0|3.6929761042722666|0|1381.0|0
0|2022-01-17|1330.0|0|51.0|0|3.6929761042722666|0|1381.0|0
