|dates|Monterey_California_UnitedStates.BLS_EmployedPopulation.data|Monterey_California_UnitedStates.BLS_EmployedPopulation.missing|Monterey_California_UnitedStates.BLS_UnemployedPopulation.data|Monterey_California_UnitedStates.BLS_UnemployedPopulation.missing|Monterey_California_UnitedStates.BLS_UnemploymentRate.data|Monterey_California_UnitedStates.BLS_UnemploymentRate.missing|Monterey_California_UnitedStates.BLS_LaborForcePopulation.data|Monterey_California_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-25|205378.0|0|16214.0|0|7.317051157081483|0|221592.0|0
0|2021-11-26|205378.0|0|16214.0|0|7.317051157081483|0|221592.0|0
0|2021-11-27|205378.0|0|16214.0|0|7.317051157081483|0|221592.0|0
0|2021-11-28|205378.0|0|16214.0|0|7.317051157081483|0|221592.0|0
0|2021-11-29|205378.0|0|16214.0|0|7.317051157081483|0|221592.0|0
0|2021-11-30|205378.0|0|16214.0|0|7.317051157081483|0|221592.0|0
0|2021-12-01|205378.0|0|16214.0|0|7.317051157081483|0|221592.0|0
0|2021-12-02|205378.0|0|16214.0|0|7.317051157081483|0|221592.0|0
0|2021-12-03|205378.0|0|16214.0|0|7.317051157081483|0|221592.0|0
0|2021-12-04|205378.0|0|16214.0|0|7.317051157081483|0|221592.0|0
0|2021-12-05|205378.0|0|16214.0|0|7.317051157081483|0|221592.0|0
0|2021-12-06|205378.0|0|16214.0|0|7.317051157081483|0|221592.0|0
0|2021-12-07|205378.0|0|16214.0|0|7.317051157081483|0|221592.0|0
0|2021-12-08|205378.0|0|16214.0|0|7.317051157081483|0|221592.0|0
0|2021-12-09|205378.0|0|16214.0|0|7.317051157081483|0|221592.0|0
0|2021-12-10|205378.0|0|16214.0|0|7.317051157081483|0|221592.0|0
0|2021-12-11|205378.0|0|16214.0|0|7.317051157081483|0|221592.0|0
0|2021-12-12|205378.0|0|16214.0|0|7.317051157081483|0|221592.0|0
0|2021-12-13|205378.0|0|16214.0|0|7.317051157081483|0|221592.0|0
0|2021-12-14|205378.0|0|16214.0|0|7.317051157081483|0|221592.0|0
0|2021-12-15|205378.0|0|16214.0|0|7.317051157081483|0|221592.0|0
0|2021-12-16|205378.0|0|16214.0|0|7.317051157081483|0|221592.0|0
0|2021-12-17|205378.0|0|16214.0|0|7.317051157081483|0|221592.0|0
0|2021-12-18|205378.0|0|16214.0|0|7.317051157081483|0|221592.0|0
0|2021-12-19|205378.0|0|16214.0|0|7.317051157081483|0|221592.0|0
0|2021-12-20|205378.0|0|16214.0|0|7.317051157081483|0|221592.0|0
0|2021-12-21|205378.0|0|16214.0|0|7.317051157081483|0|221592.0|0
0|2021-12-22|205378.0|0|16214.0|0|7.317051157081483|0|221592.0|0
0|2021-12-23|205378.0|0|16214.0|0|7.317051157081483|0|221592.0|0
0|2021-12-24|205378.0|0|16214.0|0|7.317051157081483|0|221592.0|0
0|2021-12-25|205378.0|0|16214.0|0|7.317051157081483|0|221592.0|0
0|2021-12-26|205378.0|0|16214.0|0|7.317051157081483|0|221592.0|0
0|2021-12-27|205378.0|0|16214.0|0|7.317051157081483|0|221592.0|0
0|2021-12-28|205378.0|0|16214.0|0|7.317051157081483|0|221592.0|0
0|2021-12-29|205378.0|0|16214.0|0|7.317051157081483|0|221592.0|0
0|2021-12-30|205378.0|0|16214.0|0|7.317051157081483|0|221592.0|0
0|2021-12-31|205378.0|0|16214.0|0|7.317051157081483|0|221592.0|0
0|2022-01-01|205378.0|0|16214.0|0|7.317051157081483|0|221592.0|0
0|2022-01-02|205378.0|0|16214.0|0|7.317051157081483|0|221592.0|0
0|2022-01-03|205378.0|0|16214.0|0|7.317051157081483|0|221592.0|0
0|2022-01-04|205378.0|0|16214.0|0|7.317051157081483|0|221592.0|0
0|2022-01-05|205378.0|0|16214.0|0|7.317051157081483|0|221592.0|0
0|2022-01-06|205378.0|0|16214.0|0|7.317051157081483|0|221592.0|0
0|2022-01-07|205378.0|0|16214.0|0|7.317051157081483|0|221592.0|0
0|2022-01-08|205378.0|0|16214.0|0|7.317051157081483|0|221592.0|0
0|2022-01-09|205378.0|0|16214.0|0|7.317051157081483|0|221592.0|0
0|2022-01-10|205378.0|0|16214.0|0|7.317051157081483|0|221592.0|0
0|2022-01-11|205378.0|0|16214.0|0|7.317051157081483|0|221592.0|0
0|2022-01-12|205378.0|0|16214.0|0|7.317051157081483|0|221592.0|0
0|2022-01-13|205378.0|0|16214.0|0|7.317051157081483|0|221592.0|0
0|2022-01-14|205378.0|0|16214.0|0|7.317051157081483|0|221592.0|0
0|2022-01-15|205378.0|0|16214.0|0|7.317051157081483|0|221592.0|0
0|2022-01-16|205378.0|0|16214.0|0|7.317051157081483|0|221592.0|0
0|2022-01-17|205378.0|0|16214.0|0|7.317051157081483|0|221592.0|0
