|dates|Manassas_Virginia_UnitedStates.BLS_EmployedPopulation.data|Manassas_Virginia_UnitedStates.BLS_EmployedPopulation.missing|Manassas_Virginia_UnitedStates.BLS_UnemployedPopulation.data|Manassas_Virginia_UnitedStates.BLS_UnemployedPopulation.missing|Manassas_Virginia_UnitedStates.BLS_UnemploymentRate.data|Manassas_Virginia_UnitedStates.BLS_UnemploymentRate.missing|Manassas_Virginia_UnitedStates.BLS_LaborForcePopulation.data|Manassas_Virginia_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-20|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-12-21|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-12-22|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-12-23|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-12-24|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-12-25|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-12-26|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-12-27|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-12-28|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-12-29|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-12-30|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-12-31|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2022-01-01|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2022-01-02|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2022-01-03|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2022-01-04|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2022-01-05|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2022-01-06|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2022-01-07|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2022-01-08|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2022-01-09|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2022-01-10|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2022-01-11|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2022-01-12|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2022-01-13|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2022-01-14|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2022-01-15|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2022-01-16|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2022-01-17|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
