|dates|Martin_Indiana_UnitedStates.BLS_EmployedPopulation.data|Martin_Indiana_UnitedStates.BLS_EmployedPopulation.missing|Martin_Indiana_UnitedStates.BLS_UnemployedPopulation.data|Martin_Indiana_UnitedStates.BLS_UnemployedPopulation.missing|Martin_Indiana_UnitedStates.BLS_UnemploymentRate.data|Martin_Indiana_UnitedStates.BLS_UnemploymentRate.missing|Martin_Indiana_UnitedStates.BLS_LaborForcePopulation.data|Martin_Indiana_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-04|5274.0|0|161.0|0|2.9622815087396503|0|5435.0|0
0|2021-12-05|5274.0|0|161.0|0|2.9622815087396503|0|5435.0|0
0|2021-12-06|5274.0|0|161.0|0|2.9622815087396503|0|5435.0|0
0|2021-12-07|5274.0|0|161.0|0|2.9622815087396503|0|5435.0|0
0|2021-12-08|5274.0|0|161.0|0|2.9622815087396503|0|5435.0|0
0|2021-12-09|5274.0|0|161.0|0|2.9622815087396503|0|5435.0|0
0|2021-12-10|5274.0|0|161.0|0|2.9622815087396503|0|5435.0|0
0|2021-12-11|5274.0|0|161.0|0|2.9622815087396503|0|5435.0|0
0|2021-12-12|5274.0|0|161.0|0|2.9622815087396503|0|5435.0|0
0|2021-12-13|5274.0|0|161.0|0|2.9622815087396503|0|5435.0|0
0|2021-12-14|5274.0|0|161.0|0|2.9622815087396503|0|5435.0|0
0|2021-12-15|5274.0|0|161.0|0|2.9622815087396503|0|5435.0|0
0|2021-12-16|5274.0|0|161.0|0|2.9622815087396503|0|5435.0|0
0|2021-12-17|5274.0|0|161.0|0|2.9622815087396503|0|5435.0|0
0|2021-12-18|5274.0|0|161.0|0|2.9622815087396503|0|5435.0|0
0|2021-12-19|5274.0|0|161.0|0|2.9622815087396503|0|5435.0|0
0|2021-12-20|5274.0|0|161.0|0|2.9622815087396503|0|5435.0|0
0|2021-12-21|5274.0|0|161.0|0|2.9622815087396503|0|5435.0|0
0|2021-12-22|5274.0|0|161.0|0|2.9622815087396503|0|5435.0|0
0|2021-12-23|5274.0|0|161.0|0|2.9622815087396503|0|5435.0|0
0|2021-12-24|5274.0|0|161.0|0|2.9622815087396503|0|5435.0|0
0|2021-12-25|5274.0|0|161.0|0|2.9622815087396503|0|5435.0|0
0|2021-12-26|5274.0|0|161.0|0|2.9622815087396503|0|5435.0|0
0|2021-12-27|5274.0|0|161.0|0|2.9622815087396503|0|5435.0|0
0|2021-12-28|5274.0|0|161.0|0|2.9622815087396503|0|5435.0|0
0|2021-12-29|5274.0|0|161.0|0|2.9622815087396503|0|5435.0|0
0|2021-12-30|5274.0|0|161.0|0|2.9622815087396503|0|5435.0|0
0|2021-12-31|5274.0|0|161.0|0|2.9622815087396503|0|5435.0|0
0|2022-01-01|5274.0|0|161.0|0|2.9622815087396503|0|5435.0|0
0|2022-01-02|5274.0|0|161.0|0|2.9622815087396503|0|5435.0|0
0|2022-01-03|5274.0|0|161.0|0|2.9622815087396503|0|5435.0|0
0|2022-01-04|5274.0|0|161.0|0|2.9622815087396503|0|5435.0|0
0|2022-01-05|5274.0|0|161.0|0|2.9622815087396503|0|5435.0|0
0|2022-01-06|5274.0|0|161.0|0|2.9622815087396503|0|5435.0|0
0|2022-01-07|5274.0|0|161.0|0|2.9622815087396503|0|5435.0|0
0|2022-01-08|5274.0|0|161.0|0|2.9622815087396503|0|5435.0|0
0|2022-01-09|5274.0|0|161.0|0|2.9622815087396503|0|5435.0|0
0|2022-01-10|5274.0|0|161.0|0|2.9622815087396503|0|5435.0|0
0|2022-01-11|5274.0|0|161.0|0|2.9622815087396503|0|5435.0|0
0|2022-01-12|5274.0|0|161.0|0|2.9622815087396503|0|5435.0|0
0|2022-01-13|5274.0|0|161.0|0|2.9622815087396503|0|5435.0|0
0|2022-01-14|5274.0|0|161.0|0|2.9622815087396503|0|5435.0|0
0|2022-01-15|5274.0|0|161.0|0|2.9622815087396503|0|5435.0|0
0|2022-01-16|5274.0|0|161.0|0|2.9622815087396503|0|5435.0|0
0|2022-01-17|5274.0|0|161.0|0|2.9622815087396503|0|5435.0|0
