|dates|Lancaster_Pennsylvania_UnitedStates.BLS_EmployedPopulation.data|Lancaster_Pennsylvania_UnitedStates.BLS_EmployedPopulation.missing|Lancaster_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.data|Lancaster_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.missing|Lancaster_Pennsylvania_UnitedStates.BLS_UnemploymentRate.data|Lancaster_Pennsylvania_UnitedStates.BLS_UnemploymentRate.missing|Lancaster_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.data|Lancaster_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-21|265024.0|0|12497.0|0|4.503082649601291|0|277521.0|0
0|2021-11-22|265024.0|0|12497.0|0|4.503082649601291|0|277521.0|0
0|2021-11-23|265024.0|0|12497.0|0|4.503082649601291|0|277521.0|0
0|2021-11-24|265024.0|0|12497.0|0|4.503082649601291|0|277521.0|0
0|2021-11-25|265024.0|0|12497.0|0|4.503082649601291|0|277521.0|0
0|2021-11-26|265024.0|0|12497.0|0|4.503082649601291|0|277521.0|0
0|2021-11-27|265024.0|0|12497.0|0|4.503082649601291|0|277521.0|0
0|2021-11-28|265024.0|0|12497.0|0|4.503082649601291|0|277521.0|0
0|2021-11-29|265024.0|0|12497.0|0|4.503082649601291|0|277521.0|0
0|2021-11-30|265024.0|0|12497.0|0|4.503082649601291|0|277521.0|0
0|2021-12-01|265024.0|0|12497.0|0|4.503082649601291|0|277521.0|0
0|2021-12-02|265024.0|0|12497.0|0|4.503082649601291|0|277521.0|0
0|2021-12-03|265024.0|0|12497.0|0|4.503082649601291|0|277521.0|0
0|2021-12-04|265024.0|0|12497.0|0|4.503082649601291|0|277521.0|0
0|2021-12-05|265024.0|0|12497.0|0|4.503082649601291|0|277521.0|0
0|2021-12-06|265024.0|0|12497.0|0|4.503082649601291|0|277521.0|0
0|2021-12-07|265024.0|0|12497.0|0|4.503082649601291|0|277521.0|0
0|2021-12-08|265024.0|0|12497.0|0|4.503082649601291|0|277521.0|0
0|2021-12-09|265024.0|0|12497.0|0|4.503082649601291|0|277521.0|0
0|2021-12-10|265024.0|0|12497.0|0|4.503082649601291|0|277521.0|0
0|2021-12-11|265024.0|0|12497.0|0|4.503082649601291|0|277521.0|0
0|2021-12-12|265024.0|0|12497.0|0|4.503082649601291|0|277521.0|0
0|2021-12-13|265024.0|0|12497.0|0|4.503082649601291|0|277521.0|0
0|2021-12-14|265024.0|0|12497.0|0|4.503082649601291|0|277521.0|0
0|2021-12-15|265024.0|0|12497.0|0|4.503082649601291|0|277521.0|0
0|2021-12-16|265024.0|0|12497.0|0|4.503082649601291|0|277521.0|0
0|2021-12-17|265024.0|0|12497.0|0|4.503082649601291|0|277521.0|0
0|2021-12-18|265024.0|0|12497.0|0|4.503082649601291|0|277521.0|0
0|2021-12-19|265024.0|0|12497.0|0|4.503082649601291|0|277521.0|0
0|2021-12-20|265024.0|0|12497.0|0|4.503082649601291|0|277521.0|0
0|2021-12-21|265024.0|0|12497.0|0|4.503082649601291|0|277521.0|0
0|2021-12-22|265024.0|0|12497.0|0|4.503082649601291|0|277521.0|0
0|2021-12-23|265024.0|0|12497.0|0|4.503082649601291|0|277521.0|0
0|2021-12-24|265024.0|0|12497.0|0|4.503082649601291|0|277521.0|0
0|2021-12-25|265024.0|0|12497.0|0|4.503082649601291|0|277521.0|0
0|2021-12-26|265024.0|0|12497.0|0|4.503082649601291|0|277521.0|0
0|2021-12-27|265024.0|0|12497.0|0|4.503082649601291|0|277521.0|0
0|2021-12-28|265024.0|0|12497.0|0|4.503082649601291|0|277521.0|0
0|2021-12-29|265024.0|0|12497.0|0|4.503082649601291|0|277521.0|0
0|2021-12-30|265024.0|0|12497.0|0|4.503082649601291|0|277521.0|0
0|2021-12-31|265024.0|0|12497.0|0|4.503082649601291|0|277521.0|0
0|2022-01-01|265024.0|0|12497.0|0|4.503082649601291|0|277521.0|0
0|2022-01-02|265024.0|0|12497.0|0|4.503082649601291|0|277521.0|0
0|2022-01-03|265024.0|0|12497.0|0|4.503082649601291|0|277521.0|0
0|2022-01-04|265024.0|0|12497.0|0|4.503082649601291|0|277521.0|0
0|2022-01-05|265024.0|0|12497.0|0|4.503082649601291|0|277521.0|0
0|2022-01-06|265024.0|0|12497.0|0|4.503082649601291|0|277521.0|0
0|2022-01-07|265024.0|0|12497.0|0|4.503082649601291|0|277521.0|0
0|2022-01-08|265024.0|0|12497.0|0|4.503082649601291|0|277521.0|0
0|2022-01-09|265024.0|0|12497.0|0|4.503082649601291|0|277521.0|0
0|2022-01-10|265024.0|0|12497.0|0|4.503082649601291|0|277521.0|0
0|2022-01-11|265024.0|0|12497.0|0|4.503082649601291|0|277521.0|0
0|2022-01-12|265024.0|0|12497.0|0|4.503082649601291|0|277521.0|0
0|2022-01-13|265024.0|0|12497.0|0|4.503082649601291|0|277521.0|0
0|2022-01-14|265024.0|0|12497.0|0|4.503082649601291|0|277521.0|0
0|2022-01-15|265024.0|0|12497.0|0|4.503082649601291|0|277521.0|0
0|2022-01-16|265024.0|0|12497.0|0|4.503082649601291|0|277521.0|0
0|2022-01-17|265024.0|0|12497.0|0|4.503082649601291|0|277521.0|0
