|dates|Boone_Illinois_UnitedStates.AveragePrecipitationTotal.data|Boone_Illinois_UnitedStates.AveragePrecipitationTotal.missing|Boone_Illinois_UnitedStates.AveragePrecipitation.data|Boone_Illinois_UnitedStates.AveragePrecipitation.missing|Boone_Illinois_UnitedStates.AverageWindDirection.data|Boone_Illinois_UnitedStates.AverageWindDirection.missing|Boone_Illinois_UnitedStates.AverageWindSpeed.data|Boone_Illinois_UnitedStates.AverageWindSpeed.missing
0|2021-12-06|0.005833333333333334|0|0.0|0|290.0|0|18.541666666666668|0
0|2021-12-07|0.0|0|0.0|0|163.33333333333334|0|6.979166666666667|0
0|2021-12-08|0.0|0|0.0|0|170.0|0|6.166666666666667|0
0|2021-12-09|0.0|0|0.0|0|107.5|0|5.916666666666667|0
0|2021-12-10|0.0|0|0.045138888888888895|0|85.0|0|7.305555555555557|0
0|2021-12-11|0.012708333333333334|0|0.0011458333333333333|0|233.66666666666666|0|15.288194444444443|0
0|2021-12-12|0.0004166666666666667|0|0.0|0|198.33333333333334|0|11.5|0
0|2021-12-13|0.0|0|0.0|0|133.75|0|5.083333333333333|0
0|2021-12-14|0.0|0|0.0|0|114.65277777777777|0|7.951388888888889|0
0|2021-12-15|0.0004166666666666667|0|0.0004166666666666667|0|181.66666666666666|0|18.70138888888889|0
0|2021-12-16|0.0|0|0.0|0|254.375|0|20.145833333333332|0
0|2021-12-17|0.0|0|0.0|0|78.47222222222221|0|5.75|0
0|2021-12-18|0.0|0|0.0|0|250.34722222222226|0|11.111111111111112|0
0|2021-12-19|0.0|0|0.0|0|195.83333333333334|0|8.0|0
0|2021-12-20|0.0|0|0.0|0|182.5|0|7.875|0
0|2021-12-21|0.0|0|0.0|0|192.5|0|12.597222222222223|0
0|2021-12-22|0.0|0|0.0|0|217.08333333333334|0|6.583333333333333|0
0|2021-12-23|0.0|0|0.0|0|151.66666666666666|0|6.611111111111112|0
0|2021-12-24|0.0|0|0.0|0|163.33333333333334|0|6.784722222222221|0
0|2021-12-25|0.00020833333333333335|0|0.0004166666666666667|0|135.625|0|7.625|0
0|2021-12-26|0.0|0|0.011666666666666667|0|73.75|0|7.1875|0
0|2021-12-27|0.027083333333333334|0|0.0075|0|183.125|0|8.930555555555555|0
0|2021-12-28|0.0|0|0.009027777777777779|0|120.65972222222223|0|5.940972222222222|0
0|2021-12-29|0.013333333333333334|0|0.0011904761904761906|0|191.40873015873015|0|7.468253968253969|0
0|2021-12-30|0.0010416666666666667|0|0.0|0|100.76388888888887|0|5.069444444444445|0
0|2021-12-31|0.0|0|0.0002777777777777778|0|90.06944444444444|0|7.708333333333333|0
0|2022-01-01|0.0004166666666666667|0|0.0022916666666666667|0|72.8125|0|16.461805555555554|0
0|2022-01-02|0.00375|0|0.0004166666666666667|0|287.9166666666667|0|8.833333333333334|0
0|2022-01-03|0.0|0|0.0|0|168.95833333333334|0|6.625|0
0|2022-01-04|0.0|0|0.0|0|174.16666666666666|0|12.041666666666666|0
0|2022-01-05|0.0|0|0.0|0|262.5|0|19.25|0
0|2022-01-06|0.0|0|0.0|0|282.9861111111111|0|10.479166666666666|0
0|2022-01-07|0.0|0|0.0|0|192.08333333333334|0|5.9375|0
0|2022-01-08|0.0|0|0.0011111111111111111|0|182.2222222222222|0|10.777777777777779|0
0|2022-01-09|0.0004166666666666667|0|0.0|0|290.69444444444446|0|13.111111111111112|0
0|2022-01-10|0.0|0|0.0|0|277.0833333333333|0|8.416666666666666|0
0|2022-01-11|0.0|0|0.0|0|175.0|0|10.958333333333334|0
0|2022-01-12|0.0|0|0.0004166666666666667|0|130.41666666666666|0|4.25|0
0|2022-01-13|0.0004166666666666667|0|0.0|0|145.9375|0|3.1041666666666665|0
0|2022-01-14|0.0|0|0.0022222222222222222|0|50.69444444444445|0|7.899305555555556|0
0|2022-01-15|0.00375|0|0.0010416666666666667|0|43.99305555555555|0|7.9618055555555545|0
0|2022-01-16|0.0|0|0.0004166666666666667|0|143.19444444444446|0|3.6736111111111107|0
0|2022-01-17|0.00020833333333333335|0|0.0|0|284.7916666666667|0|9.840277777777779|0
