|dates|Henderson_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Henderson_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Henderson_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Henderson_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Henderson_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Henderson_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Henderson_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Henderson_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-31|19737.0|0|783.0|0|3.8157894736842106|0|20520.0|0
0|2022-01-01|19737.0|0|783.0|0|3.8157894736842106|0|20520.0|0
0|2022-01-02|19737.0|0|783.0|0|3.8157894736842106|0|20520.0|0
0|2022-01-03|19737.0|0|783.0|0|3.8157894736842106|0|20520.0|0
0|2022-01-04|19737.0|0|783.0|0|3.8157894736842106|0|20520.0|0
0|2022-01-05|19737.0|0|783.0|0|3.8157894736842106|0|20520.0|0
0|2022-01-06|19737.0|0|783.0|0|3.8157894736842106|0|20520.0|0
0|2022-01-07|19737.0|0|783.0|0|3.8157894736842106|0|20520.0|0
0|2022-01-08|19737.0|0|783.0|0|3.8157894736842106|0|20520.0|0
0|2022-01-09|19737.0|0|783.0|0|3.8157894736842106|0|20520.0|0
0|2022-01-10|19737.0|0|783.0|0|3.8157894736842106|0|20520.0|0
0|2022-01-11|19737.0|0|783.0|0|3.8157894736842106|0|20520.0|0
0|2022-01-12|19737.0|0|783.0|0|3.8157894736842106|0|20520.0|0
0|2022-01-13|19737.0|0|783.0|0|3.8157894736842106|0|20520.0|0
0|2022-01-14|19737.0|0|783.0|0|3.8157894736842106|0|20520.0|0
0|2022-01-15|19737.0|0|783.0|0|3.8157894736842106|0|20520.0|0
0|2022-01-16|19737.0|0|783.0|0|3.8157894736842106|0|20520.0|0
0|2022-01-17|19737.0|0|783.0|0|3.8157894736842106|0|20520.0|0
