|dates|NewYork_NewYork_UnitedStates.BLS_EmployedPopulation.data|NewYork_NewYork_UnitedStates.BLS_EmployedPopulation.missing|NewYork_NewYork_UnitedStates.BLS_UnemployedPopulation.data|NewYork_NewYork_UnitedStates.BLS_UnemployedPopulation.missing|NewYork_NewYork_UnitedStates.BLS_UnemploymentRate.data|NewYork_NewYork_UnitedStates.BLS_UnemploymentRate.missing|NewYork_NewYork_UnitedStates.BLS_LaborForcePopulation.data|NewYork_NewYork_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-04-25|711883.5|0|90036.0|0|11.227560871134822|0|801919.5|0
0|2020-04-26|711883.5|0|90036.0|0|11.227560871134822|0|801919.5|0
0|2020-04-27|711883.5|0|90036.0|0|11.227560871134822|0|801919.5|0
0|2020-04-28|711883.5|0|90036.0|0|11.227560871134822|0|801919.5|0
0|2020-04-29|711883.5|0|90036.0|0|11.227560871134822|0|801919.5|0
0|2020-04-30|711883.5|0|90036.0|0|11.227560871134822|0|801919.5|0
0|2020-05-01|659241.0|0|118200.0|0|15.203726070531397|0|777441.0|0
0|2020-05-02|659241.0|0|118200.0|0|15.203726070531397|0|777441.0|0
0|2020-05-03|659241.0|0|118200.0|0|15.203726070531397|0|777441.0|0
0|2020-05-04|659241.0|0|118200.0|0|15.203726070531397|0|777441.0|0
0|2020-05-05|659241.0|0|118200.0|0|15.203726070531397|0|777441.0|0
0|2020-05-06|659241.0|0|118200.0|0|15.203726070531397|0|777441.0|0
0|2020-05-07|659241.0|0|118200.0|0|15.203726070531397|0|777441.0|0
0|2020-05-08|659241.0|0|118200.0|0|15.203726070531397|0|777441.0|0
0|2020-05-09|659241.0|0|118200.0|0|15.203726070531397|0|777441.0|0
0|2020-05-10|659241.0|0|118200.0|0|15.203726070531397|0|777441.0|0
0|2020-05-11|659241.0|0|118200.0|0|15.203726070531397|0|777441.0|0
0|2020-05-12|659241.0|0|118200.0|0|15.203726070531397|0|777441.0|0
0|2020-05-13|659241.0|0|118200.0|0|15.203726070531397|0|777441.0|0
0|2020-05-14|659241.0|0|118200.0|0|15.203726070531397|0|777441.0|0
0|2020-05-15|659241.0|0|118200.0|0|15.203726070531397|0|777441.0|0
0|2020-05-16|659241.0|0|118200.0|0|15.203726070531397|0|777441.0|0
0|2020-05-17|659241.0|0|118200.0|0|15.203726070531397|0|777441.0|0
0|2020-05-18|659241.0|0|118200.0|0|15.203726070531397|0|777441.0|0
0|2020-05-19|659241.0|0|118200.0|0|15.203726070531397|0|777441.0|0
0|2020-05-20|659241.0|0|118200.0|0|15.203726070531397|0|777441.0|0
0|2020-05-21|659241.0|0|118200.0|0|15.203726070531397|0|777441.0|0
0|2020-05-22|659241.0|0|118200.0|0|15.203726070531397|0|777441.0|0
0|2020-05-23|659241.0|0|118200.0|0|15.203726070531397|0|777441.0|0
0|2020-05-24|659241.0|0|118200.0|0|15.203726070531397|0|777441.0|0
0|2020-05-25|659241.0|0|118200.0|0|15.203726070531397|0|777441.0|0
0|2020-05-26|659241.0|0|118200.0|0|15.203726070531397|0|777441.0|0
0|2020-05-27|659241.0|0|118200.0|0|15.203726070531397|0|777441.0|0
0|2020-05-28|659241.0|0|118200.0|0|15.203726070531397|0|777441.0|0
0|2020-05-29|659241.0|0|118200.0|0|15.203726070531397|0|777441.0|0
0|2020-05-30|659241.0|0|118200.0|0|15.203726070531397|0|777441.0|0
0|2020-05-31|659241.0|0|118200.0|0|15.203726070531397|0|777441.0|0
0|2020-06-01|714477.0|0|120283.0|0|14.409291293305861|0|834760.0|0
0|2020-06-02|714477.0|0|120283.0|0|14.409291293305861|0|834760.0|0
0|2020-06-03|714477.0|0|120283.0|0|14.409291293305861|0|834760.0|0
0|2020-06-04|714477.0|0|120283.0|0|14.409291293305861|0|834760.0|0
0|2020-06-05|714477.0|0|120283.0|0|14.409291293305861|0|834760.0|0
0|2020-06-06|714477.0|0|120283.0|0|14.409291293305861|0|834760.0|0
0|2020-06-07|714477.0|0|120283.0|0|14.409291293305861|0|834760.0|0
0|2020-06-08|714477.0|0|120283.0|0|14.409291293305861|0|834760.0|0
0|2020-06-09|714477.0|0|120283.0|0|14.409291293305861|0|834760.0|0
0|2020-06-10|714477.0|0|120283.0|0|14.409291293305861|0|834760.0|0
0|2020-06-11|714477.0|0|120283.0|0|14.409291293305861|0|834760.0|0
0|2020-06-12|714477.0|0|120283.0|0|14.409291293305861|0|834760.0|0
0|2020-06-13|714477.0|0|120283.0|0|14.409291293305861|0|834760.0|0
0|2020-06-14|714477.0|0|120283.0|0|14.409291293305861|0|834760.0|0
0|2020-06-15|714477.0|0|120283.0|0|14.409291293305861|0|834760.0|0
0|2020-06-16|714477.0|0|120283.0|0|14.409291293305861|0|834760.0|0
0|2020-06-17|714477.0|0|120283.0|0|14.409291293305861|0|834760.0|0
0|2020-06-18|714477.0|0|120283.0|0|14.409291293305861|0|834760.0|0
0|2020-06-19|714477.0|0|120283.0|0|14.409291293305861|0|834760.0|0
0|2020-06-20|714477.0|0|120283.0|0|14.409291293305861|0|834760.0|0
0|2020-06-21|714477.0|0|120283.0|0|14.409291293305861|0|834760.0|0
0|2020-06-22|714477.0|0|120283.0|0|14.409291293305861|0|834760.0|0
0|2020-06-23|714477.0|0|120283.0|0|14.409291293305861|0|834760.0|0
0|2020-06-24|714477.0|0|120283.0|0|14.409291293305861|0|834760.0|0
0|2020-06-25|714477.0|0|120283.0|0|14.409291293305861|0|834760.0|0
0|2020-06-26|714477.0|0|120283.0|0|14.409291293305861|0|834760.0|0
0|2020-06-27|714477.0|0|120283.0|0|14.409291293305861|0|834760.0|0
0|2020-06-28|714477.0|0|120283.0|0|14.409291293305861|0|834760.0|0
0|2020-06-29|714477.0|0|120283.0|0|14.409291293305861|0|834760.0|0
0|2020-06-30|714477.0|0|120283.0|0|14.409291293305861|0|834760.0|0
0|2020-07-01|718240.0|0|124392.0|0|14.762316171234893|0|842632.0|0
0|2020-07-02|718240.0|0|124392.0|0|14.762316171234893|0|842632.0|0
0|2020-07-03|718240.0|0|124392.0|0|14.762316171234893|0|842632.0|0
0|2020-07-04|718240.0|0|124392.0|0|14.762316171234893|0|842632.0|0
0|2020-07-05|718240.0|0|124392.0|0|14.762316171234893|0|842632.0|0
0|2020-07-06|718240.0|0|124392.0|0|14.762316171234893|0|842632.0|0
0|2020-07-07|718240.0|0|124392.0|0|14.762316171234893|0|842632.0|0
0|2020-07-08|718240.0|0|124392.0|0|14.762316171234893|0|842632.0|0
0|2020-07-09|718240.0|0|124392.0|0|14.762316171234893|0|842632.0|0
0|2020-07-10|718240.0|0|124392.0|0|14.762316171234893|0|842632.0|0
0|2020-07-11|718240.0|0|124392.0|0|14.762316171234893|0|842632.0|0
0|2020-07-12|718240.0|0|124392.0|0|14.762316171234893|0|842632.0|0
0|2020-07-13|718240.0|0|124392.0|0|14.762316171234893|0|842632.0|0
0|2020-07-14|718240.0|0|124392.0|0|14.762316171234893|0|842632.0|0
0|2020-07-15|718240.0|0|124392.0|0|14.762316171234893|0|842632.0|0
0|2020-07-16|718240.0|0|124392.0|0|14.762316171234893|0|842632.0|0
0|2020-07-17|718240.0|0|124392.0|0|14.762316171234893|0|842632.0|0
0|2020-07-18|718240.0|0|124392.0|0|14.762316171234893|0|842632.0|0
0|2020-07-19|718240.0|0|124392.0|0|14.762316171234893|0|842632.0|0
0|2020-07-20|718240.0|0|124392.0|0|14.762316171234893|0|842632.0|0
0|2020-07-21|718240.0|0|124392.0|0|14.762316171234893|0|842632.0|0
0|2020-07-22|718240.0|0|124392.0|0|14.762316171234893|0|842632.0|0
0|2020-07-23|718240.0|0|124392.0|0|14.762316171234893|0|842632.0|0
0|2020-07-24|718240.0|0|124392.0|0|14.762316171234893|0|842632.0|0
0|2020-07-25|718240.0|0|124392.0|0|14.762316171234893|0|842632.0|0
0|2020-07-26|718240.0|0|124392.0|0|14.762316171234893|0|842632.0|0
0|2020-07-27|718240.0|0|124392.0|0|14.762316171234893|0|842632.0|0
0|2020-07-28|718240.0|0|124392.0|0|14.762316171234893|0|842632.0|0
0|2020-07-29|718240.0|0|124392.0|0|14.762316171234893|0|842632.0|0
0|2020-07-30|718240.0|0|124392.0|0|14.762316171234893|0|842632.0|0
0|2020-07-31|718240.0|0|124392.0|0|14.762316171234893|0|842632.0|0
0|2020-08-01|769871.0|0|101505.0|0|11.648817502432934|0|871376.0|0
0|2020-08-02|769871.0|0|101505.0|0|11.648817502432934|0|871376.0|0
0|2020-08-03|769871.0|0|101505.0|0|11.648817502432934|0|871376.0|0
0|2020-08-04|769871.0|0|101505.0|0|11.648817502432934|0|871376.0|0
0|2020-08-05|769871.0|0|101505.0|0|11.648817502432934|0|871376.0|0
0|2020-08-06|769871.0|0|101505.0|0|11.648817502432934|0|871376.0|0
0|2020-08-07|769871.0|0|101505.0|0|11.648817502432934|0|871376.0|0
0|2020-08-08|769871.0|0|101505.0|0|11.648817502432934|0|871376.0|0
0|2020-08-09|769871.0|0|101505.0|0|11.648817502432934|0|871376.0|0
0|2020-08-10|769871.0|0|101505.0|0|11.648817502432934|0|871376.0|0
0|2020-08-11|769871.0|0|101505.0|0|11.648817502432934|0|871376.0|0
0|2020-08-12|769871.0|0|101505.0|0|11.648817502432934|0|871376.0|0
0|2020-08-13|769871.0|0|101505.0|0|11.648817502432934|0|871376.0|0
0|2020-08-14|769871.0|0|101505.0|0|11.648817502432934|0|871376.0|0
0|2020-08-15|769871.0|0|101505.0|0|11.648817502432934|0|871376.0|0
0|2020-08-16|769871.0|0|101505.0|0|11.648817502432934|0|871376.0|0
0|2020-08-17|769871.0|0|101505.0|0|11.648817502432934|0|871376.0|0
0|2020-08-18|769871.0|0|101505.0|0|11.648817502432934|0|871376.0|0
0|2020-08-19|769871.0|0|101505.0|0|11.648817502432934|0|871376.0|0
0|2020-08-20|769871.0|0|101505.0|0|11.648817502432934|0|871376.0|0
0|2020-08-21|769871.0|0|101505.0|0|11.648817502432934|0|871376.0|0
0|2020-08-22|769871.0|0|101505.0|0|11.648817502432934|0|871376.0|0
0|2020-08-23|769871.0|0|101505.0|0|11.648817502432934|0|871376.0|0
0|2020-08-24|769871.0|0|101505.0|0|11.648817502432934|0|871376.0|0
0|2020-08-25|769871.0|0|101505.0|0|11.648817502432934|0|871376.0|0
0|2020-08-26|769871.0|0|101505.0|0|11.648817502432934|0|871376.0|0
0|2020-08-27|769871.0|0|101505.0|0|11.648817502432934|0|871376.0|0
0|2020-08-28|769871.0|0|101505.0|0|11.648817502432934|0|871376.0|0
0|2020-08-29|769871.0|0|101505.0|0|11.648817502432934|0|871376.0|0
0|2020-08-30|769871.0|0|101505.0|0|11.648817502432934|0|871376.0|0
0|2020-08-31|769871.0|0|101505.0|0|11.648817502432934|0|871376.0|0
0|2020-09-01|767128.0|0|99114.0|0|11.44183726949282|0|866242.0|0
0|2020-09-02|767128.0|0|99114.0|0|11.44183726949282|0|866242.0|0
0|2020-09-03|767128.0|0|99114.0|0|11.44183726949282|0|866242.0|0
0|2020-09-04|767128.0|0|99114.0|0|11.44183726949282|0|866242.0|0
0|2020-09-05|767128.0|0|99114.0|0|11.44183726949282|0|866242.0|0
0|2020-09-06|767128.0|0|99114.0|0|11.44183726949282|0|866242.0|0
0|2020-09-07|767128.0|0|99114.0|0|11.44183726949282|0|866242.0|0
0|2020-09-08|767128.0|0|99114.0|0|11.44183726949282|0|866242.0|0
0|2020-09-09|767128.0|0|99114.0|0|11.44183726949282|0|866242.0|0
0|2020-09-10|767128.0|0|99114.0|0|11.44183726949282|0|866242.0|0
0|2020-09-11|767128.0|0|99114.0|0|11.44183726949282|0|866242.0|0
0|2020-09-12|767128.0|0|99114.0|0|11.44183726949282|0|866242.0|0
0|2020-09-13|767128.0|0|99114.0|0|11.44183726949282|0|866242.0|0
0|2020-09-14|767128.0|0|99114.0|0|11.44183726949282|0|866242.0|0
0|2020-09-15|767128.0|0|99114.0|0|11.44183726949282|0|866242.0|0
0|2020-09-16|767128.0|0|99114.0|0|11.44183726949282|0|866242.0|0
0|2020-09-17|767128.0|0|99114.0|0|11.44183726949282|0|866242.0|0
0|2020-09-18|767128.0|0|99114.0|0|11.44183726949282|0|866242.0|0
0|2020-09-19|767128.0|0|99114.0|0|11.44183726949282|0|866242.0|0
0|2020-09-20|767128.0|0|99114.0|0|11.44183726949282|0|866242.0|0
0|2020-09-21|767128.0|0|99114.0|0|11.44183726949282|0|866242.0|0
0|2020-09-22|767128.0|0|99114.0|0|11.44183726949282|0|866242.0|0
0|2020-09-23|767128.0|0|99114.0|0|11.44183726949282|0|866242.0|0
0|2020-09-24|767128.0|0|99114.0|0|11.44183726949282|0|866242.0|0
0|2020-09-25|767128.0|0|99114.0|0|11.44183726949282|0|866242.0|0
0|2020-09-26|767128.0|0|99114.0|0|11.44183726949282|0|866242.0|0
0|2020-09-27|767128.0|0|99114.0|0|11.44183726949282|0|866242.0|0
0|2020-09-28|767128.0|0|99114.0|0|11.44183726949282|0|866242.0|0
0|2020-09-29|767128.0|0|99114.0|0|11.44183726949282|0|866242.0|0
0|2020-09-30|767128.0|0|99114.0|0|11.44183726949282|0|866242.0|0
0|2020-10-01|774380.0|0|77982.0|0|9.14892968011244|0|852362.0|0
0|2020-10-02|774380.0|0|77982.0|0|9.14892968011244|0|852362.0|0
0|2020-10-03|774380.0|0|77982.0|0|9.14892968011244|0|852362.0|0
0|2020-10-04|774380.0|0|77982.0|0|9.14892968011244|0|852362.0|0
0|2020-10-05|774380.0|0|77982.0|0|9.14892968011244|0|852362.0|0
0|2020-10-06|774380.0|0|77982.0|0|9.14892968011244|0|852362.0|0
0|2020-10-07|774380.0|0|77982.0|0|9.14892968011244|0|852362.0|0
0|2020-10-08|774380.0|0|77982.0|0|9.14892968011244|0|852362.0|0
0|2020-10-09|774380.0|0|77982.0|0|9.14892968011244|0|852362.0|0
0|2020-10-10|774380.0|0|77982.0|0|9.14892968011244|0|852362.0|0
0|2020-10-11|774380.0|0|77982.0|0|9.14892968011244|0|852362.0|0
0|2020-10-12|774380.0|0|77982.0|0|9.14892968011244|0|852362.0|0
0|2020-10-13|774380.0|0|77982.0|0|9.14892968011244|0|852362.0|0
0|2020-10-14|774380.0|0|77982.0|0|9.14892968011244|0|852362.0|0
0|2020-10-15|774380.0|0|77982.0|0|9.14892968011244|0|852362.0|0
0|2020-10-16|774380.0|0|77982.0|0|9.14892968011244|0|852362.0|0
0|2020-10-17|774380.0|0|77982.0|0|9.14892968011244|0|852362.0|0
0|2020-10-18|774380.0|0|77982.0|0|9.14892968011244|0|852362.0|0
0|2020-10-19|774380.0|0|77982.0|0|9.14892968011244|0|852362.0|0
0|2020-10-20|774380.0|0|77982.0|0|9.14892968011244|0|852362.0|0
0|2020-10-21|774380.0|0|77982.0|0|9.14892968011244|0|852362.0|0
0|2020-10-22|774380.0|0|77982.0|0|9.14892968011244|0|852362.0|0
0|2020-10-23|774380.0|0|77982.0|0|9.14892968011244|0|852362.0|0
0|2020-10-24|774380.0|0|77982.0|0|9.14892968011244|0|852362.0|0
0|2020-10-25|774380.0|0|77982.0|0|9.14892968011244|0|852362.0|0
0|2020-10-26|774380.0|0|77982.0|0|9.14892968011244|0|852362.0|0
0|2020-10-27|774380.0|0|77982.0|0|9.14892968011244|0|852362.0|0
0|2020-10-28|774380.0|0|77982.0|0|9.14892968011244|0|852362.0|0
0|2020-10-29|774380.0|0|77982.0|0|9.14892968011244|0|852362.0|0
0|2020-10-30|774380.0|0|77982.0|0|9.14892968011244|0|852362.0|0
0|2020-10-31|774380.0|0|77982.0|0|9.14892968011244|0|852362.0|0
0|2020-11-01|774414.0|0|77567.0|0|9.104311011630541|0|851981.0|0
0|2020-11-02|774414.0|0|77567.0|0|9.104311011630541|0|851981.0|0
0|2020-11-03|774414.0|0|77567.0|0|9.104311011630541|0|851981.0|0
0|2020-11-04|774414.0|0|77567.0|0|9.104311011630541|0|851981.0|0
0|2020-11-05|774414.0|0|77567.0|0|9.104311011630541|0|851981.0|0
0|2020-11-06|774414.0|0|77567.0|0|9.104311011630541|0|851981.0|0
0|2020-11-07|774414.0|0|77567.0|0|9.104311011630541|0|851981.0|0
0|2020-11-08|774414.0|0|77567.0|0|9.104311011630541|0|851981.0|0
0|2020-11-09|774414.0|0|77567.0|0|9.104311011630541|0|851981.0|0
0|2020-11-10|774414.0|0|77567.0|0|9.104311011630541|0|851981.0|0
0|2020-11-11|774414.0|0|77567.0|0|9.104311011630541|0|851981.0|0
0|2020-11-12|774414.0|0|77567.0|0|9.104311011630541|0|851981.0|0
0|2020-11-13|774414.0|0|77567.0|0|9.104311011630541|0|851981.0|0
0|2020-11-14|774414.0|0|77567.0|0|9.104311011630541|0|851981.0|0
0|2020-11-15|774414.0|0|77567.0|0|9.104311011630541|0|851981.0|0
0|2020-11-16|774414.0|0|77567.0|0|9.104311011630541|0|851981.0|0
0|2020-11-17|774414.0|0|77567.0|0|9.104311011630541|0|851981.0|0
0|2020-11-18|774414.0|0|77567.0|0|9.104311011630541|0|851981.0|0
0|2020-11-19|774414.0|0|77567.0|0|9.104311011630541|0|851981.0|0
0|2020-11-20|774414.0|0|77567.0|0|9.104311011630541|0|851981.0|0
0|2020-11-21|774414.0|0|77567.0|0|9.104311011630541|0|851981.0|0
0|2020-11-22|774414.0|0|77567.0|0|9.104311011630541|0|851981.0|0
0|2020-11-23|774414.0|0|77567.0|0|9.104311011630541|0|851981.0|0
0|2020-11-24|774414.0|0|77567.0|0|9.104311011630541|0|851981.0|0
0|2020-11-25|774414.0|0|77567.0|0|9.104311011630541|0|851981.0|0
0|2020-11-26|774414.0|0|77567.0|0|9.104311011630541|0|851981.0|0
0|2020-11-27|774414.0|0|77567.0|0|9.104311011630541|0|851981.0|0
0|2020-11-28|774414.0|0|77567.0|0|9.104311011630541|0|851981.0|0
0|2020-11-29|774414.0|0|77567.0|0|9.104311011630541|0|851981.0|0
0|2020-11-30|774414.0|0|77567.0|0|9.104311011630541|0|851981.0|0
