|dates|Eagle_Colorado_UnitedStates.BLS_EmployedPopulation.data|Eagle_Colorado_UnitedStates.BLS_EmployedPopulation.missing|Eagle_Colorado_UnitedStates.BLS_UnemployedPopulation.data|Eagle_Colorado_UnitedStates.BLS_UnemployedPopulation.missing|Eagle_Colorado_UnitedStates.BLS_UnemploymentRate.data|Eagle_Colorado_UnitedStates.BLS_UnemploymentRate.missing|Eagle_Colorado_UnitedStates.BLS_LaborForcePopulation.data|Eagle_Colorado_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-22|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-12-23|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-12-24|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-12-25|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-12-26|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-12-27|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-12-28|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-12-29|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-12-30|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-12-31|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2022-01-01|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2022-01-02|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2022-01-03|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2022-01-04|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2022-01-05|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2022-01-06|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2022-01-07|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2022-01-08|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2022-01-09|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2022-01-10|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2022-01-11|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2022-01-12|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2022-01-13|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2022-01-14|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2022-01-15|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2022-01-16|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2022-01-17|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
