|dates|Humphreys_Tennessee_UnitedStates.BLS_EmployedPopulation.data|Humphreys_Tennessee_UnitedStates.BLS_EmployedPopulation.missing|Humphreys_Tennessee_UnitedStates.BLS_UnemployedPopulation.data|Humphreys_Tennessee_UnitedStates.BLS_UnemployedPopulation.missing|Humphreys_Tennessee_UnitedStates.BLS_UnemploymentRate.data|Humphreys_Tennessee_UnitedStates.BLS_UnemploymentRate.missing|Humphreys_Tennessee_UnitedStates.BLS_LaborForcePopulation.data|Humphreys_Tennessee_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-10|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-12-11|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-12-12|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-12-13|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-12-14|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-12-15|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-12-16|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-12-17|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-12-18|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-12-19|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-12-20|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-12-21|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-12-22|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-12-23|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-12-24|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-12-25|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-12-26|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-12-27|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-12-28|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-12-29|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-12-30|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2021-12-31|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2022-01-01|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2022-01-02|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2022-01-03|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2022-01-04|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2022-01-05|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2022-01-06|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2022-01-07|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2022-01-08|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2022-01-09|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2022-01-10|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2022-01-11|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2022-01-12|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2022-01-13|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2022-01-14|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2022-01-15|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2022-01-16|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
0|2022-01-17|8459.0|0|381.0|0|4.3099547511312215|0|8840.0|0
