|dates|Sumter_Alabama_UnitedStates.AveragePrecipitationTotal.data|Sumter_Alabama_UnitedStates.AveragePrecipitationTotal.missing|Sumter_Alabama_UnitedStates.AveragePrecipitation.data|Sumter_Alabama_UnitedStates.AveragePrecipitation.missing|Sumter_Alabama_UnitedStates.AverageWindDirection.data|Sumter_Alabama_UnitedStates.AverageWindDirection.missing|Sumter_Alabama_UnitedStates.AverageWindSpeed.data|Sumter_Alabama_UnitedStates.AverageWindSpeed.missing
0|2021-11-20|0.0|0|0.0|0|100.0|0|4.0|0
0|2021-11-21|0.0|0|0.011944444444444445|0|83.33333333333333|0|3.25|0
0|2021-11-22|0.0043749999999999995|0|0.0031250000000000006|0|319.7916666666667|0|8.763888888888888|0
0|2021-11-23|0.0|0|0.0|0|46.25|0|1.5|0
0|2021-11-24|0.0|0|0.0|0|101.66666666666667|0|4.5|0
0|2021-11-25|0.0|0|0.005694444444444444|0|126.15972222222221|0|4.227083333333334|0
0|2021-11-26|0.00375|0|0.0|0|208.4375|0|7.385416666666667|0
0|2021-11-27|0.0|0|0.0|0|129.58333333333334|0|2.3958333333333335|0
0|2021-11-28|0.0004166666666666667|0|0.002013888888888889|0|244.64120370370372|0|4.833333333333333|0
0|2021-11-29|0.00125|0|0.0|0|100.83333333333333|0|2.125|0
0|2021-11-30|0.0|0|0.0|0|95.0|0|2.375|0
0|2021-12-01|0.0|0|0.0|0|142.79166666666666|0|3.8541666666666665|0
0|2021-12-02|0.0|0|0.0|0|165.0|0|3.9583333333333335|0
0|2021-12-03|0.0|0|0.0|0|69.58333333333333|0|1.8333333333333333|0
0|2021-12-04|0.0|0|0.0|0|163.65740740740742|0|1.5208333333333333|0
0|2021-12-05|0.0|0|0.0|0|109.38888888888887|0|4.370833333333334|0
0|2021-12-06|0.0|0|0.022986111111111113|0|158.95833333333334|0|7.711805555555556|0
0|2021-12-07|0.034166666666666665|0|0.0004166666666666667|0|60.486111111111114|0|4.569444444444444|0
0|2021-12-08|0.0004166666666666667|0|0.0003125|0|135.8125|0|3.65|0
0|2021-12-09|0.0|0|0.002361111111111111|0|78.125|0|2.965277777777778|0
0|2021-12-10|0.004166666666666667|0|0.0|0|137.8472222222222|0|6.506944444444444|0
0|2021-12-11|0.0|0|0.01576388888888889|0|270.40972222222223|0|9.840277777777779|0
0|2021-12-12|0.023333333333333334|0|0.0|0|110.83333333333333|0|3.3125|0
0|2021-12-13|0.0|0|0.0|0|32.083333333333336|0|1.4583333333333333|0
0|2021-12-14|0.0|0|0.0|0|86.04166666666667|0|3.0833333333333335|0
0|2021-12-15|0.0|0|0.0|0|119.16666666666667|0|5.625|0
0|2021-12-16|0.0|0|0.0|0|114.74305555555556|0|4.060218253968254|0
0|2021-12-17|0.0|0|0.0042361111111111115|0|106.40277777777779|0|4.643055555555556|0
0|2021-12-18|0.00375|0|0.007333333333333334|0|138.08333333333334|0|4.74375|0
0|2021-12-19|0.009583333333333334|0|0.0014583333333333334|0|270.90277777777777|0|8.069444444444445|0
0|2021-12-20|0.0|0|0.0016666666666666668|0|121.48611111111113|0|3.8972222222222226|0
0|2021-12-21|0.0033333333333333335|0|0.0044444444444444444|0|267.15277777777777|0|6.027777777777779|0
0|2021-12-22|0.0|0|0.0|0|173.33333333333334|0|5.208333333333333|0
0|2021-12-23|0.0|0|0.0|0|107.08333333333333|0|3.3125|0
0|2021-12-24|0.0|0|0.0|0|146.66666666666666|0|7.375|0
0|2021-12-25|0.0|0|0.0|0|151.38888888888889|0|6.090277777777778|0
0|2021-12-26|0.0|0|0.0|0|145.48611111111111|0|3.9652777777777772|0
0|2021-12-27|0.0|0|0.0|0|122.98611111111113|0|5.513888888888888|0
0|2021-12-28|0.0|0|0.0|0|162.68055555555554|0|7.972916666666666|0
0|2021-12-29|0.0016666666666666668|0|0.004166666666666667|0|154.83333333333334|0|6.176388888888888|0
0|2021-12-30|0.000625|0|0.06574652777777777|0|103.0188492063492|0|3.3650297619047618|0
0|2021-12-31|0.18333333333333335|0|0.0|0|174.20833333333334|0|5.966666666666666|0
0|2022-01-01|0.0|0|0.0008333333333333334|0|192.08333333333334|0|8.180555555555555|0
0|2022-01-02|0.0|0|0.020000000000000007|0|250.0|0|7.0|0
0|2022-01-03|0.002777777777777778|0|0.0004166666666666667|0|243.54166666666666|0|9.375|0
0|2022-01-04|0.0|0|0.0|0|87.29166666666667|0|3.5|0
0|2022-01-05|0.0|0|0.0|0|103.75|0|2.375|0
0|2022-01-06|0.0|0|0.0016666666666666668|0|190.0|0|8.673611111111112|0
0|2022-01-07|0.0020833333333333333|0|0.0|0|82.08333333333333|0|5.270833333333333|0
0|2022-01-08|0.0|0|0.0|0|130.0|0|6.833333333333333|0
0|2022-01-09|0.0|0|0.0|0|140.0|0|8.0|0
0|2022-01-10|0.06458333333333334|0|0.0|0|263.61111111111114|0|8.694444444444445|0
0|2022-01-11|0.0|0|0.0|0|110.83333333333333|0|2.5416666666666665|0
0|2022-01-12|0.0|0|0.0|0|59.583333333333336|0|1.9583333333333333|0
0|2022-01-13|0.0|0|0.0|0|227.70833333333334|0|6.541666666666667|0
0|2022-01-14|0.0|0|0.0|0|197.5|0|2.0625|0
0|2022-01-15|0.0|0|0.036840277777777784|0|142.88194444444443|0|8.194444444444445|0
0|2022-01-16|0.010833333333333334|0|0.007460317460317461|0|280.62103174603175|0|14.313789682539683|0
0|2022-01-17|0.0010526315789473684|20|0.0|20|255.625|0|7.479166666666667|0
