|dates|BoxElder_Utah_UnitedStates.JHU_ConfirmedCases.data|BoxElder_Utah_UnitedStates.JHU_ConfirmedCases.missing|BoxElder_Utah_UnitedStates.NYT_ConfirmedCases.data|BoxElder_Utah_UnitedStates.NYT_ConfirmedCases.missing|BoxElder_Utah_UnitedStates.JHU_ConfirmedDeaths.data|BoxElder_Utah_UnitedStates.JHU_ConfirmedDeaths.missing|BoxElder_Utah_UnitedStates.JHU_ConfirmedRecoveries.data|BoxElder_Utah_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2022-01-02|52.0|0|10393.0|0|0.0|0|0.0|100
0|2022-01-03|52.0|0|10453.0|0|0.0|0|0.0|100
0|2022-01-04|52.0|0|10454.0|0|0.0|0|0.0|100
0|2022-01-05|52.0|0|10453.0|0|0.0|0|0.0|100
0|2022-01-06|52.0|0|10669.0|0|0.0|0|0.0|100
0|2022-01-07|52.0|0|10732.0|0|0.0|0|0.0|100
0|2022-01-08|52.0|0|10732.0|0|0.0|0|0.0|100
0|2022-01-09|52.0|0|10732.0|0|0.0|0|0.0|100
0|2022-01-10|52.0|0|10732.0|0|0.0|0|0.0|100
0|2022-01-11|52.0|0|10953.0|0|0.0|0|0.0|100
0|2022-01-12|52.0|0|10953.0|0|0.0|0|0.0|100
0|2022-01-13|52.0|0|11230.0|0|0.0|0|0.0|100
0|2022-01-14|52.0|0|11338.0|0|0.0|0|0.0|100
0|2022-01-15|52.0|0|11338.0|0|0.0|0|0.0|100
0|2022-01-16|52.0|0|11338.0|0|0.0|0|0.0|100
0|2022-01-17|52.0|0|0.0|100|0.0|0|0.0|100
