|dates|Morgan_Missouri_UnitedStates.AveragePrecipitationTotal.data|Morgan_Missouri_UnitedStates.AveragePrecipitationTotal.missing|Morgan_Missouri_UnitedStates.AveragePrecipitation.data|Morgan_Missouri_UnitedStates.AveragePrecipitation.missing|Morgan_Missouri_UnitedStates.AverageWindDirection.data|Morgan_Missouri_UnitedStates.AverageWindDirection.missing|Morgan_Missouri_UnitedStates.AverageWindSpeed.data|Morgan_Missouri_UnitedStates.AverageWindSpeed.missing
0|2021-11-28|0.0|0|0.0|0|221.25|0|6.083333333333333|0
0|2021-11-29|0.0|0|0.0|0|210.0|0|11.875|0
0|2021-11-30|0.0|0|0.0|0|141.66666666666666|0|5.041666666666667|0
0|2021-12-01|0.0|0|0.0|0|194.3125|0|8.125|0
0|2021-12-02|0.0|0|0.0|0|180.83333333333334|0|9.125|0
0|2021-12-03|0.0|0|0.0|0|194.58333333333334|0|10.833333333333334|0
0|2021-12-04|0.0|0|0.0|0|67.08333333333333|0|9.75|0
0|2021-12-05|0.0|0|0.0|0|223.81944444444443|0|15.006944444444443|0
0|2021-12-06|0.0|0|0.0|0|298.3333333333333|0|13.041666666666666|0
0|2021-12-07|0.0|0|0.0|0|153.75|0|9.0|0
0|2021-12-08|0.0|0|0.0|0|172.60416666666666|0|7.760416666666667|0
0|2021-12-09|0.0|0|0.0|0|180.83333333333334|0|11.791666666666666|0
0|2021-12-10|0.0|0|0.0020833333333333333|0|164.89583333333334|0|12.700694444444446|0
0|2021-12-11|0.0010416666666666667|0|0.0|0|262.9166666666667|0|15.076388888888888|0
0|2021-12-12|0.0|0|0.0|0|197.08333333333334|0|13.166666666666666|0
0|2021-12-13|0.0|0|0.0|0|172.5|0|8.791666666666666|0
0|2021-12-14|0.0|0|0.0|0|179.16666666666666|0|13.854166666666666|0
0|2021-12-15|0.0|0|0.0008333333333333334|0|199.0972222222222|0|21.1875|0
0|2021-12-16|0.0008333333333333334|0|0.0|0|219.86111111111111|0|7.875|0
0|2021-12-17|0.0|0|0.0004166666666666667|0|104.79166666666667|0|10.45138888888889|0
0|2021-12-18|0.0004166666666666667|0|0.0|0|325.2083333333333|0|11.6875|0
0|2021-12-19|0.0|0|0.0|0|178.75|0|5.5|0
0|2021-12-20|0.0|0|0.0|0|255.625|0|9.25|0
0|2021-12-21|0.0|0|0.0|0|268.3333333333333|0|7.625|0
0|2021-12-22|0.0|0|0.0|0|192.08333333333334|0|8.9375|0
0|2021-12-23|0.0|0|0.0|0|184.6875|0|12.78125|0
0|2021-12-24|0.0|0|0.0|0|197.08333333333334|0|15.5|0
0|2021-12-25|0.0|0|0.0|0|230.41666666666666|0|5.729166666666667|0
0|2021-12-26|0.0|0|0.0|0|125.69444444444444|0|13.659722222222221|0
0|2021-12-27|0.0|0|0.0|0|251.25|0|11.041666666666666|0
0|2021-12-28|0.0038541666666666668|0|0.03208333333333333|0|184.79166666666666|0|11.947916666666666|0
0|2021-12-29|0.023333333333333334|0|0.0|0|81.35416666666667|0|9.006944444444445|0
0|2021-12-30|0.0|0|0.0|0|145.9375|0|4.291666666666667|0
0|2021-12-31|0.0|0|0.0|0|209.7222222222222|0|10.152777777777777|0
0|2022-01-01|0.0|0|0.0|0|102.74305555555554|0|12.961805555555557|0
0|2022-01-02|0.0033333333333333335|0|0.0|0|262.11805555555554|0|8.815972222222221|0
0|2022-01-03|0.0|0|0.0|0|185.0|0|8.083333333333334|0
0|2022-01-04|0.0|0|0.0|0|200.41666666666666|0|17.75|0
0|2022-01-05|0.0|0|0.0|0|314.5833333333333|0|15.0|0
0|2022-01-06|0.0|0|0.0|0|331.9166666666667|0|12.416666666666666|0
0|2022-01-07|0.0|0|0.0|0|144.58333333333334|0|7.541666666666667|0
0|2022-01-08|0.0|0|0.0017013888888888888|0|146.95833333333334|0|9.793055555555554|0
0|2022-01-09|0.0020833333333333333|0|0.0|0|313.43055555555554|0|11.506944444444443|0
0|2022-01-10|0.0|0|0.0|0|195.83333333333334|0|7.791666666666667|0
0|2022-01-11|0.0|0|0.0|0|196.66666666666666|0|14.25|0
0|2022-01-12|0.0|0|0.0|0|238.75|0|10.75|0
0|2022-01-13|0.0|0|0.0|0|261.2708333333333|0|6.895833333333333|0
0|2022-01-14|0.0|0|0.0|0|105.41666666666667|0|6.458333333333333|0
0|2022-01-15|0.0022222222222222222|0|0.01027777777777778|0|48.680555555555564|0|13.720833333333333|0
0|2022-01-16|0.0033333333333333335|0|0.0|0|206.875|0|7.9375|0
0|2022-01-17|0.0|0|0.0|0|241.66666666666666|0|8.125|0
