|dates|Fairfax_Virginia_UnitedStates.JHU_ConfirmedCases.data|Fairfax_Virginia_UnitedStates.JHU_ConfirmedCases.missing|Fairfax_Virginia_UnitedStates.NYT_ConfirmedCases.data|Fairfax_Virginia_UnitedStates.NYT_ConfirmedCases.missing|Fairfax_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|Fairfax_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|Fairfax_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|Fairfax_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-20|100422.0|0|100422.0|0|1189.0|0|0.0|100
0|2021-12-21|101141.0|0|101141.0|0|1189.0|0|0.0|100
0|2021-12-22|102304.0|0|102304.0|0|1189.0|0|0.0|100
0|2021-12-23|103513.0|0|103513.0|0|1192.0|0|0.0|100
0|2021-12-24|105063.0|0|105063.0|0|1193.0|0|0.0|100
0|2021-12-25|105063.0|0|105063.0|0|1193.0|0|0.0|100
0|2021-12-26|105063.0|0|105063.0|0|1193.0|0|0.0|100
0|2021-12-27|108291.0|0|108291.0|0|1194.0|0|0.0|100
0|2021-12-28|109754.0|0|109754.0|0|1208.0|0|0.0|100
0|2021-12-29|111579.0|0|111579.0|0|1208.0|0|0.0|100
0|2021-12-30|113641.0|0|113641.0|0|1209.0|0|0.0|100
0|2021-12-31|113641.0|0|116752.0|0|1210.0|0|0.0|100
0|2022-01-01|116752.0|0|116752.0|0|1210.0|0|0.0|100
0|2022-01-02|116752.0|0|116752.0|0|1210.0|0|0.0|100
0|2022-01-03|116752.0|0|123216.0|0|1210.0|0|0.0|100
0|2022-01-04|124776.0|0|124776.0|0|1210.0|0|0.0|100
0|2022-01-05|126161.0|0|126161.0|0|1210.0|0|0.0|100
0|2022-01-06|128094.0|0|128094.0|0|1210.0|0|0.0|100
0|2022-01-07|130735.0|0|130735.0|0|1210.0|0|0.0|100
0|2022-01-08|130735.0|0|130735.0|0|1210.0|0|0.0|100
0|2022-01-09|130735.0|0|130735.0|0|1210.0|0|0.0|100
0|2022-01-10|138390.0|0|138390.0|0|1210.0|0|0.0|100
0|2022-01-11|140700.0|0|140700.0|0|1213.0|0|0.0|100
0|2022-01-12|143380.0|0|143380.0|0|1215.0|0|0.0|100
0|2022-01-13|143380.0|0|145736.0|0|1215.0|0|0.0|100
0|2022-01-14|147621.0|0|147621.0|0|1217.0|0|0.0|100
0|2022-01-15|147621.0|0|147621.0|0|1217.0|0|0.0|100
0|2022-01-16|147621.0|0|147621.0|0|1217.0|0|0.0|100
0|2022-01-17|152606.0|0|0.0|100|1217.0|0|0.0|100
