|dates|Blaine_Montana_UnitedStates.BLS_EmployedPopulation.data|Blaine_Montana_UnitedStates.BLS_EmployedPopulation.missing|Blaine_Montana_UnitedStates.BLS_UnemployedPopulation.data|Blaine_Montana_UnitedStates.BLS_UnemployedPopulation.missing|Blaine_Montana_UnitedStates.BLS_UnemploymentRate.data|Blaine_Montana_UnitedStates.BLS_UnemploymentRate.missing|Blaine_Montana_UnitedStates.BLS_LaborForcePopulation.data|Blaine_Montana_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-14|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-12-15|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-12-16|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-12-17|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-12-18|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-12-19|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-12-20|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-12-21|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-12-22|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-12-23|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-12-24|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-12-25|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-12-26|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-12-27|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-12-28|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-12-29|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-12-30|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2021-12-31|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2022-01-01|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2022-01-02|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2022-01-03|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2022-01-04|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2022-01-05|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2022-01-06|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2022-01-07|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2022-01-08|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2022-01-09|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2022-01-10|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2022-01-11|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2022-01-12|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2022-01-13|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2022-01-14|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2022-01-15|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2022-01-16|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
0|2022-01-17|2246.0|0|79.0|0|3.3978494623655915|0|2325.0|0
