|dates|Leavenworth_Kansas_UnitedStates.JHU_ConfirmedCases.data|Leavenworth_Kansas_UnitedStates.JHU_ConfirmedCases.missing|Leavenworth_Kansas_UnitedStates.NYT_ConfirmedCases.data|Leavenworth_Kansas_UnitedStates.NYT_ConfirmedCases.missing|Leavenworth_Kansas_UnitedStates.JHU_ConfirmedDeaths.data|Leavenworth_Kansas_UnitedStates.JHU_ConfirmedDeaths.missing|Leavenworth_Kansas_UnitedStates.JHU_ConfirmedRecoveries.data|Leavenworth_Kansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-28|12113.0|0|12113.0|0|137.0|0|0.0|100
0|2021-12-29|12255.0|0|12255.0|0|137.0|0|0.0|100
0|2021-12-30|12255.0|0|12255.0|0|137.0|0|0.0|100
0|2021-12-31|12255.0|0|12255.0|0|137.0|0|0.0|100
0|2022-01-01|12255.0|0|12255.0|0|137.0|0|0.0|100
0|2022-01-02|12255.0|0|12255.0|0|137.0|0|0.0|100
0|2022-01-03|12575.0|0|12575.0|0|137.0|0|0.0|100
0|2022-01-04|12575.0|0|12575.0|0|137.0|0|0.0|100
0|2022-01-05|12918.0|0|12918.0|0|137.0|0|0.0|100
0|2022-01-06|12918.0|0|12918.0|0|137.0|0|0.0|100
0|2022-01-07|13288.0|0|13288.0|0|151.0|0|0.0|100
0|2022-01-08|13288.0|0|13288.0|0|151.0|0|0.0|100
0|2022-01-09|13288.0|0|13288.0|0|151.0|0|0.0|100
0|2022-01-10|13675.0|0|13675.0|0|152.0|0|0.0|100
0|2022-01-11|13675.0|0|13675.0|0|152.0|0|0.0|100
0|2022-01-12|13675.0|0|13984.0|0|152.0|0|0.0|100
0|2022-01-13|13675.0|0|14293.0|0|152.0|0|0.0|100
0|2022-01-14|14781.0|0|14781.0|0|153.0|0|0.0|100
0|2022-01-15|14781.0|0|14781.0|0|153.0|0|0.0|100
0|2022-01-16|14781.0|0|14781.0|0|153.0|0|0.0|100
0|2022-01-17|14781.0|0|0.0|100|153.0|0|0.0|100
