|dates|Dorchester_SouthCarolina_UnitedStates.BLS_EmployedPopulation.data|Dorchester_SouthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Dorchester_SouthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Dorchester_SouthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Dorchester_SouthCarolina_UnitedStates.BLS_UnemploymentRate.data|Dorchester_SouthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Dorchester_SouthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Dorchester_SouthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-10|75646.0|0|2725.0|0|3.477051460361613|0|78371.0|0
0|2021-12-11|75646.0|0|2725.0|0|3.477051460361613|0|78371.0|0
0|2021-12-12|75646.0|0|2725.0|0|3.477051460361613|0|78371.0|0
0|2021-12-13|75646.0|0|2725.0|0|3.477051460361613|0|78371.0|0
0|2021-12-14|75646.0|0|2725.0|0|3.477051460361613|0|78371.0|0
0|2021-12-15|75646.0|0|2725.0|0|3.477051460361613|0|78371.0|0
0|2021-12-16|75646.0|0|2725.0|0|3.477051460361613|0|78371.0|0
0|2021-12-17|75646.0|0|2725.0|0|3.477051460361613|0|78371.0|0
0|2021-12-18|75646.0|0|2725.0|0|3.477051460361613|0|78371.0|0
0|2021-12-19|75646.0|0|2725.0|0|3.477051460361613|0|78371.0|0
0|2021-12-20|75646.0|0|2725.0|0|3.477051460361613|0|78371.0|0
0|2021-12-21|75646.0|0|2725.0|0|3.477051460361613|0|78371.0|0
0|2021-12-22|75646.0|0|2725.0|0|3.477051460361613|0|78371.0|0
0|2021-12-23|75646.0|0|2725.0|0|3.477051460361613|0|78371.0|0
0|2021-12-24|75646.0|0|2725.0|0|3.477051460361613|0|78371.0|0
0|2021-12-25|75646.0|0|2725.0|0|3.477051460361613|0|78371.0|0
0|2021-12-26|75646.0|0|2725.0|0|3.477051460361613|0|78371.0|0
0|2021-12-27|75646.0|0|2725.0|0|3.477051460361613|0|78371.0|0
0|2021-12-28|75646.0|0|2725.0|0|3.477051460361613|0|78371.0|0
0|2021-12-29|75646.0|0|2725.0|0|3.477051460361613|0|78371.0|0
0|2021-12-30|75646.0|0|2725.0|0|3.477051460361613|0|78371.0|0
0|2021-12-31|75646.0|0|2725.0|0|3.477051460361613|0|78371.0|0
0|2022-01-01|75646.0|0|2725.0|0|3.477051460361613|0|78371.0|0
0|2022-01-02|75646.0|0|2725.0|0|3.477051460361613|0|78371.0|0
0|2022-01-03|75646.0|0|2725.0|0|3.477051460361613|0|78371.0|0
0|2022-01-04|75646.0|0|2725.0|0|3.477051460361613|0|78371.0|0
0|2022-01-05|75646.0|0|2725.0|0|3.477051460361613|0|78371.0|0
0|2022-01-06|75646.0|0|2725.0|0|3.477051460361613|0|78371.0|0
0|2022-01-07|75646.0|0|2725.0|0|3.477051460361613|0|78371.0|0
0|2022-01-08|75646.0|0|2725.0|0|3.477051460361613|0|78371.0|0
0|2022-01-09|75646.0|0|2725.0|0|3.477051460361613|0|78371.0|0
0|2022-01-10|75646.0|0|2725.0|0|3.477051460361613|0|78371.0|0
0|2022-01-11|75646.0|0|2725.0|0|3.477051460361613|0|78371.0|0
0|2022-01-12|75646.0|0|2725.0|0|3.477051460361613|0|78371.0|0
0|2022-01-13|75646.0|0|2725.0|0|3.477051460361613|0|78371.0|0
0|2022-01-14|75646.0|0|2725.0|0|3.477051460361613|0|78371.0|0
0|2022-01-15|75646.0|0|2725.0|0|3.477051460361613|0|78371.0|0
0|2022-01-16|75646.0|0|2725.0|0|3.477051460361613|0|78371.0|0
0|2022-01-17|75646.0|0|2725.0|0|3.477051460361613|0|78371.0|0
