|dates|Umatilla_Oregon_UnitedStates.BLS_EmployedPopulation.data|Umatilla_Oregon_UnitedStates.BLS_EmployedPopulation.missing|Umatilla_Oregon_UnitedStates.BLS_UnemployedPopulation.data|Umatilla_Oregon_UnitedStates.BLS_UnemployedPopulation.missing|Umatilla_Oregon_UnitedStates.BLS_UnemploymentRate.data|Umatilla_Oregon_UnitedStates.BLS_UnemploymentRate.missing|Umatilla_Oregon_UnitedStates.BLS_LaborForcePopulation.data|Umatilla_Oregon_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-17|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2021-11-18|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2021-11-19|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2021-11-20|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2021-11-21|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2021-11-22|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2021-11-23|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2021-11-24|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2021-11-25|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2021-11-26|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2021-11-27|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2021-11-28|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2021-11-29|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2021-11-30|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2021-12-01|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2021-12-02|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2021-12-03|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2021-12-04|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2021-12-05|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2021-12-06|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2021-12-07|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2021-12-08|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2021-12-09|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2021-12-10|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2021-12-11|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2021-12-12|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2021-12-13|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2021-12-14|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2021-12-15|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2021-12-16|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2021-12-17|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2021-12-18|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2021-12-19|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2021-12-20|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2021-12-21|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2021-12-22|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2021-12-23|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2021-12-24|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2021-12-25|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2021-12-26|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2021-12-27|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2021-12-28|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2021-12-29|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2021-12-30|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2021-12-31|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2022-01-01|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2022-01-02|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2022-01-03|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2022-01-04|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2022-01-05|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2022-01-06|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2022-01-07|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2022-01-08|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2022-01-09|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2022-01-10|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2022-01-11|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2022-01-12|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2022-01-13|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2022-01-14|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2022-01-15|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2022-01-16|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
0|2022-01-17|36997.0|0|2007.0|0|5.145626089631833|0|39004.0|0
