|dates|Thurston_Nebraska_UnitedStates.AveragePrecipitationTotal.data|Thurston_Nebraska_UnitedStates.AveragePrecipitationTotal.missing|Thurston_Nebraska_UnitedStates.AveragePrecipitation.data|Thurston_Nebraska_UnitedStates.AveragePrecipitation.missing|Thurston_Nebraska_UnitedStates.AverageWindDirection.data|Thurston_Nebraska_UnitedStates.AverageWindDirection.missing|Thurston_Nebraska_UnitedStates.AverageWindSpeed.data|Thurston_Nebraska_UnitedStates.AverageWindSpeed.missing
0|2021-12-13|0.0|0|0.0|0|83.75|0|4.375|0
0|2021-12-14|0.0|0|0.0|0|118.33333333333333|0|7.541666666666667|0
0|2021-12-15|0.0|0|0.013749999999999998|0|186.5277777777778|0|19.22222222222222|0
0|2021-12-16|0.020416666666666666|0|0.0|0|246.25|0|12.020833333333334|0
0|2021-12-17|0.0|0|0.0|0|90.83333333333333|0|8.875|0
0|2021-12-18|0.0|0|0.0|0|297.15277777777777|0|13.145833333333334|0
0|2021-12-19|0.0|0|0.0|0|168.125|0|13.541666666666666|0
0|2021-12-20|0.0|0|0.0|0|232.91666666666666|0|10.375|0
0|2021-12-21|0.0|0|0.0|0|219.58333333333334|0|11.708333333333334|0
0|2021-12-22|0.0|0|0.0|0|132.08333333333334|0|7.416666666666667|0
0|2021-12-23|0.0|0|0.0|0|125.0|0|5.416666666666667|0
0|2021-12-24|0.0|0|0.0|0|165.41666666666666|0|10.625|0
0|2021-12-25|0.0|0|0.0|0|134.16666666666666|0|5.416666666666667|0
0|2021-12-26|0.0|0|0.0|0|102.08333333333333|0|10.083333333333334|0
0|2021-12-27|0.0|0|0.0|0|224.16666666666666|0|11.0|0
0|2021-12-28|0.0|0|0.0|0|211.04166666666666|0|13.270833333333334|0
0|2021-12-29|0.0|0|0.0|0|143.40277777777777|0|5.208333333333333|0
0|2021-12-30|0.0|0|0.0|0|134.79166666666666|0|8.875|0
0|2021-12-31|0.0|0|0.0|0|223.95833333333334|0|13.895833333333334|0
0|2022-01-01|0.0|0|0.0|0|324.5138888888889|0|16.145833333333332|0
0|2022-01-02|0.0|0|0.0|0|162.5|0|6.208333333333333|0
0|2022-01-03|0.0|0|0.0|0|153.75|0|10.541666666666666|0
0|2022-01-04|0.0|0|0.0001388888888888889|0|208.4722222222222|0|19.77777777777778|0
0|2022-01-05|0.0004166666666666667|0|0.0|0|316.3541666666667|0|23.572916666666668|0
0|2022-01-06|0.0|0|0.0|0|296.0416666666667|0|13.847222222222221|0
0|2022-01-07|0.0|0|0.0|0|135.0|0|13.520833333333334|0
0|2022-01-08|0.0|0|0.0|0|238.75|0|18.333333333333332|0
0|2022-01-09|0.0|0|0.0|0|229.16666666666666|0|9.791666666666666|0
0|2022-01-10|0.0|0|0.0|0|142.5|0|6.041666666666667|0
0|2022-01-11|0.0|0|0.0|0|192.91666666666666|0|9.458333333333334|0
0|2022-01-12|0.0|0|0.0|0|186.25|0|5.75|0
0|2022-01-13|0.0|0|0.0|0|245.625|0|9.395833333333334|0
0|2022-01-14|0.0|0|0.0011111111111111111|0|114.875|0|13.994444444444447|0
0|2022-01-15|0.0025|0|0.000625|0|222.5|0|10.104166666666666|0
0|2022-01-16|0.0|0|0.0|0|244.79166666666666|0|12.208333333333334|0
0|2022-01-17|0.0|0|0.0|0|128.33333333333334|0|6.125|0
