|dates|Greenwood_SouthCarolina_UnitedStates.BLS_EmployedPopulation.data|Greenwood_SouthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Greenwood_SouthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Greenwood_SouthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Greenwood_SouthCarolina_UnitedStates.BLS_UnemploymentRate.data|Greenwood_SouthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Greenwood_SouthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Greenwood_SouthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-28|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-12-29|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-12-30|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2021-12-31|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2022-01-01|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2022-01-02|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2022-01-03|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2022-01-04|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2022-01-05|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2022-01-06|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2022-01-07|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2022-01-08|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2022-01-09|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2022-01-10|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2022-01-11|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2022-01-12|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2022-01-13|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2022-01-14|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2022-01-15|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2022-01-16|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
0|2022-01-17|29142.0|0|1285.0|0|4.223222795543432|0|30427.0|0
