|dates|Fauquier_Virginia_UnitedStates.BLS_EmployedPopulation.data|Fauquier_Virginia_UnitedStates.BLS_EmployedPopulation.missing|Fauquier_Virginia_UnitedStates.BLS_UnemployedPopulation.data|Fauquier_Virginia_UnitedStates.BLS_UnemployedPopulation.missing|Fauquier_Virginia_UnitedStates.BLS_UnemploymentRate.data|Fauquier_Virginia_UnitedStates.BLS_UnemploymentRate.missing|Fauquier_Virginia_UnitedStates.BLS_LaborForcePopulation.data|Fauquier_Virginia_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-30|34820.0|0|1100.0|0|3.062360801781737|0|35920.0|0
0|2021-12-01|34820.0|0|1100.0|0|3.062360801781737|0|35920.0|0
0|2021-12-02|34820.0|0|1100.0|0|3.062360801781737|0|35920.0|0
0|2021-12-03|34820.0|0|1100.0|0|3.062360801781737|0|35920.0|0
0|2021-12-04|34820.0|0|1100.0|0|3.062360801781737|0|35920.0|0
0|2021-12-05|34820.0|0|1100.0|0|3.062360801781737|0|35920.0|0
0|2021-12-06|34820.0|0|1100.0|0|3.062360801781737|0|35920.0|0
0|2021-12-07|34820.0|0|1100.0|0|3.062360801781737|0|35920.0|0
0|2021-12-08|34820.0|0|1100.0|0|3.062360801781737|0|35920.0|0
0|2021-12-09|34820.0|0|1100.0|0|3.062360801781737|0|35920.0|0
0|2021-12-10|34820.0|0|1100.0|0|3.062360801781737|0|35920.0|0
0|2021-12-11|34820.0|0|1100.0|0|3.062360801781737|0|35920.0|0
0|2021-12-12|34820.0|0|1100.0|0|3.062360801781737|0|35920.0|0
0|2021-12-13|34820.0|0|1100.0|0|3.062360801781737|0|35920.0|0
0|2021-12-14|34820.0|0|1100.0|0|3.062360801781737|0|35920.0|0
0|2021-12-15|34820.0|0|1100.0|0|3.062360801781737|0|35920.0|0
0|2021-12-16|34820.0|0|1100.0|0|3.062360801781737|0|35920.0|0
0|2021-12-17|34820.0|0|1100.0|0|3.062360801781737|0|35920.0|0
0|2021-12-18|34820.0|0|1100.0|0|3.062360801781737|0|35920.0|0
0|2021-12-19|34820.0|0|1100.0|0|3.062360801781737|0|35920.0|0
0|2021-12-20|34820.0|0|1100.0|0|3.062360801781737|0|35920.0|0
0|2021-12-21|34820.0|0|1100.0|0|3.062360801781737|0|35920.0|0
0|2021-12-22|34820.0|0|1100.0|0|3.062360801781737|0|35920.0|0
0|2021-12-23|34820.0|0|1100.0|0|3.062360801781737|0|35920.0|0
0|2021-12-24|34820.0|0|1100.0|0|3.062360801781737|0|35920.0|0
0|2021-12-25|34820.0|0|1100.0|0|3.062360801781737|0|35920.0|0
0|2021-12-26|34820.0|0|1100.0|0|3.062360801781737|0|35920.0|0
0|2021-12-27|34820.0|0|1100.0|0|3.062360801781737|0|35920.0|0
0|2021-12-28|34820.0|0|1100.0|0|3.062360801781737|0|35920.0|0
0|2021-12-29|34820.0|0|1100.0|0|3.062360801781737|0|35920.0|0
0|2021-12-30|34820.0|0|1100.0|0|3.062360801781737|0|35920.0|0
0|2021-12-31|34820.0|0|1100.0|0|3.062360801781737|0|35920.0|0
0|2022-01-01|34820.0|0|1100.0|0|3.062360801781737|0|35920.0|0
0|2022-01-02|34820.0|0|1100.0|0|3.062360801781737|0|35920.0|0
0|2022-01-03|34820.0|0|1100.0|0|3.062360801781737|0|35920.0|0
0|2022-01-04|34820.0|0|1100.0|0|3.062360801781737|0|35920.0|0
0|2022-01-05|34820.0|0|1100.0|0|3.062360801781737|0|35920.0|0
0|2022-01-06|34820.0|0|1100.0|0|3.062360801781737|0|35920.0|0
0|2022-01-07|34820.0|0|1100.0|0|3.062360801781737|0|35920.0|0
0|2022-01-08|34820.0|0|1100.0|0|3.062360801781737|0|35920.0|0
0|2022-01-09|34820.0|0|1100.0|0|3.062360801781737|0|35920.0|0
0|2022-01-10|34820.0|0|1100.0|0|3.062360801781737|0|35920.0|0
0|2022-01-11|34820.0|0|1100.0|0|3.062360801781737|0|35920.0|0
0|2022-01-12|34820.0|0|1100.0|0|3.062360801781737|0|35920.0|0
0|2022-01-13|34820.0|0|1100.0|0|3.062360801781737|0|35920.0|0
0|2022-01-14|34820.0|0|1100.0|0|3.062360801781737|0|35920.0|0
0|2022-01-15|34820.0|0|1100.0|0|3.062360801781737|0|35920.0|0
0|2022-01-16|34820.0|0|1100.0|0|3.062360801781737|0|35920.0|0
0|2022-01-17|34820.0|0|1100.0|0|3.062360801781737|0|35920.0|0
